week,id,level
15,1997,36.904778581942296
15,1998,36.40949864246037
15,1999,31.473203098967275
15,2000,29.02193771266814
15,2001,42.502258684556175
15,2002,34.274766729038134
15,2003,38.186517310985884
15,2004,34.54753435010667
15,2005,30.286736011265845
15,2006,33.326792615086674
15,2007,33.16388792433197
15,2008,33.07076541748227
15,2009,34.13105498522474
15,2010,35.55352058163054
15,2011,36.63949508175969
15,2012,29.463982203498784
15,2013,34.27653089187578
15,2014,41.494508753075365
15,2015,35.41385952512978
16,1990,43.278053355160644
16,1991,39.8904111646732
16,1992,33.20558998199496
16,1993,28.55839658410563
16,1994,36.77010642580193
16,1995,34.82366990778382
16,1996,35.03033234556836
16,1997,35.19991785287448
16,1998,35.745301981059626
16,1999,31.439398921164962
16,2000,29.31767327493734
16,2001,40.98662273725105
16,2002,33.69067558357081
16,2003,39.42622900812159
16,2004,35.760123604579235
16,2005,30.39609751511358
16,2006,34.02448156462821
16,2007,35.095951653733856
16,2008,32.63437835806314
16,2009,35.02274574452912
16,2010,35.846882548674806
16,2011,37.890361338408255
16,2012,28.2272508589225
16,2013,35.82319222872649
16,2014,41.23304596241892
16,2015,35.12312106062229
17,1990,45.1545094263095
17,1991,39.09532584365007
17,1992,31.560932804535213
17,1993,29.860028539400748
17,1994,38.01697329624498
17,1995,35.41529155422805
17,1996,37.02795507006356
17,1997,33.625199289599536
17,1998,36.861500783708124
17,1999,32.87525662675733
17,2000,31.55853588334545
17,2001,40.9861507119498
17,2002,36.49031065197782
17,2003,42.611328081222105
17,2004,38.967573847600114
17,2005,30.369969529908992
17,2006,35.32266035819191
17,2007,37.02437271411124
17,2008,33.15616064105073
17,2009,36.94552870605954
17,2010,36.60944516683111
17,2011,40.51137738730068
17,2012,27.802143002257772
17,2013,37.736351398054175
17,2014,42.40670213393274
17,2015,35.501306014242715
18,1990,48.74976837453965
18,1991,39.179289524018166
18,1992,32.6794036288846
18,1993,36.34969077829977
18,1994,42.50448935353823
18,1995,35.793336089580464
18,1996,37.82496724401954
18,1997,33.58551471319992
18,1998,41.02771905260868
18,1999,35.083933851476395
18,2000,35.41411135424641
18,2001,43.718450056616
18,2002,43.37947095674224
18,2003,45.124118361363834
18,2004,43.01017764760622
18,2005,31.81791446060592
18,2006,40.36415525247303
18,2007,40.446610286705216
18,2008,39.34949072725562
18,2009,41.13468363841417
18,2010,38.58196687037204
18,2011,42.39276359297805
18,2012,28.956221707528307
18,2013,40.296649305108694
18,2014,43.745610808129506
18,2015,36.338176636338076
19,1990,52.22594412612509
19,1991,38.63847995869582
19,1992,34.5241890551549
19,1993,42.84947191153733
19,1994,47.67846964048293
19,1995,36.65733378895152
19,1996,38.40594610842106
19,1997,34.54917222593524
19,1998,44.88369242181386
19,1999,35.60026829208606
19,2000,40.888512290622096
19,2001,48.6345730287941
19,2002,49.1853952011676
19,2003,46.806860429565
19,2004,51.23667992227794
19,2005,32.42986847144665
19,2006,48.65731895017954
19,2007,43.08739460548364
19,2008,47.57799614482291
19,2009,44.615700970366795
19,2010,39.83640406776091
19,2011,44.18448249847815
19,2012,30.01585190646418
19,2013,45.04685730815397
19,2014,43.879482288474755
19,2015,39.304661329372436
20,1990,54.76687084286639
20,1991,39.18420697652265
20,1992,38.568888962725545
20,1993,49.41906310564385
20,1994,54.30798591276199
20,1995,36.27592106981284
20,1996,41.394061415852164
20,1997,39.0308911521133
20,1998,50.32695168563419
20,1999,36.57223593420224
20,2000,47.59424743563532
20,2001,55.49822308285033
20,2002,56.184233325315425
20,2003,50.85996491891879
20,2004,56.92722913080429
20,2005,33.30986134857181
20,2006,53.90426715405965
20,2007,46.482758894767116
20,2008,54.22640862407575
20,2009,48.70274680768679
20,2010,46.32097630285544
20,2011,47.36644488519517
20,2012,32.32509882284402
20,2013,52.84606577577531
20,2014,46.7925095070233
20,2015,43.32567341415654
21,1990,56.26481336163264
21,1991,40.84177893858942
21,1992,45.1591227076493
21,1993,57.99504953808763
21,1994,58.41309108878824
21,1995,38.21254948722536
21,1996,43.35396061881333
21,1997,43.25330766014617
21,1998,55.13537624094441
21,1999,42.29067129615812
21,2000,56.31586238256221
21,2001,60.95788858048122
21,2002,62.873646443726386
21,2003,57.13460026277558
21,2004,60.01726674205639
21,2005,37.02764716469655
21,2006,58.600884963425415
21,2007,51.999471369175616
21,2008,58.15376771742009
21,2009,53.655081987916404
21,2010,56.29305158138983
21,2011,50.89550344056535
21,2012,38.16718658161438
21,2013,63.86849654794597
21,2014,55.70553705301091
21,2015,46.63604268539427
22,1990,57.84420711273367
22,1991,42.525180340387
22,1992,53.493691034952185
22,1993,65.47063742533321
22,1994,60.92290385647869
22,1995,46.55761663073521
22,1996,47.695633980986365
22,1997,47.31736417121809
22,1998,58.33365836365549
22,1999,49.18307790360259
22,2000,66.01029769468398
22,2001,64.44311460232453
22,2002,70.8455618360149
22,2003,64.44164674368227
22,2004,61.268202201591876
22,2005,43.23950751038592
22,2006,61.96682185444033
22,2007,59.04945696799773
22,2008,63.859535199229555
22,2009,58.771068584812255
22,2010,63.995637904162535
22,2011,55.665730012801816
22,2012,44.392826591199054
22,2013,74.01903686253189
22,2014,65.0918217837445
22,2015,50.88241177095487
23,1990,60.77717304910132
23,1991,44.55186211292917
23,1992,61.875673721406336
23,1993,71.35422792270931
23,1994,65.55181658797781
23,1995,56.13438354037656
23,1996,53.574910175770675
23,1997,54.037828080919745
23,1998,62.200047960334516
23,1999,55.205611837737386
23,2000,74.34120772218287
23,2001,67.61937341147743
23,2002,78.59422952855644
23,2003,71.7011271664829
23,2004,62.38598926408844
23,2005,48.08302427193678
23,2006,63.004811097569764
23,2007,67.46239279106453
23,2008,70.07663829880279
23,2009,61.901187744881966
23,2010,69.13779041498903
23,2011,63.373097589825
23,2012,49.0415802810344
23,2013,79.41980628626835
23,2014,73.4474689975102
23,2015,56.49342212361518
24,1990,63.88732512993156
24,1991,49.01714275130564
24,1992,69.16399861550289
24,1993,75.79350837255676
24,1994,70.2586725378862
24,1995,65.00020064563394
24,1996,59.88977670505621
24,1997,61.99841973038528
24,1998,67.32534858864045
24,1999,62.21400203655029
24,2000,82.33653939866245
24,2001,71.30086309757878
24,2002,83.76506110989492
24,2003,76.01388818767774
24,2004,63.732099538785015
24,2005,54.52230919152329
24,2006,63.23278738344323
24,2007,73.94359718481843
24,2008,74.51985659899836
24,2009,64.1430780255945
24,2010,74.13576318507698
24,2011,70.96651517292312
24,2012,54.92157736260915
24,2013,83.12723830536983
24,2014,80.26100855248012
24,2015,60.86628837764899
25,1990,66.48604974074004
25,1991,54.885119511585955
25,1992,73.95960930902271
25,1993,79.690466032416
25,1994,74.65582743348605
25,1995,73.4826134752196
25,1996,64.7675232987433
25,1997,69.58455855356722
25,1998,73.49634204185524
25,1999,68.01745729909955
25,2000,89.620528034876
25,2001,74.85340586450562
25,2002,86.72630058665942
25,2003,78.42293647009517
25,2004,64.99950391032279
25,2005,61.862816322989644
25,2006,63.456406129210926
25,2007,79.16231191035749
25,2008,78.11301813247343
25,2009,66.75388243641625
25,2010,77.79589406388584
25,2011,76.1205069465133
25,2012,61.28586242285577
25,2013,86.85646755213122
25,2014,83.44629079770716
25,2015,65.39588525625513
26,1990,68.78048212294847
26,1991,60.75489620922851
26,1992,76.22929854401073
26,1993,84.73102131430495
26,1994,79.41067608748297
26,1995,81.04987894520688
26,1996,68.51943696927803
26,1997,77.15449944993223
26,1998,79.98935888616187
26,1999,72.97951210772042
26,2000,97.15491303953455
26,2001,77.03034567002923
26,2002,88.41899439778594
26,2003,79.89508065704699
26,2004,66.84276102338845
26,2005,68.54899662764188
26,2006,64.15939081475302
26,2007,83.675647382425
26,2008,81.30456029810779
26,2009,69.21007258621749
26,2010,79.96471849687248
26,2011,80.35119060708277
26,2012,67.82655578518306
26,2013,90.3540819023289
26,2014,84.09846779289049
26,2015,71.33328136350967
27,1990,71.59290795059648
27,1991,64.42021176453127
27,1992,77.32891861514977
27,1993,89.80742518664867
27,1994,82.11526786540367
27,1995,86.39620965785089
27,1996,71.15345913054342
27,1997,83.54174521859403
27,1998,84.34464703892446
27,1999,76.77086036567596
27,2000,102.97848648585666
27,2001,78.41697077218213
27,2002,89.77470753171202
27,2003,80.32553767278195
27,2004,69.09243575084469
27,2005,73.8817084125917
27,2006,64.2604884943297
27,2007,86.2386341329049
27,2008,83.01154001067626
27,2009,71.03341456717651
27,2010,81.85172206410944
27,2011,83.52950721969323
27,2012,73.74239110617846
27,2013,92.12031585034943
27,2014,85.96339683861684
27,2015,78.71566122614738
28,1990,74.87145628048482
28,1991,66.82470731755424
28,1992,77.67486357675352
28,1993,93.71540610324865
28,1994,82.83944987741867
28,1995,88.77961669237244
28,1996,73.91988130874206
28,1997,87.28033165432407
28,1998,86.81103747707847
28,1999,79.43257884837364
28,2000,107.11949145663294
28,2001,79.74752181830519
28,2002,91.43935102278384
28,2003,79.93610722732745
28,2004,71.38869338865284
28,2005,76.38120805476815
28,2006,64.34597878206844
28,2007,88.1390133046401
28,2008,84.14445191206116
28,2009,72.51708674541128
28,2010,83.30480926508945
28,2011,84.67447136355084
28,2012,78.81432048616027
28,2013,92.83874326512908
28,2014,88.88660091160723
28,2015,84.95253400015226
29,1990,76.71030829454934
29,1991,69.18008746494887
29,1992,78.29686664407821
29,1993,95.54063796624318
29,1994,83.15464807906547
29,1995,90.66216025218102
29,1996,75.2058278168461
29,1997,89.58902129945412
29,1998,88.43351848251748
29,1999,81.23956126642182
29,2000,109.68514770919174
29,2001,81.51409894298213
29,2002,93.36349507267111
29,2003,79.47024567263489
29,2004,73.07453022818183
29,2005,77.74443325989436
29,2006,63.71294286589992
29,2007,89.69116776953355
29,2008,85.07498934598249
29,2009,74.25635299188401
29,2010,84.84895868897557
29,2011,86.23143798086814
29,2012,81.72037527200581
29,2013,92.63428232560979
29,2014,89.46099583709365
29,2015,88.22082615805549
30,1990,78.30651896448207
30,1991,70.76847026410883
30,1992,78.90851742755312
30,1993,96.82544418871464
30,1994,82.97345555607126
30,1995,92.62870038034693
30,1996,75.9152167375107
30,1997,90.70721417177921
30,1998,89.80837669554636
30,1999,83.37782731443474
30,2000,110.8918576267921
30,2001,82.75217787960763
30,2002,94.69868120878327
30,2003,79.39014803075591
30,2004,74.7524086617461
30,2005,79.48204371071373
30,2006,62.16757015939387
30,2007,90.16728415685401
30,2008,85.77892427301875
30,2009,76.5970709533848
30,2010,85.89246115759123
30,2011,87.53893305594403
30,2012,83.67325436319643
30,2013,91.29002884714966
30,2014,88.58875836198133
30,2015,91.21810051625435
31,1990,79.24430803143852
31,1991,71.78401669649959
31,1992,79.50214132651121
31,1993,97.77977910733904
31,1994,82.7242035596314
31,1995,93.27676442454495
31,1996,76.56584650103096
31,1997,91.43845454429808
31,1998,91.3848085856492
31,1999,84.1495304880191
31,2000,111.31257134441202
31,2001,83.8977737405134
31,2002,95.48541527397369
31,2003,79.37489289102935
31,2004,75.55083981666745
31,2005,80.46273598830885
31,2006,60.98864265058186
31,2007,90.45696498734611
31,2008,85.91303940159322
31,2009,78.87918295455272
31,2010,86.4691824210614
31,2011,87.43998481076312
31,2012,84.55126525069406
31,2013,90.64530129187433
31,2014,87.96701616442964
31,2015,93.97595288436884
32,1990,79.89942750863281
32,1991,72.38286746911606
32,1992,79.81599838582842
32,1993,98.54228518465148
32,1994,82.05894629186433
32,1995,93.10394816377425
32,1996,76.90052132559822
32,1997,91.12422077250096
32,1998,92.63903326258657
32,1999,84.44332065036063
32,2000,112.31523618426452
32,2001,85.36691286469973
32,2002,95.91743144816367
32,2003,78.0315415359462
32,2004,76.04002106084234
32,2005,81.43476427019154
32,2006,60.07101648574303
32,2007,90.62633526986019
32,2008,85.47558919390208
32,2009,79.77882278049776
32,2010,87.135329613015
32,2011,86.97294536890506
32,2012,84.80913747531314
32,2013,90.66041614074015
32,2014,87.22476721110817
32,2015,95.77678245586254
33,1990,80.2736027613269
33,1991,72.9391974437731
33,1992,80.96816442560122
33,1993,99.53049676082729
33,1994,82.01388266382483
33,1995,92.45148259495986
33,1996,76.97784858922331
33,1997,90.15658866421944
33,1998,93.24598533358315
33,1999,84.44506343786432
33,2000,112.9418211628674
33,2001,86.6659807482276
33,2002,96.46365365079114
33,2003,77.61840028779095
33,2004,76.17820470561146
33,2005,82.42509719795434
33,2006,59.81269705993216
33,2007,91.23028936702937
33,2008,85.66834580507934
33,2009,80.34411063869365
33,2010,87.5954675782931
33,2011,86.40020210027075
33,2012,84.40200999865536
33,2013,90.22635503088324
33,2014,87.05694331435902
33,2015,97.02919708896641
34,1990,81.38742922076773
34,1991,73.24378120502047
34,1992,81.6038129033548
34,1993,100.33029518245537
34,1994,81.91836575470703
34,1995,91.7024450521124
34,1996,76.91159705751613
34,1997,89.37916473357696
34,1998,94.48716265909357
34,1999,83.78306030934976
34,2000,114.07638516198948
34,2001,87.32016561426907
34,2002,96.4849595343873
34,2003,77.95883214470632
34,2004,76.59496660286098
34,2005,83.15612505439255
34,2006,60.377505745765475
34,2007,92.18101927256131
34,2008,85.68865383688627
34,2009,81.18842674596682
34,2010,87.98705113054821
34,2011,86.60526126492601
34,2012,83.8649775908613
34,2013,89.54507781895325
34,2014,85.9970629143824
34,2015,98.12656922498117
35,1990,81.0747886143204
35,1991,72.36399371679676
35,1992,82.60922438566794
35,1993,100.54890099537606
35,1994,82.45342824961534
35,1995,91.98827225778244
35,1996,77.73199086957447
35,1997,89.66324843210379
35,1998,94.87584799714027
35,1999,82.41458060870471
35,2000,114.30800473853978
35,2001,87.86232142876828
35,2002,96.16369270870486
35,2003,78.11720702582248
35,2004,76.69111866944873
35,2005,85.21483741446895
35,2006,60.740995082148295
35,2007,91.84257763397136
35,2008,85.27624399295665
35,2009,82.01124004000305
35,2010,87.82543669329061
35,2011,86.67246421212086
35,2012,83.97766067882881
35,2013,87.42126520676776
35,2014,84.1289981888298
35,2015,99.11951838941324
36,1990,80.90778204874877
36,1991,72.49156773316973
36,1992,84.23425577141055
36,1993,100.2400155807809
36,1994,82.53529125612125
36,1995,91.79800158257926
36,1996,78.18622063501797
36,1997,89.87092124104099
36,1998,94.82230211839311
36,1999,81.55445348190484
36,2000,114.6013089031927
36,2001,88.8992238934422
36,2002,96.50796946033589
36,2003,77.82139026246382
36,2004,77.09801573117858
36,2005,86.52943673689096
36,2006,61.97305101616948
36,2007,91.0505134150244
36,2008,85.58504375167793
36,2009,83.78548345060645
36,2010,86.58425843109355
36,2011,87.31526967830725
36,2012,84.72755244314772
36,2013,85.43064586018485
36,2014,82.53027359191192
36,2015,98.50670542048526
37,1990,80.28424704375814
37,1991,72.57133816801242
37,1992,84.67420611659497
37,1993,99.28734737457042
37,1994,83.78758674614804
37,1995,91.61960901098152
37,1996,77.65423417625044
37,1997,90.00825385244791
37,1998,95.81275133394642
37,1999,80.55935606279971
37,2000,114.30690116608575
37,2001,90.08826147004912
37,2002,96.55028813825274
37,2003,77.67680731928644
37,2004,77.62062003777864
37,2005,87.74790656316078
37,2006,62.182301922581416
37,2007,90.19652865600237
37,2008,85.40067712360529
37,2009,84.94607798882538
37,2010,86.23555745814531
37,2011,89.13913690430648
37,2012,85.23374361732348
37,2013,83.52260504152011
37,2014,81.01564503127756
37,2015,97.45904083948136
38,1990,79.6514501596773
38,1991,72.95058550791153
38,1992,84.85902939175647
38,1993,97.5444311872103
38,1994,84.51927371589446
38,1995,89.9734741819055
38,1996,76.61249227189506
38,1997,89.926421426081
38,1998,96.80907087546801
38,1999,80.34959490377936
38,2000,113.03301120021482
38,2001,90.84016370518768
38,2002,96.19874711322002
38,2003,78.01971278913999
38,2004,78.61899084591964
38,2005,88.644079310886
38,2006,62.256756523790564
38,2007,90.15278501921844
38,2008,84.5459712814739
38,2009,85.37064980245347
38,2010,86.4917091159431
38,2011,90.5073624418611
38,2012,85.10246480113226
38,2013,82.55371107428287
38,2014,79.42645706857364
38,2015,98.19243697760965
39,1990,79.08247248574419
39,1991,74.31006436192678
39,1992,85.43112996230563
39,1993,96.05215614850567
39,1994,83.9762285468973
39,1995,88.67876627533194
39,1996,75.33141495850825
39,1997,88.93696642270119
39,1998,97.07392958452304
39,1999,80.48789732359798
39,2000,111.15631264658099
39,2001,90.31419098106747
39,2002,95.35635745785811
39,2003,79.61041923865132
39,2004,80.08466364152109
39,2005,88.56723140686145
39,2006,62.51969275286693
39,2007,89.76208818024043
39,2008,83.27773370746782
39,2009,86.22005659486432
39,2010,86.43296044463304
39,2011,91.08973707548714
39,2012,84.72071945752884
39,2013,80.73171322682155
39,2014,77.93053384635078
39,2015,97.75352193506579
40,1990,78.43454999034397
40,1991,75.34853790234177
40,1992,85.05132244828403
40,1993,94.51068558301444
40,1994,82.95180712181498
40,1995,87.44003773874044
40,1996,76.26877234141197
40,1997,87.73663416321615
40,1998,96.68937944855087
40,1999,80.75521205675413
40,2000,109.99696471682405
40,2001,90.44029328688482
40,2002,94.43968770517242
40,2003,80.29202860444312
40,2004,80.4119153196435
40,2005,88.39838272470993
40,2006,63.19260452230568
40,2007,89.31941252021909
40,2008,82.51740650523405
40,2009,86.0464577663479
40,2010,87.50547102334275
40,2011,91.92631598746088
40,2012,84.90064041066364
40,2013,79.06749023004856
40,2014,76.95182912486997
40,2015,97.16296894328774
41,1990,78.39234860416842
41,1991,75.56238869205329
41,1992,84.85812157155816
41,1993,93.90919766193129
41,1994,82.74222470638553
41,1995,88.18907472009414
41,1996,77.20645164428583
41,1997,87.05937736140703
41,1998,95.4703729972219
41,1999,80.41803711655207
41,2000,108.84325318211135
41,2001,91.87336778169347
41,2002,92.70642820075786
41,2003,80.279348368655
41,2004,80.99782991901314
41,2005,87.73604030138883
41,2006,64.32961943765318
41,2007,87.60048701974566
41,2008,82.47294757313665
41,2009,84.98322338304841
41,2010,88.9531251808629
41,2011,91.96201684540483
41,2012,84.48049344948635
41,2013,78.17869258542436
41,2014,77.05732177745969
41,2015,95.48004479615554
42,1990,78.86229060103582
42,1991,75.67782986963968
42,1992,83.4625663242881
42,1993,93.02599853412578
42,1994,81.73979976920833
42,1995,88.3775353352714
42,1996,77.93560716961389
42,1997,85.27857545910423
42,1998,93.92464841496597
42,1999,78.99035105221266
