year,region,scenario,avg,min,max,min_s,max_s
2009,Iberia,RCP85,14.59774425235378,13.861907394001562,15.59240297815769,13.784668811099143,15.05189009188267
2009,Italy,RCP45,12.58379951920007,12.005634529755241,13.058587763968376,11.976641424723857,13.451961971611336
2009,Italy,RCP85,13.074544975649907,12.26930228639685,14.27696738727883,12.128168848532416,13.478100930019455
2009,Northern,RCP45,3.819841997393502,3.077953694950532,4.424477820193259,2.8682807010139,4.736284481728206
2009,Northern,RCP85,3.6161683222982863,2.05292428897186,5.026034325342852,2.8543344142318223,4.893120808110207
2009,SEE,RCP45,12.127346648288796,11.497833135789506,12.682463750748788,11.240095790051686,13.037661319272239
2009,SEE,RCP85,12.313299789629632,11.399623724078747,13.828105546216488,11.32197641551722,13.128889552213098
2009,UK & Ireland,RCP45,9.409823522893973,9.00196530598296,10.017163994611375,8.87063569205875,10.129500593954106
2009,UK & Ireland,RCP85,9.686190350441022,8.689667111856048,10.972792084920833,8.925644172975447,10.198195883804578
2010,CEE,RCP45,9.302603091799801,8.260513084503204,10.691227085636811,8.450656277983908,10.58708020134705
2010,CEE,RCP85,9.56346540374851,8.427084866572258,10.678035557347702,8.420133633304879,10.725705797043414
2010,CWE,RCP45,9.621449598696113,8.560970171538084,10.974755941769782,9.201190173285296,10.98581085772668
2010,CWE,RCP85,10.16896409890413,9.497087261266552,10.923129077292346,9.266500759733987,11.125554891604567
2010,Iberia,RCP45,14.102773673412823,13.158914756237493,15.020324383342082,13.680837887950592,15.001658917142258
2010,Iberia,RCP85,14.234662109239872,13.7086566822391,14.979557740602464,13.811623718851651,15.083523527322063
2010,Italy,RCP45,12.429897121939788,11.285268831157907,13.87440584081071,12.021765132486415,13.490645736804803
2010,Italy,RCP85,12.922119770170461,12.199662440526993,13.498008895607029,12.15825124601117,13.521000770925712
2010,Northern,RCP45,3.2811866117076334,2.368494221420219,4.3315266356380695,2.912256166665429,4.77157288488703
2010,Northern,RCP85,3.888399412048329,3.065764587400364,4.34360494709263,2.8937758597834007,4.952159344567444
2010,SEE,RCP45,12.171895940050264,11.642869216266236,13.153538631373216,11.2803739100745,13.07583862668821
2010,SEE,RCP85,12.448217278431907,11.591790969482602,13.40701628985611,11.346002271431342,13.158793695523748
2010,UK & Ireland,RCP45,9.127573629696347,8.458270169705298,9.991536331690721,8.897602488355853,10.143670831833012
2010,UK & Ireland,RCP85,9.552837089260613,8.957495812442337,10.092263148497297,8.968881233974194,10.239952412445758
2011,CEE,RCP45,9.84676442896339,8.546938455393068,10.494879745268955,8.490218869369647,10.676751897451961
2011,CEE,RCP85,9.65673432591848,8.313783659619972,10.658717256933805,8.47233454558599,10.795275797124052
2011,CWE,RCP45,10.579856288573076,9.84241938317138,11.242303087712337,9.193696419752467,11.058986457608174
2011,CWE,RCP85,10.367081936615229,9.21967170342951,11.184409403295158,9.287494951150972,11.18392318743036
2011,Iberia,RCP45,14.32894362628203,13.810167930324365,15.032622286168412,13.693202514227119,15.044754614343125
2011,Iberia,RCP85,14.603267468414428,14.080817984378525,15.194846411679512,13.84099485171604,15.13090817344322
2011,Italy,RCP45,12.980255169884998,12.26615844988578,13.42826767950902,12.02886465101629,13.536241159462527
2011,Italy,RCP85,12.880857783869082,11.995001646652781,13.660432851485893,12.192706815863595,13.56671238774078
2011,Northern,RCP45,4.277767585149888,3.651181136634419,4.9494775134638855,2.9579446079261236,4.861923373700089
2011,Northern,RCP85,4.156514313787683,2.6391443452072534,4.84398787671815,2.9306813833792114,5.014445747767209
2011,SEE,RCP45,12.20536046483164,10.910816324328918,13.164039540595981,11.317273345688559,13.129542437263185
2011,SEE,RCP85,12.212555721203364,10.956212288327,13.121620634839859,11.380979569619923,13.215092583434513
2011,UK & Ireland,RCP45,9.953106166910013,9.344767578233244,10.521921005092754,8.903354248087997,10.186092637045224
2011,UK & Ireland,RCP85,9.837285493983192,9.36097110976931,10.366583204456942,8.989059737994149,10.273251445252175
2012,CEE,RCP45,9.749335440152695,9.417256901976188,10.139939556699662,8.55058314662538,10.686601076958983
2012,CEE,RCP85,9.72766496825678,8.634539465673878,10.766392171198792,8.552399321250729,10.785355455426012
2012,CWE,RCP45,10.347636757608196,9.370427797608063,11.013412515123933,9.220148343030626,11.038078845889688
2012,CWE,RCP85,10.383991860655888,9.718096816291192,11.168700999925543,9.337546209443458,11.178805090139441
2012,Iberia,RCP45,14.488061910663953,13.711221715670277,15.30025079130438,13.712490568993848,15.067638652389725
2012,Iberia,RCP85,14.765200445758417,14.546621922560169,15.220797894809138,13.872894602419448,15.157742447651867
2012,Italy,RCP45,12.891010959895475,11.931854084928602,13.39982357085114,12.068453899544581,13.565510021557873
2012,Italy,RCP85,13.14679354777357,12.754148786061819,13.569720396559205,12.236288117184161,13.595573606195256
2012,Northern,RCP45,4.167931836775887,3.372434986785785,5.031502734773401,2.996819855393379,4.868435350720515
2012,Northern,RCP85,4.033125714406942,3.2900440948766216,5.170601145033119,2.990047285391468,5.017543466852789
2012,SEE,RCP45,12.295792723829182,11.707042404734246,12.661932843384099,11.378008649545983,13.173893012684463
2012,SEE,RCP85,12.41538789980468,11.859586693379127,13.072466154525712,11.433791193153109,13.245930063069865
2012,UK & Ireland,RCP45,9.665560001937974,8.700210282082848,10.43851076039825,8.901357804019591,10.177210821230776
2012,UK & Ireland,RCP85,9.688965812788988,9.255091308710364,10.243484865748162,9.00442531258258,10.27788023426081
2013,CEE,RCP45,9.61560066615824,8.713548428919864,10.704015085029102,8.559096258126548,10.688749324256205
2013,CEE,RCP85,9.319949985174322,8.76609798096636,10.025408128346957,8.595753048039851,10.810191333523893
2013,CWE,RCP45,10.029540315406058,9.392287053500725,10.781610323542406,9.259868663784605,11.059685386821224
2013,CWE,RCP85,9.781325449422503,8.945143655776373,10.62209126979037,9.38279244319907,11.205607316921506
2013,Iberia,RCP45,14.321182749018696,13.458932648873468,14.844990279853143,13.741246427516641,15.099777085203325
2013,Iberia,RCP85,14.199882195039972,13.479796021488438,15.130597389315797,13.907214150693171,15.19662255793398
2013,Italy,RCP45,12.982780101391839,12.589246365404506,13.433049681776595,12.086667621479856,13.586190521924545
2013,Italy,RCP85,12.550890283869101,12.246448073689237,12.790272029568087,12.254789575368012,13.636477841170368
2013,Northern,RCP45,3.637814530622597,2.6031293357433474,4.145056398996703,3.000433571836018,4.887220668528716
2013,Northern,RCP85,4.0639238771947666,3.3214280788027124,4.773491252157167,3.0082015758686995,5.080997448551187
2013,SEE,RCP45,12.584164545715689,11.601832986300908,13.220151676127301,11.399142264178927,13.204172051278219
2013,SEE,RCP85,12.005337286229826,11.439620020531445,12.588680207145734,11.455204792077163,13.279334982362238
2013,UK & Ireland,RCP45,9.33634655518857,9.003297882919474,9.760756068549442,8.918155324682193,10.202895085762496
2013,UK & Ireland,RCP85,9.564380144385538,8.866468244852662,10.212178772494154,9.04078263832983,10.304074478420853
2014,CEE,RCP45,9.512880404278137,8.997733025080981,10.159475080011983,8.556419535858632,10.729209408005191
2014,CEE,RCP85,10.329819410991801,9.714879239986333,11.147206101974268,8.622289452172025,10.834411028671258
2014,CWE,RCP45,9.835406965969394,8.887581885729006,10.504566813566496,9.265733411544225,11.081703421555448
2014,CWE,RCP85,10.50900485132629,9.65337454714364,11.204668230475834,9.400717663179941,11.242135187223285
2014,Iberia,RCP45,14.30370512228687,13.655244785746666,14.667241772326124,13.759015029952115,15.125855729247062
2014,Iberia,RCP85,14.498330160800055,13.931127339300186,15.277871670121819,13.912831711826199,15.22814735193635
2014,Italy,RCP45,12.824060580843899,12.090486394105369,13.584384744920271,12.095637600423437,13.607684811556028
2014,Italy,RCP85,12.96512254414305,12.381420886700994,13.822821633854176,12.273114936451584,13.669143973541162
2014,Northern,RCP45,4.062518500842738,2.9522714497453633,4.705052946011617,3.022545287851706,4.921491291393937
2014,Northern,RCP85,4.464006774466431,3.4955073603412066,5.147166231193641,3.0453888670559457,5.128851665269721
2014,SEE,RCP45,12.414566901254284,12.114922712044235,13.079065541048404,11.411580568975314,13.227677688477176
2014,SEE,RCP85,12.599165594594817,11.955766556669573,13.614878727517828,11.48130993792132,13.305808733182237
2014,UK & Ireland,RCP45,9.495503861486213,9.040891925905198,9.866040243326932,8.937809106583542,10.23765195722185
2014,UK & Ireland,RCP85,9.690588798270152,9.103028139120154,10.18647920308169,9.068576642490175,10.3444162873461
2015,CEE,RCP45,9.293847720948266,8.830540131038491,10.220588000269249,8.536260508025578,10.75922750186472
2015,CEE,RCP85,10.44054374655135,9.61467808598782,11.287805024292668,8.605823886399257,10.816512515730617
2015,CWE,RCP45,10.116880454971664,9.51694000386351,10.748975213214273,9.266616115716058,11.079933025027549
2015,CWE,RCP85,10.816099575217798,10.292271662778301,11.545492888893342,9.401441231622753,11.251134744969274
2015,Iberia,RCP45,14.540905050593139,13.876098080188775,15.038310461493896,13.78251302984841,15.127878908735854
2015,Iberia,RCP85,15.183506645783737,14.374453130471014,15.828059334800711,13.943225465004161,15.288330332598786
2015,Italy,RCP45,12.610205512350753,11.928312337974432,13.58491516122865,12.116746372741604,13.61599021821711
2015,Italy,RCP85,13.637472475649915,13.070563656259822,14.145576715145921,12.288445365636987,13.656185166014554
2015,Northern,RCP45,4.103179858232032,2.9393702817831264,4.997963473854186,3.0303597079606917,4.925981425431272
2015,Northern,RCP85,4.089855584882375,3.562352740776799,4.846880160499707,3.0790987186939205,5.112190215293557
2015,SEE,RCP45,11.83981082314296,11.25059048395972,13.118020557680003,11.425842041708156,13.251714677354963
2015,SEE,RCP85,13.226452643016968,12.182917331832963,13.702038192230967,11.481787455462092,13.302658636138512
2015,UK & Ireland,RCP45,9.671689977100726,9.261214934878717,10.110903987816593,8.948478547002386,10.244715393822693
2015,UK & Ireland,RCP85,9.880174714774158,9.188732618977955,10.491617509588938,9.100198692790993,10.35746507291555
2016,CEE,RCP45,9.747112625558964,8.904519765520721,10.652695736730749,8.559011186517969,10.808013407519148
2016,CEE,RCP85,9.73109259707197,9.147669132417288,10.634203468760532,8.617967174748838,10.844614290979745
2016,CWE,RCP45,10.300043302746593,9.21599271514175,10.975684647718662,9.299281450674961,11.12488038891423
2016,CWE,RCP85,9.949799088974347,9.611006697683713,10.617789916708428,9.410094944611622,11.271543085791015
2016,Iberia,RCP45,14.499238760482482,13.570317740926125,15.181484143098004,13.791527750405123,15.172094797536648
2016,Iberia,RCP85,14.231293489223061,13.812672133427688,14.677002763100997,13.973762922843257,15.311272600950783
2016,Italy,RCP45,13.08564470306488,12.055126889651433,13.559828488883909,12.125012704356902,13.647316038174667
2016,Italy,RCP85,12.841145767718935,12.424853556902349,13.380920123335159,12.314094692330055,13.676223074263735
2016,Northern,RCP45,4.034256511499717,3.284852488425158,4.673921722367202,3.1010649511298145,4.993649616241723
2016,Northern,RCP85,3.818054925637897,2.333653396917786,5.42421474443513,3.1337382807441716,5.147613258937978
2016,SEE,RCP45,12.497127379755096,11.58889150026636,13.14420612753927,11.437042869105943,13.2734283823481
2016,SEE,RCP85,12.553810235985381,11.66944400127752,13.180322086753145,11.50172982542568,13.319503770260045
2016,UK & Ireland,RCP45,9.767164477438419,9.302053832676593,10.221762736182798,8.99653442297213,10.287228233444738
2016,UK & Ireland,RCP85,9.394257709513159,9.097806564085454,9.97447196318958,9.135545398183357,10.379497875243779
2017,CEE,RCP45,9.963627344598533,8.970740860385247,10.997212806044937,8.583096011323635,10.83492601527525
2017,CEE,RCP85,9.718308172657578,7.958961744295057,11.157042591854399,8.664355986054852,10.89432645845089
2017,CWE,RCP45,10.325790538084572,10.033828811773027,10.860537480223549,9.327278721010297,11.165931734687945
2017,CWE,RCP85,10.636244897274713,9.478966774916259,11.43723401938708,9.437382402064554,11.314427566099944
2017,Iberia,RCP45,14.392981684357899,13.883138793778537,14.82066700521897,13.832417742499636,15.219819240259689
2017,Iberia,RCP85,14.73484508682222,14.42220015209292,15.345693123188694,14.00310065758943,15.34766820310322
2017,Italy,RCP45,12.984229005501433,12.23000776495428,13.447436063223961,12.148189361381155,13.689313725799769
2017,Italy,RCP85,13.216327852362234,12.09040764600644,13.737833427474698,12.354084260302562,13.724765172558055
2017,Northern,RCP45,4.269308388585789,3.3079820622217224,4.9348955893472,3.1057397584234323,5.057634391519098
2017,Northern,RCP85,4.4867970647741044,2.933329150026078,5.97221807754019,3.165978851475224,5.211014840618811
2017,SEE,RCP45,12.571150901445971,11.356863239538791,13.297593526728097,11.455464586847045,13.306791593075333
2017,SEE,RCP85,12.435437920259007,11.268378613806126,13.294390641693658,11.55133123742324,13.355237992730215
2017,UK & Ireland,RCP45,9.784967381938518,9.478597792314405,10.089014232474549,9.012430983818328,10.324305935324812
2017,UK & Ireland,RCP85,9.99125673595898,9.356319613131532,10.355986184317043,9.165388191530727,10.410737515641642
2018,CEE,RCP45,9.734203760748803,8.820948177737652,10.97256404533211,8.592964555883636,10.82186584329986
2018,CEE,RCP85,10.572203653679729,7.97172699866112,11.937044100271171,8.682440183895842,10.890611817989278
2018,CWE,RCP45,10.257826303473626,9.139517655650586,11.642806713363646,9.335071923181793,11.149103857330434
2018,CWE,RCP85,10.966547984260464,9.77489868283543,12.596797314850772,9.45678562614158,11.318069316162974
2018,Iberia,RCP45,14.553953000179472,13.850858152217222,15.763529829955392,13.873030640383954,15.240959508560449
2018,Iberia,RCP85,14.661306297118447,13.811123480498068,15.379585030214411,14.035726100697865,15.377293031152018
2018,Italy,RCP45,13.04093705344664,12.096319516089409,13.70819460793399,12.173131133248969,13.708176234398158
2018,Italy,RCP85,13.423425523595121,12.158178320348554,14.721700811936387,12.370992449960033,13.756099090874443
2018,Northern,RCP45,4.047645165832889,2.731849074921056,4.878773144416254,3.1343962728589934,5.0866123356720685
2018,Northern,RCP85,4.6112844081374895,3.7346377201917624,5.063375557550738,3.2365516580879787,5.2241793512327925
2018,SEE,RCP45,12.604896056788299,11.844398373560377,13.354255518586202,11.459813621608374,13.328774424272543
2018,SEE,RCP85,13.042013461941144,10.80054974705571,14.245573215964354,11.560146932553574,13.406927676522425
2018,UK & Ireland,RCP45,9.520633869883197,8.720219703970734,10.422821315276972,9.015815656715459,10.331409399351069
2018,UK & Ireland,RCP85,10.094102718147733,9.427091029326615,11.037952606700909,9.188949615747928,10.41388034729078
2019,CEE,RCP45,10.049580066201377,8.024975577929842,11.110438718874795,8.654907122596446,10.84482465763924
2019,CEE,RCP85,10.031938190154172,9.186020966438376,10.764429981224414,8.718576379704668,10.938089606761709
2019,CWE,RCP45,10.480079553087947,9.030220237727022,11.72462555476194,9.38190795271812,11.170697339639478
2019,CWE,RCP85,10.338506623232206,9.2580703996305,11.071165455367401,9.481144595960936,11.354432318401452
2019,Iberia,RCP45,14.623216154195969,13.576220317163694,15.368682118893288,13.899730520958867,15.253429287878335
2019,Iberia,RCP85,14.820002292802934,14.147045919335815,15.802276036157059,14.05966472601794,15.396684049487249
2019,Italy,RCP45,13.126921300021984,12.464039819748791,13.858285024242377,12.209454537195152,13.744565743564355
2019,Italy,RCP85,13.230375181129354,12.38421598502697,13.742283825635013,12.408869865197895,13.801564182978849
2019,Northern,RCP45,4.208997431073291,2.6198286213892894,5.079484163650787,3.2091419483380514,5.107066504356676
2019,Northern,RCP85,4.4590131161570215,2.9442219061136337,5.219419316879483,3.3278621275698357,5.264509361322732
2019,SEE,RCP45,12.613726057325307,11.582868261076499,13.309012351988466,11.48523768652016,13.360935302643833
2019,SEE,RCP85,12.82052383617956,12.359762862193689,13.212677141072554,11.604196348353264,13.449450544313981
2019,UK & Ireland,RCP45,9.742044974479253,8.80900600380912,10.299736633809601,9.045080621684283,10.355542325532518
2019,UK & Ireland,RCP85,9.678387642266195,9.157889165705866,10.4756136365988,9.209606548614314,10.452671292150866
2020,CEE,RCP45,9.781569459603421,8.660876488261271,11.490787079149875,8.72086379402408,10.857460446023435
2020,CEE,RCP85,10.200562359139074,8.433545567448727,11.35086829333306,8.797092311021915,10.938036804749402
2020,CWE,RCP45,10.493779288500905,9.484946034202261,12.249081351985467,9.409531575765262,11.193925320926091
2020,CWE,RCP85,10.390366612217273,9.424701678106597,11.297291022635827,9.530294196176756,11.365699059730225
2020,Iberia,RCP45,14.60971825402808,14.244799633736887,15.211915722701951,13.91675259702951,15.283272935693645
2020,Iberia,RCP85,14.714519437697305,14.266686625104718,15.304280294930576,14.09257266195076,15.452415666023539
2020,Italy,RCP45,13.022332271370878,12.496603872848993,13.637968019354787,12.249664420301269,13.771699028411145
2020,Italy,RCP85,13.280843616079586,12.627523853879438,14.083649935099915,12.464003207663648,13.829166511912117
2020,Northern,RCP45,4.28079758556313,2.9951589847031834,6.199655592596561,3.250967232235699,5.133852857512721
2020,Northern,RCP85,4.557862827922103,3.6611441257148156,5.883414371157788,3.341184530085432,5.304267573022368
2020,SEE,RCP45,12.401629939295194,11.825017670422582,13.015113823305038,11.551299117327334,13.380905226489835
2020,SEE,RCP85,13.027796008154754,11.988876782216716,14.12310259451586,11.657096396750054,13.46836739923093
2020,UK & Ireland,RCP45,9.772241319595823,9.191417371077694,10.517452544231425,9.060428736499802,10.372540051509494
2020,UK & Ireland,RCP85,9.75496281961568,9.276482789189803,10.351880533468579,9.22431005469448,10.460793600498796
2021,CEE,RCP45,9.657858914194296,7.521459281786196,10.918385907558038,8.697301518424815,10.885133372700095
2021,CEE,RCP85,9.651808015279045,7.8209482389116,10.712257546015776,8.821025471552867,11.00416104065362
2021,CWE,RCP45,10.323703884193014,8.738898289097273,11.539593111951616,9.4045124133746,11.229191197436698
2021,CWE,RCP85,10.2253675492578,8.669808346225592,11.288071094174327,9.559640689032978,11.38085058526915
2021,Iberia,RCP45,14.37648277436878,13.435483267396233,15.432528239959979,13.929927064339811,15.340337267685833
2021,Iberia,RCP85,14.822570906808487,13.977392363374502,15.317562989424019,14.122559625825605,15.486837628101398
2021,Italy,RCP45,13.081971984953498,11.891882748714181,14.351799545776203,12.261507962469182,13.795435708260362
2021,Italy,RCP85,13.026182441403328,12.08728548226918,13.714915201961219,12.492077040947992,13.872634390343698
2021,Northern,RCP45,4.267807701281976,2.597007207026022,5.835470176222847,3.2489829916918054,5.179798352062995
2021,Northern,RCP85,4.454865434695257,3.3593711590200463,5.7601105478170025,3.3985666293433825,5.348331270788062
2021,SEE,RCP45,12.483564377162878,11.526674949750056,13.58490242645227,11.576902451232439,13.402184232972385
2021,SEE,RCP85,12.424342872321882,11.201680435081258,13.151919226587545,11.679445708587975,13.53017286080009
2021,UK & Ireland,RCP45,9.591892033492918,8.550835438866775,10.652704281226178,9.064903437762577,10.386929213746452
2021,UK & Ireland,RCP85,9.96891028939278,9.161990897989236,10.839210474460351,9.25375109660125,10.462733080180875
2022,CEE,RCP45,10.056636023957541,8.835256152704721,11.320812160327561,8.725668669023491,10.905917812286765
2022,CEE,RCP85,9.858616881348262,8.979917015570258,10.643215432741822,8.839114284106907,11.056475610667142
2022,CWE,RCP45,10.429866059901304,9.544176995944825,11.426532812023762,9.444202185663524,11.238368897451949
2022,CWE,RCP85,10.356787870653816,9.701075198100881,11.026910931258927,9.569524055946003,11.415549407661015
2022,Iberia,RCP45,14.518950642940709,14.216674317643717,14.783968051380656,13.963588839578724,15.370745741028381
2022,Iberia,RCP85,14.643607578492162,14.09218724441281,15.334013564952405,14.170489728122677,15.544170279921095
2022,Italy,RCP45,13.084902841117874,12.184322005194247,14.056514310609998,12.277555405391556,13.819785303586311
2022,Italy,RCP85,13.237797235923878,12.628339585522895,13.847236128567715,12.512001160957219,13.922064253004416
2022,Northern,RCP45,4.678360317734598,4.422775201700159,5.334833895156959,3.301804007193883,5.218921399235738
2022,Northern,RCP85,4.206192661333175,3.4868952012960093,5.213948018176724,3.4171922382710886,5.374867585374746
2022,SEE,RCP45,12.623545467429093,11.581664404967434,13.462691841623927,11.596248862625396,13.440644172146337
2022,SEE,RCP85,12.888051516011009,12.417623154953844,13.615490221277605,11.712313490549933,13.571021342875618
2022,UK & Ireland,RCP45,9.77013031903393,9.435119997798514,10.374889378303608,9.095711238682695,10.393151613281487
2022,UK & Ireland,RCP85,9.72066321525671,8.945779108350818,10.196419282675206,9.257391532032585,10.503788146885473
2023,CEE,RCP45,9.787642945037103,8.616302000722008,10.410996137134171,8.73771150910711,10.948193050010747
2023,CEE,RCP85,9.642234771391369,9.03583422543835,11.130049035807067,8.859761216221019,11.098126487416895
2023,CWE,RCP45,10.151614003243951,9.181002133945267,10.69250649636038,9.483750691933299,11.303495256837861
2023,CWE,RCP85,10.085903269549702,9.450337377705074,10.710584009184922,9.618100028863626,11.455958945969615
2023,Iberia,RCP45,14.688081415209519,13.977455604773924,15.131291497441035,13.997050160509124,15.435501077947016
2023,Iberia,RCP85,14.639876760861954,13.983957010209926,15.079186047217158,14.219586323749517,15.585153051888222
2023,Italy,RCP45,12.922910752076774,12.010639270817705,13.55233288570048,12.308086570316151,13.892655387724345
2023,Italy,RCP85,12.890976722225247,12.514114311358526,13.639512971328315,12.564201017770047,13.966763623310479
2023,Northern,RCP45,4.672994335193162,3.6106657720669526,5.320559745409917,3.3317744530129976,5.2507639315856185
2023,Northern,RCP85,4.649502298360611,4.068862357637914,5.7184841144634175,3.486744788521879,5.390378769626213
2023,SEE,RCP45,12.370419030224781,11.45017233197398,13.109142079508436,11.631658530864458,13.481996407670064
2023,SEE,RCP85,12.266072807973197,11.794585705313171,13.690455402521428,11.747450273431149,13.634335102545322
2023,UK & Ireland,RCP45,9.811375710510006,9.144164147448292,10.375613302974855,9.141155382073638,10.422691293362822
2023,UK & Ireland,RCP85,9.626271099105296,9.165210918390049,10.208766313609356,9.289930094580644,10.521675618153825
2024,CEE,RCP45,9.474027983660985,6.04259776735494,10.579488542808912,8.761370951614754,11.016455684720542
2024,CEE,RCP85,9.972064624952374,7.284436063087101,11.870320579481172,8.92974795812478,11.099049259419036
2024,CWE,RCP45,10.00834648690846,7.992628132356649,10.902741913138271,9.504669320934692,11.350002643013562
2024,CWE,RCP85,10.370870128820279,8.670769717991975,12.012824332202761,9.65994441620768,11.439409205899345
2024,Iberia,RCP45,14.465786170673661,13.426063380872522,15.084609716956901,14.035728910609233,15.484161493685912
2024,Iberia,RCP85,14.680912747842234,13.996205828466527,15.797101146039877,14.237072621581847,15.589179450225787
2024,Italy,RCP45,12.783148084212428,11.035863228449273,13.445411461977756,12.341872159349942,13.943242157516885
2024,Italy,RCP85,13.055838698046799,12.042558647925318,14.075144540508857,12.591413793031329,13.985404709560303
2024,Northern,RCP45,4.092693121643746,3.3224747144469853,4.790101300245602,3.3369611293372796,5.335156262133314
2024,Northern,RCP85,4.628682661976671,3.2401068686240135,6.405705264493154,3.558339684812299,5.4201041901358185
2024,SEE,RCP45,12.324308377112086,9.355952756582406,13.268871548561838,11.636193086091206,13.535619658286683
2024,SEE,RCP85,12.450089733852986,10.475312371590459,13.548337831130912,11.792014847899233,13.656608375062767
2024,UK & Ireland,RCP45,9.756753891389746,9.089334284907892,10.452963312901407,9.154924335244418,10.448814557513082
2024,UK & Ireland,RCP85,9.881702352737262,9.40169809853867,10.551449378805716,9.320987175187613,10.512231146629587
2025,CEE,RCP45,9.99202162307915,9.152165052882161,11.462077671023053,8.814393016364964,11.032599898425284
2025,CEE,RCP85,10.06888090112559,8.514164428614437,11.440590943992445,8.95928276944884,11.124408290412475
2025,CWE,RCP45,10.43252241534017,9.080493437647775,11.682608511564332,9.566937735105482,11.384414487250298
2025,CWE,RCP85,10.844846776845651,9.662311168070001,12.564901740690313,9.680099590469423,11.484052165794024
2025,Iberia,RCP45,14.78396918210918,13.932592834194267,15.604354608706235,14.08643573020968,15.520903977250915
2025,Iberia,RCP85,14.918158553119776,14.295487697518013,15.622855079361283,14.274862727194341,15.624114093399875
2025,Italy,RCP45,13.359039758926087,12.837997079036882,14.453107570073316,12.405911715384454,13.9689097219383
2025,Italy,RCP85,13.380116105786897,12.445715854595107,14.42443164031738,12.610818954897175,14.03243651993813
2025,Northern,RCP45,4.037246497237274,3.0098242429091777,4.723839456427371,3.3766325939718196,5.390230577512794
2025,Northern,RCP85,4.253967006816005,3.1110291130226324,5.370308987010441,3.6041465008116025,5.465012365107875
2025,SEE,RCP45,12.883664679423227,11.8888572183379,13.92166920704668,11.671550002063604,13.575614443799982
2025,SEE,RCP85,12.660540890143363,11.369392487457777,13.634915536684863,11.81155083955734,13.67465875033938
2025,UK & Ireland,RCP45,9.749420593641254,8.543831246857689,10.307455998270273,9.19065357988041,10.485710579916494
2025,UK & Ireland,RCP85,9.91817523731973,9.115706968254463,11.092054375057044,9.345878874265642,10.55038699667005
2026,CEE,RCP45,10.576557996764478,9.346916708293062,12.420471757035342,8.867694561353044,11.061763315257691
2026,CEE,RCP85,10.379212680383473,9.532179535371702,11.806384795244965,9.020583708773552,11.200407955037969
2026,CWE,RCP45,10.719603294779532,8.955603676321271,12.265298178418963,9.58734134943853,11.415810351412963
2026,CWE,RCP85,10.821708410598823,9.75127036627788,11.757550664903864,9.717659749797573,11.552019643518696
2026,Iberia,RCP45,14.604125846372025,13.720863855937807,15.569181168509687,14.084541108114115,15.559209256386753
2026,Iberia,RCP85,14.96480332829444,14.103042718464343,15.680895867174584,14.296523408701857,15.679335248031975
2026,Italy,RCP45,13.298799621939786,12.256051789810044,14.58701781649529,12.437635027628506,14.001226738273925
2026,Italy,RCP85,13.644867133184157,13.027511909305645,14.424594341191378,12.654062953962386,14.077309584588678
2026,Northern,RCP45,4.777456298607329,3.385422075415898,6.200122931937562,3.4042903957798765,5.44192221662959
2026,Northern,RCP85,4.566368556685651,3.111372720540228,5.228318856289718,3.6610440225517347,5.533710472358325
2026,SEE,RCP45,13.005535548466154,12.500252289844184,14.086391418959948,11.741704189799258,13.597305866286582
2026,SEE,RCP85,13.079690836404728,12.272100423828556,14.090100765157906,11.87536938188572,13.728977409514812
2026,UK & Ireland,RCP45,9.952609127576993,8.887858914188797,10.867292056240004,9.201038562825959,10.516110652295394
2026,UK & Ireland,RCP85,9.940057984153741,9.351340573659156,10.55549737001285,9.349298644123486,10.593072398228871
2027,CEE,RCP45,9.837521179568515,8.68458074965998,11.609267429622214,8.87612937812488,11.097253637449947
2027,CEE,RCP85,9.7645231807820565,9.163464045608428,10.849122606473253,9.059732167410784,11.232965447538826
2027,CWE,RCP45,10.12131956764653,8.987048188594352,11.243509715625086,9.625779022332047,11.454612158924403
2027,CWE,RCP85,10.327929869780899,9.712565109385725,11.455027997784633,9.746050075114216,11.583497844122592
2027,Iberia,RCP45,14.918824398027251,13.868571850120622,15.571670354273058,14.126837495061462,15.605490649766473
2027,Iberia,RCP85,14.878701298178813,14.250671893604496,15.575764852933913,14.324919798557557,15.712925622073845
2027,Italy,RCP45,13.287758252076785,12.461071241864886,14.471695350741868,12.47185179409878,14.030725067033744
2027,Italy,RCP85,13.103316996197854,12.639873140703514,14.36838326244481,12.675998504648655,14.132033712805276
2027,Northern,RCP45,3.8685822932787417,2.898453577868289,5.220490461698804,3.435858896042361,5.469118361702119
2027,Northern,RCP85,4.333287124448525,3.428379911101394,4.935684141138377,3.7124224634998693,5.568881030639862
2027,SEE,RCP45,12.771090575098613,12.128011299435054,14.08926163395879,11.746850096790043,13.62299666652916
2027,SEE,RCP85,12.499487190656772,11.878566597791384,13.803974228989055,11.892741341001738,13.784422876440747
2027,UK & Ireland,RCP45,9.43233901004091,8.699753153856504,10.124625973603429,9.238998023008694,10.54316291732258
2027,UK & Ireland,RCP85,9.94770228281735,9.193828938555827,10.360505692522763,9.374727643424617,10.611731403211587
2028,CEE,RCP45,9.546447994176797,7.994879029689275,10.429842843378395,8.870182005492534,11.105664967701818
2028,CEE,RCP85,9.97802692240727,9.0737546494444,10.817502244264347,9.089311021738528,11.302479890591593
2028,CWE,RCP45,10.35266656585103,9.858058289231387,10.96299693834375,9.614188839817192,11.478760629981851
