week,Location,id,level
22,CEE,2008,0.48244952211481507
22,CWE,1991,1.9998647101993412
22,CWE,1997,2.704281436423091
22,CWE,2000,3.211440025887584
22,CWE,2002,2.5303049396240214
22,CWE,2006,4.031381026315992
22,CWE,2008,3.3675424030173198
22,Iberia,1991,15.829414582231266
22,Iberia,1997,11.98365839882094
22,Iberia,2000,11.252784202332485
22,Iberia,2002,10.784476557631029
22,Iberia,2006,11.728163544284435
22,Iberia,2008,12.47809800614387
22,Italy,1991,1.6152238318791876
22,Italy,1997,1.6833236030636596
22,Italy,2000,2.279344355829763
22,Italy,2002,2.71495551303452
22,Italy,2006,2.306820371942925
22,Italy,2008,2.256255111759597
22,Northern,1991,18.107611444580893
22,Northern,1997,25.708202408080314
22,Northern,2000,43.85842443340703
22,Northern,2002,49.88776024517851
22,Northern,2006,38.46772190547527
22,Northern,2008,40.42864963209082
22,SEE,1991,4.58169069879488
22,SEE,1997,4.780130813317808
22,SEE,2000,4.749490152271037
22,SEE,2002,4.5604943716910995
22,SEE,2006,4.935738434240223
22,SEE,2008,4.830223273121089
23,UK & Ireland,1991,0.010965769534840079
23,UK & Ireland,1997,0.0132617922876988
23,UK & Ireland,2000,0.012507892836208753
23,UK & Ireland,2002,0.013223381180091809
23,UK & Ireland,2006,0.012081705673136206
23,UK & Ireland,2008,0.013189672332323071
23,CEE,1991,0.40164162550982874
23,CEE,1997,0.44022439610807645
23,CEE,2000,0.6542985045197834
23,CEE,2002,0.37254075631617645
23,CEE,2006,0.5123442345132392
23,CEE,2008,0.4919439872920841
23,CWE,1991,2.1526147881054865
23,CWE,1997,2.627980805733576
23,CWE,2000,3.4121612668534604
23,CWE,2002,2.854942874142179
23,CWE,2006,4.0057756240921325
23,CWE,2008,3.5141166721149917
23,Iberia,1991,15.499199584276862
23,Iberia,1997,12.212013999114316
23,Iberia,2000,11.069171818976256
23,Iberia,2002,10.787354525724762
23,Iberia,2006,11.358908046650395
23,Iberia,2008,12.570101643784014
23,Italy,1991,1.7325068092012588
23,Italy,1997,1.8111778146447823
23,Italy,2000,2.398619067607635
23,Italy,2002,2.951304601764104
23,Italy,2006,2.324439026715106
23,Italy,2008,2.4702692181835224
23,Northern,1991,20.144943758169312
23,Northern,1997,32.138924215239356
23,Northern,2000,52.033417937148684
23,Northern,2002,57.037254429667584
23,Northern,2006,39.79770382987705
23,Northern,2008,46.158384142821866
23,SEE,1991,4.609989778131587
23,SEE,1997,4.794245057791933
23,SEE,2000,4.7610312342408365
23,SEE,2002,4.577608959761539
23,SEE,2006,4.993558630048705
23,SEE,2008,4.858632962273992
24,UK & Ireland,1991,0.014626847335039366
24,UK & Ireland,1997,0.015963003824097467
24,UK & Ireland,2000,0.013354910075796297
24,UK & Ireland,2002,0.011130850558951308
24,UK & Ireland,2006,0.014462014930518213
24,UK & Ireland,2008,0.014394181843285453
