h,id,label,fuel_class,OutputPower
2016-11-28T12:00:00Z,1998,1998-Median Demand,Hydro,458.45739935952514
2016-11-28T12:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T12:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T12:00:00Z,2010,2010-High Demand,Hydro,3656.598853679877
2016-11-28T12:00:00Z,2014,2014-Shed Load,Hydro,1585.8368189647622
2016-11-28T13:00:00Z,1996,1996-Low Demand,Hydro,1438.2609187558478
2016-11-28T13:00:00Z,1998,1998-Median Demand,Hydro,456.9415164337856
2016-11-28T13:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T13:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T13:00:00Z,2010,2010-High Demand,Hydro,3435.512953432327
2016-11-28T13:00:00Z,2014,2014-Shed Load,Hydro,1585.8368189647622
2016-11-28T14:00:00Z,1996,1996-Low Demand,Hydro,1438.2609187558478
2016-11-28T14:00:00Z,1998,1998-Median Demand,Hydro,456.9415164337856
2016-11-28T14:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T14:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T14:00:00Z,2010,2010-High Demand,Hydro,1089.5837429410628
2016-11-28T14:00:00Z,2014,2014-Shed Load,Hydro,1585.8368189647622
2016-11-28T15:00:00Z,1996,1996-Low Demand,Hydro,1438.2609187558478
2016-11-28T15:00:00Z,1998,1998-Median Demand,Hydro,456.9415164337856
2016-11-28T15:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T15:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T15:00:00Z,2010,2010-High Demand,Hydro,1089.5837429410628
2016-11-28T15:00:00Z,2014,2014-Shed Load,Hydro,1585.8368189647622
2016-11-28T16:00:00Z,1996,1996-Low Demand,Hydro,1438.2609187558478
2016-11-28T16:00:00Z,1998,1998-Median Demand,Hydro,456.9415164337856
2016-11-28T16:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T16:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T16:00:00Z,2010,2010-High Demand,Hydro,2415.382684693959
2016-11-28T16:00:00Z,2014,2014-Shed Load,Hydro,1604.8063718409066
2016-11-28T17:00:00Z,1996,1996-Low Demand,Hydro,1438.2609187558478
2016-11-28T17:00:00Z,1998,1998-Median Demand,Hydro,457.69945789665536
2016-11-28T17:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T17:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T17:00:00Z,2010,2010-High Demand,Hydro,7288.136582766493
2016-11-28T17:00:00Z,2014,2014-Shed Load,Hydro,1585.8368189647622
2016-11-28T18:00:00Z,1996,1996-Low Demand,Hydro,6431.03993403905
2016-11-28T18:00:00Z,1998,1998-Median Demand,Hydro,1430.2946417243256
2016-11-28T18:00:00Z,2000,2000-Low Demand,Hydro,1773.3903312053878
2016-11-28T18:00:00Z,2008,2008-High Demand,Hydro,1247.5652036698657
2016-11-28T18:00:00Z,2010,2010-High Demand,Hydro,10807.074706753308
2016-11-28T18:00:00Z,2014,2014-Shed Load,Hydro,6197.95706084445
2016-11-28T19:00:00Z,1996,1996-Low Demand,Hydro,4399.929161965505
2016-11-28T19:00:00Z,1998,1998-Median Demand,Hydro,456.9415164337856
2016-11-28T19:00:00Z,2000,2000-Low Demand,Hydro,1669.0723845266525
2016-11-28T19:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T19:00:00Z,2010,2010-High Demand,Hydro,10807.074706753308
2016-11-28T19:00:00Z,2014,2014-Shed Load,Hydro,7318.155576627723
2016-11-28T20:00:00Z,1996,1996-Low Demand,Hydro,1810.9883474218695
2016-11-28T20:00:00Z,1998,1998-Median Demand,Hydro,457.32048716522047
2016-11-28T20:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T20:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T20:00:00Z,2010,2010-High Demand,Hydro,10807.074706753308
2016-11-28T20:00:00Z,2014,2014-Shed Load,Hydro,7340.414465367383
2016-11-28T21:00:00Z,1996,1996-Low Demand,Hydro,1569.7987740390508
2016-11-28T21:00:00Z,1998,1998-Median Demand,Hydro,456.9415164337856
2016-11-28T21:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T21:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T21:00:00Z,2010,2010-High Demand,Hydro,10807.074706753308
2016-11-28T21:00:00Z,2014,2014-Shed Load,Hydro,8642.902146157765
2016-11-28T22:00:00Z,1996,1996-Low Demand,Hydro,4827.7467362567295
2016-11-28T22:00:00Z,1998,1998-Median Demand,Hydro,457.131001799503
2016-11-28T22:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T22:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T22:00:00Z,2010,2010-High Demand,Hydro,10807.074706753308
2016-11-28T22:00:00Z,2014,2014-Shed Load,Hydro,6340.233258305545
2016-11-28T23:00:00Z,1996,1996-Low Demand,Hydro,3612.0982529110247
2016-11-28T23:00:00Z,1998,1998-Median Demand,Hydro,457.0362591166443
2016-11-28T23:00:00Z,2000,2000-Low Demand,Hydro,1564.7544378479174
2016-11-28T23:00:00Z,2008,2008-High Demand,Hydro,995.3144495648199
2016-11-28T23:00:00Z,2010,2010-High Demand,Hydro,9361.560495161919
2016-11-28T23:00:00Z,2014,2014-Shed Load,Hydro,4015.7721808444508
2016-11-28T00:00:00Z,1996,1996-Low Demand,Net Export/Import,-2975.924183796499
2016-11-28T00:00:00Z,1998,1998-Median Demand,Net Export/Import,-1031.975489253859
2016-11-28T00:00:00Z,2000,2000-Low Demand,Net Export/Import,3340.0115781199124
2016-11-28T00:00:00Z,2008,2008-High Demand,Net Export/Import,-2164.6336147751113
2016-11-28T00:00:00Z,2010,2010-High Demand,Net Export/Import,-1842.360156942138
2016-11-28T00:00:00Z,2014,2014-Shed Load,Net Export/Import,-3276.406321256097
2016-11-28T01:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T01:00:00Z,1998,1998-Median Demand,Net Export/Import,-3590.3277813285054
2016-11-28T01:00:00Z,2000,2000-Low Demand,Net Export/Import,1291.4529603510073
2016-11-28T01:00:00Z,2008,2008-High Demand,Net Export/Import,-1873.6758995489702
2016-11-28T01:00:00Z,2010,2010-High Demand,Net Export/Import,-1737.2324600566458
2016-11-28T01:00:00Z,2014,2014-Shed Load,Net Export/Import,-3121.086373318782
2016-11-28T02:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T02:00:00Z,1998,1998-Median Demand,Net Export/Import,-3801.7065816644
2016-11-28T02:00:00Z,2000,2000-Low Demand,Net Export/Import,119.88272894963939
2016-11-28T02:00:00Z,2008,2008-High Demand,Net Export/Import,-2939.0596205253605
2016-11-28T02:00:00Z,2010,2010-High Demand,Net Export/Import,-1377.2098800566457
2016-11-28T02:00:00Z,2014,2014-Shed Load,Net Export/Import,-2760.683533318782
2016-11-28T03:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T03:00:00Z,1998,1998-Median Demand,Net Export/Import,-3678.7249816644
2016-11-28T03:00:00Z,2000,2000-Low Demand,Net Export/Import,441.1087023504683
2016-11-28T03:00:00Z,2008,2008-High Demand,Net Export/Import,-2908.4294927782607
2016-11-28T03:00:00Z,2010,2010-High Demand,Net Export/Import,-1234.0479000566456
2016-11-28T03:00:00Z,2014,2014-Shed Load,Net Export/Import,-3243.2680376799754
2016-11-28T04:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T04:00:00Z,1998,1998-Median Demand,Net Export/Import,-3512.1356216644
2016-11-28T04:00:00Z,2000,2000-Low Demand,Net Export/Import,438.19390235046785
2016-11-28T04:00:00Z,2008,2008-High Demand,Net Export/Import,-2773.13616890471
2016-11-28T04:00:00Z,2010,2010-High Demand,Net Export/Import,-1110.8443800566456
2016-11-28T04:00:00Z,2014,2014-Shed Load,Net Export/Import,-3648.5938776799767
2016-11-28T05:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T05:00:00Z,1998,1998-Median Demand,Net Export/Import,-3333.4026816644
2016-11-28T05:00:00Z,2000,2000-Low Demand,Net Export/Import,347.9161423504688
2016-11-28T05:00:00Z,2008,2008-High Demand,Net Export/Import,-1594.407074459545
2016-11-28T05:00:00Z,2010,2010-High Demand,Net Export/Import,-1024.3935800566455
2016-11-28T05:00:00Z,2014,2014-Shed Load,Net Export/Import,-4096.679357679975
2016-11-28T06:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T06:00:00Z,1998,1998-Median Demand,Net Export/Import,-3100
2016-11-28T06:00:00Z,2000,2000-Low Demand,Net Export/Import,945.7972223504662
2016-11-28T06:00:00Z,2008,2008-High Demand,Net Export/Import,-1443.3213625593862
2016-11-28T06:00:00Z,2010,2010-High Demand,Net Export/Import,-1229.9820478357865
2016-11-28T06:00:00Z,2014,2014-Shed Load,Net Export/Import,-3695.5706883612074
2016-11-28T07:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T07:00:00Z,1998,1998-Median Demand,Net Export/Import,-1402.904261328505
2016-11-28T07:00:00Z,2000,2000-Low Demand,Net Export/Import,319.2868003510066
2016-11-28T07:00:00Z,2008,2008-High Demand,Net Export/Import,-1256.820480860752
2016-11-28T07:00:00Z,2010,2010-High Demand,Net Export/Import,-1132.1198200566457
2016-11-28T07:00:00Z,2014,2014-Shed Load,Net Export/Import,-4512.285653318782
2016-11-28T08:00:00Z,1996,1996-Low Demand,Net Export/Import,-3100
2016-11-28T08:00:00Z,1998,1998-Median Demand,Net Export/Import,1065.885498671495
2016-11-28T08:00:00Z,2000,2000-Low Demand,Net Export/Import,1377.4208803510064
2016-11-28T08:00:00Z,2008,2008-High Demand,Net Export/Import,-2528.5866050311597
2016-11-28T08:00:00Z,2010,2010-High Demand,Net Export/Import,-1335.4761200566456
2016-11-28T08:00:00Z,2014,2014-Shed Load,Net Export/Import,-4024.8580618930273
2016-11-28T09:00:00Z,1996,1996-Low Demand,Net Export/Import,-730.999518542636
2016-11-28T09:00:00Z,1998,1998-Median Demand,Net Export/Import,3863.896225207601
2016-11-28T09:00:00Z,2000,2000-Low Demand,Net Export/Import,242.40170434845777
2016-11-28T09:00:00Z,2008,2008-High Demand,Net Export/Import,-3092.908163978528
2016-11-28T09:00:00Z,2010,2010-High Demand,Net Export/Import,-1821.8856358461194
2016-11-28T09:00:00Z,2014,2014-Shed Load,Net Export/Import,-4314.081400709347
2016-11-28T10:00:00Z,1996,1996-Low Demand,Net Export/Import,879.4602178217974
2016-11-28T10:00:00Z,1998,1998-Median Demand,Net Export/Import,4400.112206236806
2016-11-28T10:00:00Z,2000,2000-Low Demand,Net Export/Import,2353.3172918856494
2016-11-28T10:00:00Z,2008,2008-High Demand,Net Export/Import,-1640.5732248050806
2016-11-28T10:00:00Z,2010,2010-High Demand,Net Export/Import,-2124.0281386986703
2016-11-28T10:00:00Z,2014,2014-Shed Load,Net Export/Import,-3792.969827616649
2016-11-28T11:00:00Z,1996,1996-Low Demand,Net Export/Import,600.0387300001821
2016-11-28T11:00:00Z,1998,1998-Median Demand,Net Export/Import,3494.626797421826
2016-11-28T11:00:00Z,2000,2000-Low Demand,Net Export/Import,2365.023800306701
2016-11-28T11:00:00Z,2008,2008-High Demand,Net Export/Import,-2631.295330207467
2016-11-28T11:00:00Z,2010,2010-High Demand,Net Export/Import,-1951.0847884776986
2016-11-28T11:00:00Z,2014,2014-Shed Load,Net Export/Import,-3091.9189122664825
2016-11-28T12:00:00Z,1996,1996-Low Demand,Net Export/Import,40.60047963997931
2016-11-28T12:00:00Z,1998,1998-Median Demand,Net Export/Import,1312.863046296777
2016-11-28T12:00:00Z,2000,2000-Low Demand,Net Export/Import,2554.6656728753132
2016-11-28T12:00:00Z,2008,2008-High Demand,Net Export/Import,-3714.390905538368
2016-11-28T12:00:00Z,2010,2010-High Demand,Net Export/Import,-1887.9918779513828
2016-11-28T12:00:00Z,2014,2014-Shed Load,Net Export/Import,-1914.7825781969473
2016-11-28T13:00:00Z,1996,1996-Low Demand,Net Export/Import,207.84662243498678
2016-11-28T13:00:00Z,1998,1998-Median Demand,Net Export/Import,207.32073559635228
2016-11-28T13:00:00Z,2000,2000-Low Demand,Net Export/Import,1422.0725910171896
2016-11-28T13:00:00Z,2008,2008-High Demand,Net Export/Import,-3796.9876091343313
2016-11-28T13:00:00Z,2010,2010-High Demand,Net Export/Import,-3100
2016-11-28T13:00:00Z,2014,2014-Shed Load,Net Export/Import,-392.9342983663046
2016-11-28T14:00:00Z,1996,1996-Low Demand,Net Export/Import,-45.01485463289464
2016-11-28T14:00:00Z,1998,1998-Median Demand,Net Export/Import,-975.4640508996904
2016-11-28T14:00:00Z,2000,2000-Low Demand,Net Export/Import,770.9929683806004
2016-11-28T14:00:00Z,2008,2008-High Demand,Net Export/Import,-3680.5377264509107
2016-11-28T14:00:00Z,2010,2010-High Demand,Net Export/Import,-1920.2792520210382
2016-11-28T14:00:00Z,2014,2014-Shed Load,Net Export/Import,880.6720734402697
2016-11-28T15:00:00Z,1996,1996-Low Demand,Net Export/Import,-444.71434732399666
2016-11-28T15:00:00Z,1998,1998-Median Demand,Net Export/Import,-1938.5782317856133
2016-11-28T15:00:00Z,2000,2000-Low Demand,Net Export/Import,122.26365229146904
2016-11-28T15:00:00Z,2008,2008-High Demand,Net Export/Import,-3700.814941187753
2016-11-28T15:00:00Z,2010,2010-High Demand,Net Export/Import,-2423.0155369730032
2016-11-28T15:00:00Z,2014,2014-Shed Load,Net Export/Import,2337.43620771128
2016-11-28T16:00:00Z,1996,1996-Low Demand,Net Export/Import,109.7685169719316
2016-11-28T16:00:00Z,1998,1998-Median Demand,Net Export/Import,-1497.3785861998654
2016-11-28T16:00:00Z,2000,2000-Low Demand,Net Export/Import,12.908688066843752
2016-11-28T16:00:00Z,2008,2008-High Demand,Net Export/Import,-3865.08927908249
2016-11-28T16:00:00Z,2010,2010-High Demand,Net Export/Import,-1744.3633278229704
2016-11-28T16:00:00Z,2014,2014-Shed Load,Net Export/Import,3791.589004883198
2016-11-28T17:00:00Z,1996,1996-Low Demand,Net Export/Import,2134.3784644770276
2016-11-28T17:00:00Z,1998,1998-Median Demand,Net Export/Import,-45.262839086402664
2016-11-28T17:00:00Z,2000,2000-Low Demand,Net Export/Import,273.52009249367256
2016-11-28T17:00:00Z,2008,2008-High Demand,Net Export/Import,-3691.0640817659096
2016-11-28T17:00:00Z,2010,2010-High Demand,Net Export/Import,-3100
2016-11-28T17:00:00Z,2014,2014-Shed Load,Net Export/Import,5926.388270490013
2016-11-28T18:00:00Z,1996,1996-Low Demand,Net Export/Import,800
2016-11-28T18:00:00Z,1998,1998-Median Demand,Net Export/Import,2188.6470133809535
2016-11-28T18:00:00Z,2000,2000-Low Demand,Net Export/Import,3064.1629869935377
2016-11-28T18:00:00Z,2008,2008-High Demand,Net Export/Import,-4879.567228564591
2016-11-28T18:00:00Z,2010,2010-High Demand,Net Export/Import,-3100
2016-11-28T18:00:00Z,2014,2014-Shed Load,Net Export/Import,5499.990117461099
2016-11-28T19:00:00Z,1996,1996-Low Demand,Net Export/Import,3317.449812073546
2016-11-28T19:00:00Z,1998,1998-Median Demand,Net Export/Import,3074.376538671491
2016-11-28T19:00:00Z,2000,2000-Low Demand,Net Export/Import,3605.4044536722736
2016-11-28T19:00:00Z,2008,2008-High Demand,Net Export/Import,-4695.249091471411
2016-11-28T19:00:00Z,2010,2010-High Demand,Net Export/Import,-3051.2324800566457
2016-11-28T19:00:00Z,2014,2014-Shed Load,Net Export/Import,6454.427321677822
2016-11-28T20:00:00Z,1996,1996-Low Demand,Net Export/Import,6612.50394661718
2016-11-28T20:00:00Z,1998,1998-Median Demand,Net Export/Import,2768.4406079400555
2016-11-28T20:00:00Z,2000,2000-Low Demand,Net Export/Import,3842.446320351009
2016-11-28T20:00:00Z,2008,2008-High Demand,Net Export/Import,-4655.147926313763
2016-11-28T20:00:00Z,2010,2010-High Demand,Net Export/Import,-2705.3034116480326
2016-11-28T20:00:00Z,2014,2014-Shed Load,Net Export/Import,6605.877152147779
2016-11-28T21:00:00Z,1996,1996-Low Demand,Net Export/Import,7400
2016-11-28T21:00:00Z,1998,1998-Median Demand,Net Export/Import,2330.465338671492
2016-11-28T21:00:00Z,2000,2000-Low Demand,Net Export/Import,3534.4955203510085
2016-11-28T21:00:00Z,2008,2008-High Demand,Net Export/Import,-4281.2098722922265
2016-11-28T21:00:00Z,2010,2010-High Demand,Net Export/Import,-2726.237331648034
2016-11-28T21:00:00Z,2014,2014-Shed Load,Net Export/Import,7053.753672147779
2016-11-28T22:00:00Z,1996,1996-Low Demand,Net Export/Import,3024.540957782321
2016-11-28T22:00:00Z,1998,1998-Median Demand,Net Export/Import,763.305373305778
2016-11-28T22:00:00Z,2000,2000-Low Demand,Net Export/Import,1450.9762403510085
2016-11-28T22:00:00Z,2008,2008-High Demand,Net Export/Import,-4206.358408556174
2016-11-28T22:00:00Z,2010,2010-High Demand,Net Export/Import,-2572.7557600566456
2016-11-28T22:00:00Z,2014,2014-Shed Load,Net Export/Import,7400
2016-11-28T23:00:00Z,1996,1996-Low Demand,Net Export/Import,2183.941761128025
2016-11-28T23:00:00Z,1998,1998-Median Demand,Net Export/Import,-1410.1334840113643
2016-11-28T23:00:00Z,2000,2000-Low Demand,Net Export/Import,-843.1404396489938
2016-11-28T23:00:00Z,2008,2008-High Demand,Net Export/Import,-3923.3804285561737
2016-11-28T23:00:00Z,2010,2010-High Demand,Net Export/Import,-2303.5352400566458
2016-11-28T23:00:00Z,2014,2014-Shed Load,Net Export/Import,6939.597117461099
2016-11-28T00:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T00:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T00:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T00:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T00:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T00:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T01:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T01:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T01:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T01:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T01:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T01:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T02:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T02:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T02:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T02:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T02:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T02:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T03:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T03:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T03:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T03:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T03:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T03:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T04:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T04:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T04:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T04:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T04:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T04:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T05:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T05:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T05:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T05:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T05:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T05:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T06:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T06:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T06:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T06:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T06:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T06:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T07:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T07:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T07:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T07:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T07:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T07:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T08:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T08:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T08:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T08:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T08:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T08:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T09:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T09:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T09:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T09:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T09:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T09:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T10:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T10:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T10:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T10:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T10:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T10:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T11:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T11:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T11:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T11:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T11:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T11:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T12:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T12:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T12:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T12:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T12:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T12:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T13:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T13:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T13:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T13:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T13:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T13:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T14:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T14:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T14:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T14:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T14:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T14:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T15:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T15:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T15:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T15:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T15:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T15:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T16:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T16:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T16:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T16:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T16:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T16:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T17:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T17:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T17:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T17:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T17:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T17:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T18:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T18:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T18:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T18:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T18:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T18:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T19:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T19:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T19:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T19:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T19:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T19:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T20:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T20:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T20:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T20:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T20:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T20:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T21:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T21:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T21:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T21:00:00Z,2008,2008-High Demand,Nuclear,5569.206
