Location,id,time,share,variable,value,area
AT,2009,6,0.06843705107307164,market value factor,0.9808206367337758,Austria/Sweden
AT,2009,8,0.05108681182735812,market value factor,0.9899904279347899,Austria/Sweden
AT,2009,9,0.05056968201582214,market value factor,0.9639139957960183,Austria/Sweden
AT,2009,11,0.09068674811058323,market value factor,1.0131587773312838,Austria/Sweden
AT,2009,12,0.09688741156072614,market value factor,0.9300068885317009,Austria/Sweden
AT,2010,2,0.127073995752685,market value factor,0.9773376937564616,Austria/Sweden
AT,2010,3,0.13496288826655167,market value factor,0.9785166702453734,Austria/Sweden
AT,2010,4,0.07520750667177832,market value factor,0.9544666524466285,Austria/Sweden
AT,2010,5,0.08522514834093202,market value factor,0.9679072637825853,Austria/Sweden
AT,2010,6,0.08321582344393375,market value factor,1.0074953901548498,Austria/Sweden
AT,2010,7,0.061554130765175234,market value factor,0.9384410135599903,Austria/Sweden
AT,2010,8,0.0603362838764974,market value factor,1.0048055944698258,Austria/Sweden
AT,2010,10,0.08761172949741715,market value factor,0.9296277865512611,Austria/Sweden
AT,2010,11,0.10723125723333513,market value factor,0.949581687070221,Austria/Sweden
AT,2010,12,0.1186262798982296,market value factor,0.9411976643200585,Austria/Sweden
AT,2011,1,0.07685669115814688,market value factor,0.9732556857461192,Austria/Sweden
AT,2011,2,0.10578887618873083,market value factor,0.9735568058825887,Austria/Sweden
AT,2011,3,0.10265371439369755,market value factor,0.9927244541591649,Austria/Sweden
AT,2011,4,0.13115279087802204,market value factor,0.9965942876412683,Austria/Sweden
AT,2011,5,0.07203332005069397,market value factor,0.9704377862847674,Austria/Sweden
AT,2011,6,0.08014788960686321,market value factor,1.0001990306210118,Austria/Sweden
AT,2011,8,0.04681109937473267,market value factor,0.9386716569988567,Austria/Sweden
AT,2011,10,0.08719735974200936,market value factor,0.956544444827092,Austria/Sweden
AT,2011,12,0.12173992770530434,market value factor,0.9883319342901287,Austria/Sweden
AT,2012,1,0.17697554513283123,market value factor,0.9831841273571835,Austria/Sweden
AT,2012,2,0.1345941567687891,market value factor,0.968491092352565,Austria/Sweden
AT,2012,3,0.11865194573064755,market value factor,0.9640048022168415,Austria/Sweden
AT,2012,4,0.10305403356255032,market value factor,0.9692533144458397,Austria/Sweden
AT,2012,6,0.05517219744224129,market value factor,0.9682517728018382,Austria/Sweden
AT,2012,7,0.04177363945336395,market value factor,0.9621734657127164,Austria/Sweden
AT,2012,8,0.03701512015530784,market value factor,1.0045736504281761,Austria/Sweden
AT,2012,9,0.07320702142965821,market value factor,0.9530837022772671,Austria/Sweden
AT,2012,10,0.06798903781819803,market value factor,0.9675838754955441,Austria/Sweden
AT,2012,11,0.08835009185327268,market value factor,0.9398153370622835,Austria/Sweden
AT,2012,12,0.0958612426211942,market value factor,0.9880614280409736,Austria/Sweden
AT,2013,2,0.095403166670895,market value factor,0.9629471472300765,Austria/Sweden
AT,2013,3,0.1269167052262769,market value factor,0.9618759453524611,Austria/Sweden
AT,2013,4,0.06732536244562343,market value factor,1.007746440039111,Austria/Sweden
AT,2013,5,0.08559270373935524,market value factor,0.9963817010140567,Austria/Sweden
AT,2013,6,0.07599208419240742,market value factor,1.0055397269225084,Austria/Sweden
AT,2013,7,0.04798474130479757,market value factor,0.9699720934098839,Austria/Sweden
AT,2013,8,0.04050616974698262,market value factor,0.9681599321313163,Austria/Sweden
AT,2013,9,0.09191698015579579,market value factor,0.9992547553225566,Austria/Sweden
AT,2013,10,0.07562060928371671,market value factor,0.9731496419386871,Austria/Sweden
AT,2013,11,0.10450955056619049,market value factor,1.001497889794488,Austria/Sweden
AT,2013,12,0.11200646880444629,market value factor,0.9635265453506117,Austria/Sweden
AT,2014,1,0.0988935399069898,market value factor,0.9799410951762281,Austria/Sweden
AT,2014,2,0.1270642096875427,market value factor,0.9710338812113727,Austria/Sweden
AT,2014,3,0.10828498083976613,market value factor,0.9627047648309831,Austria/Sweden
AT,2014,4,0.08188696736866338,market value factor,1.0243310275067605,Austria/Sweden
AT,2014,5,0.10457677874733347,market value factor,0.987815147736323,Austria/Sweden
AT,2014,6,0.03539297567512612,market value factor,0.9493522168716063,Austria/Sweden
AT,2014,8,0.048352364416159956,market value factor,0.9938352631298171,Austria/Sweden
AT,2014,9,0.060682146450979683,market value factor,0.9596902174305396,Austria/Sweden
AT,2014,10,0.06562470518595273,market value factor,0.982315920365106,Austria/Sweden
AT,2014,11,0.10200008404692047,market value factor,0.9845136505566687,Austria/Sweden
AT,2014,12,0.1430105863488352,market value factor,0.9598178527204929,Austria/Sweden
AT,2015,2,0.1186342954051461,market value factor,0.9784226024241134,Austria/Sweden
AT,2015,3,0.13864920120343116,market value factor,0.9952517675502299,Austria/Sweden
AT,2015,4,0.12126240209630411,market value factor,1.0255421506264042,Austria/Sweden
AT,2015,5,0.08085296091431779,market value factor,1.0191208829970013,Austria/Sweden
AT,2015,6,0.040088317880840586,market value factor,0.9919631104929177,Austria/Sweden
AT,2015,7,0.049008636109891736,market value factor,0.9794695709099827,Austria/Sweden
AT,2015,8,0.051763431457919944,market value factor,0.9853909152552526,Austria/Sweden
AT,2015,9,0.10567943093551366,market value factor,0.947612706232403,Austria/Sweden
AT,2015,10,0.06477807275959804,market value factor,1.0146749736284169,Austria/Sweden
AT,2015,11,0.14033041874158808,market value factor,0.9582638250059001,Austria/Sweden
AT,2015,12,0.0650698685853327,market value factor,0.9859811528510471,Austria/Sweden
DE,1990,1,0.2730295963437763,market value factor,0.8993849148934971,Germany/Spain
DE,1990,2,0.36003786245343383,market value factor,0.9266019495459699,Germany/Spain
DE,1990,3,0.2640726104448233,market value factor,0.8834844508547881,Germany/Spain
DE,1990,5,0.06686054160521698,market value factor,0.8702759932504704,Germany/Spain
DE,1990,6,0.08589326830248158,market value factor,0.902620266654534,Germany/Spain
DE,1990,7,0.15426592658479563,market value factor,0.8952546429005791,Germany/Spain
DE,1990,8,0.09812717502240809,market value factor,0.8720049525107791,Germany/Spain
DE,1990,9,0.1628827423106406,market value factor,0.8892093066401614,Germany/Spain
DE,1990,10,0.19469494449551716,market value factor,0.9125973110203351,Germany/Spain
DE,1990,11,0.1466616556969694,market value factor,0.9046265909667314,Germany/Spain
DE,1990,12,0.19924468767943082,market value factor,0.8246597933770419,Germany/Spain
DE,1991,1,0.2304410451464839,market value factor,0.8135908604633398,Germany/Spain
DE,1991,2,0.13381932340748215,market value factor,0.8753667252216576,Germany/Spain
DE,1991,3,0.12366600547758921,market value factor,0.8934310144879881,Germany/Spain
DE,1991,4,0.12143666400722788,market value factor,0.9023821109715838,Germany/Spain
DE,1991,5,0.10231495678485975,market value factor,0.8775340889287461,Germany/Spain
DE,1991,6,0.16313685892022425,market value factor,0.8943707965777031,Germany/Spain
DE,1991,7,0.09876844274305105,market value factor,0.9518738832433199,Germany/Spain
DE,1991,8,0.09274229891153865,market value factor,0.9245335845853256,Germany/Spain
DE,1991,9,0.11794378601008026,market value factor,0.915517238128133,Germany/Spain
DE,1991,10,0.15840307676275997,market value factor,0.8467676524343777,Germany/Spain
DE,1991,11,0.19413558829607427,market value factor,0.8866640574281274,Germany/Spain
DE,1992,1,0.18317621623813365,market value factor,0.8745666698578093,Germany/Spain
DE,1992,2,0.1851082083121554,market value factor,0.880519906266045,Germany/Spain
DE,1992,3,0.22336030444068317,market value factor,0.8364981788938879,Germany/Spain
DE,1992,4,0.1568159958396928,market value factor,0.8803895882988703,Germany/Spain
DE,1992,5,0.15925963609453755,market value factor,0.9064333088939353,Germany/Spain
DE,1992,6,0.09697887513677292,market value factor,0.9245735940094925,Germany/Spain
DE,1992,7,0.09273727159028566,market value factor,0.8957643233016379,Germany/Spain
DE,1992,8,0.1476363498947314,market value factor,0.9260741507866334,Germany/Spain
DE,1992,9,0.14013581394992328,market value factor,0.9203676876619651,Germany/Spain
DE,1992,10,0.16165615637281328,market value factor,0.8305351781420991,Germany/Spain
DE,1992,11,0.25271309340313697,market value factor,0.9309882095421784,Germany/Spain
DE,1992,12,0.15457908285704228,market value factor,0.878847515280317,Germany/Spain
DE,1993,1,0.3559055480819595,market value factor,0.9132982959034892,Germany/Spain
DE,1993,2,0.12432208680233242,market value factor,0.8540267963420768,Germany/Spain
DE,1993,3,0.15495866213303952,market value factor,0.9009142559507746,Germany/Spain
DE,1993,4,0.1430794433336875,market value factor,0.9197470476010826,Germany/Spain
DE,1993,5,0.11449569391280358,market value factor,0.9357942072605769,Germany/Spain
DE,1993,6,0.11124329838341401,market value factor,0.9538313561124079,Germany/Spain
DE,1993,7,0.1474203129721717,market value factor,0.9074210094027151,Germany/Spain
DE,1993,8,0.11539360926708057,market value factor,0.912417769790949,Germany/Spain
DE,1993,9,0.11969049426958468,market value factor,0.9322033093241862,Germany/Spain
DE,1993,10,0.14443153248652787,market value factor,0.8669341319050119,Germany/Spain
DE,1993,11,0.10383978075419549,market value factor,0.8673265467671787,Germany/Spain
DE,1993,12,0.30032995108893074,market value factor,0.9062590735944531,Germany/Spain
DE,1994,1,0.2907294417457666,market value factor,0.8175799796415238,Germany/Spain
DE,1994,2,0.13854661376928648,market value factor,0.8798047307625567,Germany/Spain
DE,1994,3,0.2980387684604488,market value factor,0.9031185598404053,Germany/Spain
DE,1994,4,0.15610324679064932,market value factor,0.8696614659901164,Germany/Spain
DE,1994,5,0.10937087465845638,market value factor,0.9080957815938941,Germany/Spain
DE,1994,6,0.14782779004515584,market value factor,0.8858007666707169,Germany/Spain
DE,1994,7,0.04294239486148674,market value factor,0.9067147987685299,Germany/Spain
DE,1994,8,0.11594820278999543,market value factor,0.8874320883078293,Germany/Spain
DE,1994,9,0.1662861350843431,market value factor,0.8406654991612752,Germany/Spain
DE,1994,10,0.16726302208564023,market value factor,0.8899615855718777,Germany/Spain
DE,1994,11,0.17868722825359318,market value factor,0.8163056919356163,Germany/Spain
DE,1994,12,0.2590741025965693,market value factor,0.8364887025126101,Germany/Spain
DE,1995,1,0.28178462098258844,market value factor,0.8605533687973377,Germany/Spain
DE,1995,3,0.27285051667622123,market value factor,0.9071877929205845,Germany/Spain
DE,1995,4,0.1877410517829366,market value factor,0.8569979887377932,Germany/Spain
DE,1995,5,0.10518620526201268,market value factor,0.8736211651407657,Germany/Spain
DE,1995,6,0.09783300417663285,market value factor,0.9239862113834841,Germany/Spain
DE,1995,7,0.0713091195976058,market value factor,0.8329272106354983,Germany/Spain
DE,1995,8,0.08315232198939257,market value factor,0.9513269540738468,Germany/Spain
DE,1995,9,0.16453022161495395,market value factor,0.862452891424528,Germany/Spain
DE,1995,10,0.11646795854025571,market value factor,0.8580359166129149,Germany/Spain
DE,1995,11,0.1561416754045158,market value factor,0.8618515724267644,Germany/Spain
DE,1995,12,0.11473042554696113,market value factor,0.8481465229566819,Germany/Spain
DE,1996,1,0.1802793408923412,market value factor,0.9303515392806195,Germany/Spain
DE,1996,2,0.17594075961288466,market value factor,0.8835812669877566,Germany/Spain
DE,1996,3,0.11839164607021282,market value factor,0.9213354654569432,Germany/Spain
DE,1996,4,0.06997868472587945,market value factor,0.8603095890194923,Germany/Spain
DE,1996,5,0.11126695017605386,market value factor,0.951347184249615,Germany/Spain
DE,1996,6,0.08996173940457804,market value factor,0.8840584252577087,Germany/Spain
DE,1996,7,0.12419930152869621,market value factor,0.9027972922944661,Germany/Spain
DE,1996,9,0.13796978498749687,market value factor,0.897021014537875,Germany/Spain
DE,1996,10,0.1391647827263516,market value factor,0.8445730798583498,Germany/Spain
DE,1996,11,0.2129753836307265,market value factor,0.8505552018139101,Germany/Spain
DE,1996,12,0.12210426168216858,market value factor,0.8263436068484254,Germany/Spain
DE,1997,1,0.08220119058388584,market value factor,0.8688442242378752,Germany/Spain
DE,1997,3,0.158390974147513,market value factor,0.8593412505774111,Germany/Spain
DE,1997,4,0.1769037507176706,market value factor,0.8169242632532477,Germany/Spain
DE,1997,5,0.1280578726427795,market value factor,0.9390513473119592,Germany/Spain
DE,1997,6,0.12397124120625436,market value factor,0.9372064142979435,Germany/Spain
DE,1997,7,0.0778053951994577,market value factor,0.9545171204115519,Germany/Spain
DE,1997,8,0.05132647095079834,market value factor,0.92820069127215,Germany/Spain
DE,1997,9,0.11426815279600645,market value factor,0.8608122841285076,Germany/Spain
DE,1997,10,0.17467735760660302,market value factor,0.8081913826138521,Germany/Spain
DE,1997,11,0.1487551321696345,market value factor,0.9137543782718824,Germany/Spain
DE,1997,12,0.21478809177109326,market value factor,0.8525842225650393,Germany/Spain
DE,1998,3,0.21283442249476808,market value factor,0.9265720767503962,Germany/Spain
DE,1998,4,0.14781465736560526,market value factor,0.8779192749866335,Germany/Spain
DE,1998,5,0.11178375277889409,market value factor,0.9566049474622214,Germany/Spain
DE,1998,6,0.11142597492885406,market value factor,0.8982063605476663,Germany/Spain
DE,1998,8,0.14262007877394156,market value factor,0.9226243728298698,Germany/Spain
DE,1998,9,0.13769639678500512,market value factor,0.8958419613546661,Germany/Spain
DE,1998,10,0.30692792158817167,market value factor,0.8655589593271166,Germany/Spain
DE,1998,11,0.10828527392740217,market value factor,0.868932031657453,Germany/Spain
DE,1999,2,0.22630602206905173,market value factor,0.9001764551265142,Germany/Spain
DE,1999,4,0.13663368273716636,market value factor,0.9070832091456755,Germany/Spain
DE,1999,5,0.12673053891628858,market value factor,0.9590260044554393,Germany/Spain
DE,1999,6,0.09509572650790048,market value factor,0.8471728702604897,Germany/Spain
DE,1999,7,0.09392222360108661,market value factor,0.921276449392557,Germany/Spain
DE,1999,8,0.10526687273924373,market value factor,0.9261207471126647,Germany/Spain
DE,1999,9,0.11880641777229822,market value factor,0.9270513762807936,Germany/Spain
DE,1999,10,0.20547325229940835,market value factor,0.8731084427357543,Germany/Spain
DE,1999,11,0.142908517897771,market value factor,0.8849684314130752,Germany/Spain
DE,2000,1,0.226879981774383,market value factor,0.8233133220328457,Germany/Spain
DE,2000,2,0.2807688742518101,market value factor,0.8798787076591678,Germany/Spain
DE,2000,3,0.23061637022085446,market value factor,0.8744599716465744,Germany/Spain
DE,2000,4,0.12120402850897663,market value factor,0.9070931174950584,Germany/Spain
DE,2000,5,0.11987316473120636,market value factor,0.9031883591005819,Germany/Spain
DE,2000,6,0.12511260175104447,market value factor,0.9635161481236617,Germany/Spain
DE,2000,9,0.12261722141295975,market value factor,0.9143624979767516,Germany/Spain
DE,2000,10,0.199790636333886,market value factor,0.8276378606192669,Germany/Spain
DE,2000,11,0.2219954193478348,market value factor,0.876399607513972,Germany/Spain
DE,2000,12,0.2129804039379116,market value factor,0.8645551479954517,Germany/Spain
DE,2001,1,0.16311728316902452,market value factor,0.8563358224279729,Germany/Spain
DE,2001,3,0.1638478770884284,market value factor,0.8640020507414273,Germany/Spain
DE,2001,4,0.1408578655124296,market value factor,0.8556406160221709,Germany/Spain
DE,2001,5,0.1237812446603993,market value factor,0.9558092994447054,Germany/Spain
DE,2001,6,0.09856430458749466,market value factor,0.9383394982008073,Germany/Spain
DE,2001,7,0.09541116055572307,market value factor,0.8932585216267357,Germany/Spain
DE,2001,8,0.11326037993380052,market value factor,0.8935060348696665,Germany/Spain
DE,2001,9,0.15826624122451668,market value factor,0.8284157377758812,Germany/Spain
DE,2001,10,0.18887411087167097,market value factor,0.8654222213116788,Germany/Spain
DE,2001,11,0.15854100291355755,market value factor,0.818693883096173,Germany/Spain
DE,2002,1,0.24337700130802686,market value factor,0.8301138325498933,Germany/Spain
DE,2002,2,0.36169154571226325,market value factor,0.8912117531419331,Germany/Spain
DE,2002,3,0.18380215242098297,market value factor,0.8643953629137479,Germany/Spain
DE,2002,4,0.1328298891078556,market value factor,0.8156698612290426,Germany/Spain
DE,2002,5,0.1020207459838796,market value factor,0.8639297631152296,Germany/Spain
DE,2002,7,0.12939384110849914,market value factor,0.891242490236235,Germany/Spain
DE,2002,10,0.2032211428961934,market value factor,0.8498212758804213,Germany/Spain
DE,2002,11,0.11688276042917793,market value factor,0.894681892492144,Germany/Spain
DE,2002,12,0.15871164260516618,market value factor,0.9634544097927431,Germany/Spain
DE,2003,1,0.20591579540454402,market value factor,0.9100275769120866,Germany/Spain
DE,2003,2,0.08439628538825439,market value factor,0.9433125748307136,Germany/Spain
DE,2003,3,0.10983265386886774,market value factor,0.9109377458426395,Germany/Spain
DE,2003,4,0.16952995900015155,market value factor,0.8983543574917645,Germany/Spain
DE,2003,5,0.12826157062564345,market value factor,0.8379077448703409,Germany/Spain
DE,2003,6,0.10580988518006168,market value factor,0.8122304811522616,Germany/Spain
DE,2003,7,0.08824944824465747,market value factor,0.9122288988703215,Germany/Spain
DE,2003,8,0.08931917402954168,market value factor,0.9328242632211308,Germany/Spain
DE,2003,9,0.07938425327671683,market value factor,0.9348585417627681,Germany/Spain
DE,2003,10,0.1377477432662551,market value factor,0.8589503233492733,Germany/Spain
DE,2003,11,0.1584845006018034,market value factor,0.8501565297566545,Germany/Spain
DE,2003,12,0.21860562588702764,market value factor,0.8135700203558189,Germany/Spain
DE,2004,1,0.19578718144228077,market value factor,0.8653602849122415,Germany/Spain
DE,2004,2,0.20817454035290697,market value factor,0.8624533363540418,Germany/Spain
DE,2004,3,0.16687938386935705,market value factor,0.8717385894750934,Germany/Spain
DE,2004,4,0.11670082239747157,market value factor,0.8677015421544644,Germany/Spain
DE,2004,5,0.09956798479523783,market value factor,0.927074382865381,Germany/Spain
DE,2004,6,0.1347267615257833,market value factor,0.8568450443878631,Germany/Spain
DE,2004,7,0.09840032886236359,market value factor,0.9075863379394505,Germany/Spain
DE,2004,9,0.179604363744857,market value factor,0.9001032448133356,Germany/Spain
DE,2004,10,0.18239449993522283,market value factor,0.9400722192868968,Germany/Spain
DE,2004,11,0.1492501269329963,market value factor,0.8761067069872392,Germany/Spain
DE,2005,1,0.2992596901082319,market value factor,0.8682921702486895,Germany/Spain
DE,2005,2,0.17064447271110644,market value factor,0.8417702649045423,Germany/Spain
DE,2005,3,0.16025692928013202,market value factor,0.8789932116550051,Germany/Spain
DE,2005,4,0.11452769983871756,market value factor,0.9112851048800079,Germany/Spain
DE,2005,6,0.09138472738223384,market value factor,0.9102678331945561,Germany/Spain
DE,2005,7,0.10226032338432957,market value factor,0.8442732737824286,Germany/Spain
DE,2005,10,0.15537591517134178,market value factor,0.925963558033638,Germany/Spain
DE,2005,11,0.14150778371993536,market value factor,0.8762567481582191,Germany/Spain
DE,2005,12,0.18574112283041036,market value factor,0.8905002175905742,Germany/Spain
DE,2006,1,0.11698331511291815,market value factor,0.9058956557562149,Germany/Spain
DE,2006,3,0.14657078277057872,market value factor,0.8898669764823446,Germany/Spain
DE,2006,4,0.12333931246456341,market value factor,0.9665047423087088,Germany/Spain
DE,2006,5,0.19985768782973487,market value factor,0.8892805435901265,Germany/Spain
DE,2006,6,0.06460462181150556,market value factor,0.9261064412903837,Germany/Spain
DE,2006,8,0.11806755044125482,market value factor,0.8315943866544543,Germany/Spain
DE,2006,9,0.13721015470771827,market value factor,0.8772225504454856,Germany/Spain
DE,2006,10,0.1898032343837466,market value factor,0.8837066291530974,Germany/Spain
DE,2006,11,0.23923912152695723,market value factor,0.8550761017376891,Germany/Spain
DE,2006,12,0.23895567850796168,market value factor,0.8629616505781721,Germany/Spain
DE,2007,1,0.40150480448870723,market value factor,0.8688300743679019,Germany/Spain
DE,2007,2,0.2036488612484309,market value factor,0.9197478971412398,Germany/Spain
DE,2007,3,0.22137345898683686,market value factor,0.8780502152520647,Germany/Spain
DE,2007,4,0.13235708291603743,market value factor,0.9102442677383404,Germany/Spain
DE,2007,5,0.1435991545607459,market value factor,0.844755303752424,Germany/Spain
DE,2007,6,0.10799951781005253,market value factor,0.8999583149891334,Germany/Spain
DE,2007,8,0.10578246368453773,market value factor,0.9319597162383156,Germany/Spain
DE,2007,9,0.1728146293647511,market value factor,0.9390891970948149,Germany/Spain
DE,2007,10,0.07633669357194438,market value factor,0.8665211775919945,Germany/Spain
DE,2007,11,0.18927292629330428,market value factor,0.8509343602474816,Germany/Spain
DE,2007,12,0.1937360692921547,market value factor,0.844807684876365,Germany/Spain
DE,2008,1,0.32390564928585475,market value factor,0.91183618325475,Germany/Spain
DE,2008,3,0.25829244997294193,market value factor,0.8994343699847006,Germany/Spain
DE,2008,4,0.09848048055048239,market value factor,0.930345033335827,Germany/Spain
DE,2008,5,0.07868596925591727,market value factor,0.9516491058516535,Germany/Spain
DE,2008,6,0.10590965969518794,market value factor,0.9013638707219307,Germany/Spain
DE,2008,9,0.11822976281973697,market value factor,0.9142470069292725,Germany/Spain
DE,2008,10,0.16696631553473515,market value factor,0.8559667445917838,Germany/Spain
DE,2008,11,0.1941012016017205,market value factor,0.8417111266808357,Germany/Spain
DE,2008,12,0.12951904107807471,market value factor,0.8307259343882423,Germany/Spain
DE,2009,2,0.13643504231363743,market value factor,0.8732863044329673,Germany/Spain
DE,2009,3,0.15789738491851016,market value factor,0.8868520198306908,Germany/Spain
DE,2009,4,0.10184515194833868,market value factor,0.9109653968908871,Germany/Spain
DE,2009,5,0.15081260338895916,market value factor,0.9457262789438092,Germany/Spain
DE,2009,6,0.1388130486654935,market value factor,0.9210777606696473,Germany/Spain
DE,2009,7,0.11613672622682801,market value factor,0.934384938056543,Germany/Spain
DE,2009,8,0.08998694802131324,market value factor,0.9411024874832652,Germany/Spain
DE,2009,9,0.13184027401508977,market value factor,0.9338516183736862,Germany/Spain
DE,2009,10,0.1559181141457236,market value factor,0.8226801558656714,Germany/Spain
DE,2009,11,0.2374836218543348,market value factor,0.9021067445714513,Germany/Spain
DE,2009,12,0.14815287717157338,market value factor,0.8510898328304405,Germany/Spain
DE,2010,2,0.17141263047704128,market value factor,0.8405567930259498,Germany/Spain
DE,2010,3,0.16151317670194448,market value factor,0.9064724051919871,Germany/Spain
DE,2010,5,0.11560411530886283,market value factor,0.9424137791700875,Germany/Spain
DE,2010,6,0.07439298321503024,market value factor,0.9226515096337964,Germany/Spain
DE,2010,7,0.05913815659969412,market value factor,0.9230041552130627,Germany/Spain
DE,2010,8,0.1129135559588193,market value factor,0.9613870242612048,Germany/Spain
DE,2010,9,0.13457115104542774,market value factor,0.8993966197946509,Germany/Spain
DE,2010,10,0.1591341555926729,market value factor,0.9300372487731858,Germany/Spain
DE,2010,11,0.16452439785934297,market value factor,0.8252414992414793,Germany/Spain
DE,2010,12,0.15500902686344153,market value factor,0.8259345647558676,Germany/Spain
DE,2011,1,0.1517448718849823,market value factor,0.8522414396803769,Germany/Spain
DE,2011,2,0.1881965854175399,market value factor,0.8987908725858582,Germany/Spain
DE,2011,3,0.11696708828567916,market value factor,0.9033450682401519,Germany/Spain
DE,2011,4,0.14774222160688022,market value factor,0.8973763788338235,Germany/Spain
DE,2011,5,0.137660932746211,market value factor,0.8796335404772191,Germany/Spain
DE,2011,6,0.11106994393416109,market value factor,0.8525265912513188,Germany/Spain
DE,2011,7,0.14920981878429904,market value factor,0.9176213333539079,Germany/Spain
DE,2011,8,0.12431787460915922,market value factor,0.8763666748499832,Germany/Spain
DE,2011,10,0.17486157827463183,market value factor,0.8438760185889432,Germany/Spain
DE,2011,11,0.11417515899148155,market value factor,0.8825801207820118,Germany/Spain
DE,2011,12,0.3280196742308566,market value factor,0.9217640289636218,Germany/Spain
DE,2012,2,0.16573625370235107,market value factor,0.847230720661068,Germany/Spain
DE,2012,3,0.13488883399565582,market value factor,0.9454934719139655,Germany/Spain
DE,2012,4,0.1431854170041425,market value factor,0.9121007960606824,Germany/Spain
DE,2012,5,0.1307892631720177,market value factor,0.8265929850427988,Germany/Spain
DE,2012,6,0.14712211812942289,market value factor,0.8747808776552408,Germany/Spain
DE,2012,7,0.12362378541547106,market value factor,0.877873685545991,Germany/Spain
DE,2012,8,0.09558781115194197,market value factor,0.883759668763521,Germany/Spain
DE,2012,9,0.13612783058272537,market value factor,0.9388794172301992,Germany/Spain
DE,2012,10,0.14933435484864888,market value factor,0.8844800615818139,Germany/Spain
DE,2012,11,0.15255855769066132,market value factor,0.8781023922363795,Germany/Spain
DE,2012,12,0.2148685438572961,market value factor,0.8728952543717855,Germany/Spain
DE,2013,1,0.1744118138385602,market value factor,0.9021828817977431,Germany/Spain
DE,2013,2,0.1278540598906619,market value factor,0.8959195273272096,Germany/Spain
DE,2013,3,0.15660449675800336,market value factor,0.9096394500462978,Germany/Spain
DE,2013,4,0.12391856898402233,market value factor,0.891284169599111,Germany/Spain
DE,2013,5,0.11119742930272661,market value factor,0.9150333325781933,Germany/Spain
DE,2013,6,0.14137895494623498,market value factor,0.9205785318443558,Germany/Spain
DE,2013,7,0.055019516280938936,market value factor,0.9010456233775379,Germany/Spain
DE,2013,10,0.2033064977776304,market value factor,0.8510169779341712,Germany/Spain
DE,2013,11,0.15357724110155316,market value factor,0.8494083219119218,Germany/Spain
DE,2014,1,0.2336925291192945,market value factor,0.9058410156029395,Germany/Spain
DE,2014,2,0.24571114046984885,market value factor,0.856142400001111,Germany/Spain
DE,2014,3,0.14802386963903819,market value factor,0.8604876921881994,Germany/Spain
DE,2014,4,0.13118902356355938,market value factor,0.9494956258977183,Germany/Spain
DE,2014,5,0.13984181103068247,market value factor,0.9144415071243428,Germany/Spain
DE,2014,6,0.0795514200983456,market value factor,0.8514109809422029,Germany/Spain
DE,2014,8,0.124154277938298,market value factor,0.9304404798775192,Germany/Spain
DE,2014,9,0.08337706143428827,market value factor,0.9357370749438448,Germany/Spain
DE,2014,10,0.13186805658596862,market value factor,0.9143795004833849,Germany/Spain
DE,2014,11,0.1245169032241563,market value factor,0.8332650010746583,Germany/Spain
DE,2014,12,0.25595812080976843,market value factor,0.8806044089548742,Germany/Spain
DE,2015,1,0.2666615441724971,market value factor,0.8636412242371558,Germany/Spain
DE,2015,2,0.15448590048531818,market value factor,0.8898855616672379,Germany/Spain
DE,2015,3,0.18879585923808503,market value factor,0.8730214926282869,Germany/Spain
DE,2015,4,0.133956700970555,market value factor,0.9449520935286312,Germany/Spain
DE,2015,5,0.15274062200871164,market value factor,0.9079106054194027,Germany/Spain
DE,2015,6,0.10230628724463878,market value factor,0.8839553455914525,Germany/Spain
DE,2015,7,0.1464403435305337,market value factor,0.8980014188081847,Germany/Spain
DE,2015,8,0.08658459012331561,market value factor,0.9517122162365038,Germany/Spain
DE,2015,9,0.13658351350677522,market value factor,0.9181657016678239,Germany/Spain
DE,2015,10,0.0798624739200657,market value factor,0.9595933661887,Germany/Spain
DE,2015,12,0.281758411766861,market value factor,0.859809291329901,Germany/Spain
DK,1990,1,0.6311694334762322,market value factor,0.8248060844569627,Denmark/Lithuania
DK,1990,2,0.5586099609359243,market value factor,0.9758524766499398,Denmark/Lithuania
DK,1990,3,0.5139759653635896,market value factor,0.9206276110890943,Denmark/Lithuania
DK,1990,4,0.3574192594022173,market value factor,0.937645838916058,Denmark/Lithuania
DK,1990,5,0.24385023786122334,market value factor,0.9244503894586996,Denmark/Lithuania
DK,1990,6,0.2234753108185751,market value factor,0.9331950453874737,Denmark/Lithuania
DK,1990,7,0.496197162483356,market value factor,0.7267654675765365,Denmark/Lithuania
DK,1990,8,0.3001978060512997,market value factor,0.880432446557405,Denmark/Lithuania
DK,1990,9,0.36314635560093816,market value factor,0.9483783162112699,Denmark/Lithuania
DK,1990,10,0.44997793915926027,market value factor,0.9593905987471241,Denmark/Lithuania
DK,1990,11,0.21402468532668364,market value factor,0.9808284158064275,Denmark/Lithuania
DK,1990,12,0.35602728764916125,market value factor,0.9311089962805565,Denmark/Lithuania
DK,1991,1,0.419765744933032,market value factor,0.6952778559325811,Denmark/Lithuania
DK,1991,2,0.2630050692481773,market value factor,0.9534579481854407,Denmark/Lithuania
DK,1991,3,0.19880547118555142,market value factor,0.9625425636201506,Denmark/Lithuania
DK,1991,4,0.2861574477509122,market value factor,0.9409046304993406,Denmark/Lithuania
