label_tech,Location,id,OutputPower,label
Run-of-river,CEE,2003,30.52118845739798,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2004,33.13505399811822,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2005,33.86129009795666,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2006,32.929440709026466,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2007,30.243330535811122,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2008,32.3051927292144,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2009,32.015685186674354,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2010,35.463046857982995,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2011,30.480715330126813,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2012,30.825459390544196,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2013,33.225045412311594,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2014,24.08209784116375,CEE 31.3 ± 2.3 TWh
Run-of-river,CEE,2015,32.327672432243126,CEE 31.3 ± 2.3 TWh
Run-of-river,CWE,1990,77.6795495929764,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1991,80.59246712285801,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1992,85.86704146471273,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1993,84.68038572686285,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1994,92.46972181959468,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1995,88.57153099732881,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1996,86.31673734107004,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1997,86.0114669121234,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1998,88.84513403405181,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,1999,95.21774376884355,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2000,92.8449033645902,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2001,93.49964707443213,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2002,89.88810171381141,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2003,80.34400589542055,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2004,85.82437406590465,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2005,79.54176824476374,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2006,84.7348684474871,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2007,84.6556393048674,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2008,90.89370875564,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2009,86.38789349232027,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2010,87.60064050882166,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2011,77.41815017181719,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2012,90.97520358702344,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2013,97.5966853992381,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2014,91.74610225715381,CWE 87.1 ± 5.3 TWh
Run-of-river,CWE,2015,83.24315336090966,CWE 87.1 ± 5.3 TWh
Run-of-river,Iberia,1990,12.203076446530403,Iberia 14.8 ± 3.6 TWh
Run-of-river,Iberia,1991,15.378812737995382,Iberia 14.8 ± 3.6 TWh
Run-of-river,Iberia,1992,10.20792395118058,Iberia 14.8 ± 3.6 TWh
Run-of-river,Iberia,1993,13.45888344125174,Iberia 14.8 ± 3.6 TWh
Run-of-river,Iberia,1994,14.091215836523368,Iberia 14.8 ± 3.6 TWh
Run-of-river,Iberia,1995,12.725660487676489,Iberia 14.8 ± 3.6 TWh
