yday,id,demand,ws,net,price,season
157,2011,-6137.038461538497,60305.786631948,-80020.72853607083,59.85527096663375,May-Aug
157,2012,49093.9615384615,45722.630927708,-40602.352279770246,44.64246887938252,May-Aug
157,2013,12272.961538461503,15703.627372836,-33521.551930114685,39.7926216223882,May-Aug
157,2014,10307.961538461503,67692.67369261199,-63505.13485176975,38.096869954821386,May-Aug
157,2015,-20228.038461538497,97749.615157136,-54112.42875933708,36.79608168218792,May-Aug
158,1990,24266.884615384624,124945.751676616,-60140.7375526638,36.78965595058991,May-Aug
158,1991,25290.884615384624,22889.82796936,-28726.704666333077,36.78965595058991,May-Aug
158,1992,29641.884615384624,64926.4350524,-79937.58471692556,36.78965595058991,May-Aug
158,1993,-46265.115384615376,11723.532150204,-78364.82848367018,36.78965595058991,May-Aug
158,1994,-8792.115384615376,116221.065281212,-79607.12325462978,36.78965595058991,May-Aug
158,1995,2689.8846153846243,24740.816924756,-60867.81648188344,36.78965595058991,May-Aug
158,1996,-31831.115384615376,17320.568052212,-75195.2897332195,36.78965595058991,May-Aug
158,1997,-44167.115384615376,163666.165179212,-63627.67833600529,34.52772411999307,May-Aug
158,1998,-15756.115384615376,56753.56047538,-82304.37015095417,36.78965595058991,May-Aug
158,1999,33432.884615384624,57161.119130648,-83895.43946110622,36.78965595058991,May-Aug
158,2000,19180.884615384624,61899.870945384,-82385.74912586031,36.78965595058991,May-Aug
158,2001,15051.884615384624,67213.481537804,-78732.02723178499,36.78965595058991,May-Aug
158,2002,-15957.115384615376,44582.76294902,-79491.67464399402,36.78965595058991,May-Aug
158,2003,-17542.115384615376,109965.61936337201,-62223.880225418725,36.78965595058991,May-Aug
158,2004,-36443.115384615376,16329.486610664,-81715.01192311241,36.78965595058991,May-Aug
158,2005,15588.884615384624,40156.064803828,-81662.28178891768,36.78965595058991,May-Aug
158,2006,-14040.115384615376,4572.161221412,-21668.571285507052,36.78965595058991,May-Aug
158,2007,1355.8846153846243,28855.319942512,-81428.17547130487,36.78965595058991,May-Aug
158,2008,-15480.115384615376,12632.160096612,-81178.42306712519,36.78965595058991,May-Aug
158,2009,48624.884615384624,109695.743829068,-81894.77366870067,36.78965595058991,May-Aug
158,2010,-29486.115384615376,13824.751256988,-79421.22133516007,36.78965595058991,May-Aug
158,2011,11359.884615384624,16355.67639328,-82836.37527617723,36.78965595058991,May-Aug
158,2012,31363.884615384624,64077.296110324,-74677.10267932898,36.78965595058991,May-Aug
158,2013,5887.884615384624,24206.060915992,-81038.55268897397,36.78965595058991,May-Aug
158,2014,-16773.115384615376,43876.900419976,-82212.46490419141,36.78965595058991,May-Aug
158,2015,28796.884615384624,186318.713432868,-64149.62413556614,33.110681355530915,May-Aug
159,1990,35767.15384615387,107220.14847273199,-74305.38834769189,36.78965595058991,May-Aug
159,1991,19525.153846153873,26230.355007476,-69534.16723418001,36.78965595058991,May-Aug
159,1992,-21376.846153846127,26735.40534964,-83061.71454628101,36.78965595058991,May-Aug
159,1993,-39175.84615384613,20457.775484968,-80470.42311692788,36.78965595058991,May-Aug
159,1994,1444.153846153873,124168.835639248,-70086.9807784353,36.78965595058991,May-Aug
159,1995,13660.153846153873,119719.035728152,-80235.03479521716,36.78965595058991,May-Aug
159,1996,-59954.84615384613,32970.147606996,-48634.17537596691,36.78965595058991,May-Aug
159,1997,-40908.84615384613,168327.529333252,-53536.04616283341,34.527724119993074,May-Aug
159,1998,1110.153846153873,94016.608263672,-84161.50210596214,36.78965595058991,May-Aug
159,1999,41839.15384615387,35137.82244246,-83086.9069336908,36.78965595058991,May-Aug
159,2000,22563.153846153873,53279.713864056,-64925.70748526146,36.78965595058991,May-Aug
159,2001,55093.15384615387,99984.618306272,-71762.09308053115,36.78965595058991,May-Aug
159,2002,-2911.846153846127,69785.97865942,-75411.35442930071,36.78965595058991,May-Aug
159,2003,-26148.846153846127,51332.781350028,6839.103877070975,36.78965595058991,May-Aug
159,2004,-53389.84615384613,14707.649268719999,-81441.47757428691,36.78965595058991,May-Aug
159,2005,33768.15384615387,24717.275291792,-72059.03385407735,36.78965595058991,May-Aug
159,2006,-41241.84615384613,3014.708879528,-18546.82029108209,36.78965595058991,May-Aug
159,2007,-4400.846153846127,20283.664670296,-82110.51600648258,36.78965595058991,May-Aug
159,2008,910.153846153873,22333.104445972,-80174.34026104164,36.78965595058991,May-Aug
159,2009,46576.15384615387,68599.514316664,-80303.75608428531,36.78965595058991,May-Aug
159,2010,-7443.846153846127,17593.450521148,-84384,36.78965595058991,May-Aug
159,2011,17435.153846153873,58822.395066344,-56737.94856793419,36.78965595058991,May-Aug
159,2012,6188.153846153873,114556.82692291599,-84384,36.78965595058991,May-Aug
159,2013,709.153846153873,40625.973400484,-83401.31707376147,36.78965595058991,May-Aug
159,2014,-26059.846153846127,60808.718507304,-67907.92849865097,36.78965595058991,May-Aug
159,2015,26424.153846153873,71948.883280104,-77727.07043353457,36.78965595058991,May-Aug
160,1990,46601.884615384624,76870.139478916,-64635.365535699835,61.48283364234153,May-Aug
160,1991,30688.884615384624,71898.087861088,-28333.211379995784,61.03113287671243,May-Aug
160,1992,-21767.115384615376,23025.883259148,-67687.5186804734,59.85647473452755,May-Aug
160,1993,-50346.115384615376,14615.075269496,-52010.99293198102,61.03113287671243,May-Aug
160,1994,41490.884615384624,83296.147764212,-71446.0583113204,63.66507598570392,May-Aug
160,1995,42840.884615384624,158851.033331556,-69584.25305326664,61.03313287671242,May-Aug
160,1996,-54052.115384615376,45899.880062552,-47060.99785765151,60.65901741686646,May-Aug
160,1997,-25913.115384615376,139881.774748788,-20367.882874119892,50.261079716300856,May-Aug
160,1998,4861.884615384624,114536.561157188,-75705.24709196303,111.53709545137886,May-Aug
160,1999,39854.884615384624,76635.420429044,-37203.59962355694,60.09477732642108,May-Aug
160,2000,10205.884615384624,118906.239098868,-5157.50136545032,48.01310529044045,May-Aug
160,2001,63027.884615384624,51941.7907702,-57476.59311031045,61.32687407413326,May-Aug
160,2002,-13507.115384615376,31130.701966232,-63816.23391271262,59.86027096663373,May-Aug
160,2003,-5196.115384615376,48684.654094532,-48450.1011871186,64.24389301508549,May-Aug
160,2004,-61243.115384615376,38593.397231756004,-53892.642123853344,57.52453861880825,May-Aug
160,2005,-2628.1153846153757,10263.8755967,-37223.0577040691,65.4040200694337,May-Aug
160,2006,-49856.115384615376,6811.807555196,6388.568508640423,53.03895351857704,May-Aug
160,2007,-29777.115384615376,20044.444887144,-68551.46087442947,61.94449279892241,May-Aug
160,2008,-13445.115384615376,14534.651643288,-53866.02643075244,61.47883364497385,May-Aug
160,2009,26527.884615384624,38661.995211996,-68830.50192842339,57.340505481024024,May-Aug
160,2010,-5069.115384615376,34023.043705912,-72273.34541793048,309.08963984940215,May-Aug
160,2011,18545.884615384624,80894.121529804,-37060.19530120992,59.83742262422788,May-Aug
160,2012,3660.8846153846243,174252.056086132,-66704.57660399438,38.366314577770076,May-Aug
160,2013,11573.884615384624,42158.902508132,-59757.546854597575,56.187300271435845,May-Aug
160,2014,-37658.115384615376,51605.204802636,-52807.94463346917,59.85527096663374,May-Aug
160,2015,30576.884615384624,38472.931976304,-76066.93775372529,59.85527096663374,May-Aug
161,1990,18986.42307692312,52218.756856128,-9871.987647445,59.2105405863976,May-Aug
161,1991,20306.42307692312,158549.340385,34427.997831753906,41.14548766745951,May-Aug
161,1992,-28860.57692307688,18720.989501116,-40697.46297052073,52.19845480630639,May-Aug
161,1993,-54220.57692307688,31879.848706615998,-27620.578167035837,58.13613250555843,May-Aug
161,1994,44475.42307692312,174118.76711786402,34477.63329113545,40.41428126906316,May-Aug
161,1995,33635.42307692312,144795.79002648,11458.526766790692,50.3663382336446,May-Aug
161,1996,-14142.576923076878,88977.555687916,-23844.980785712098,59.83805322120586,May-Aug
161,1997,-8376.576923076878,31379.71965364,-31067.195341986248,59.85327096663376,May-Aug
161,1998,-15089.576923076878,156964.816621112,-41791.382328486645,36.91682228738371,May-Aug
161,1999,30416.42307692312,47349.744368276,-10848.916351753971,46.379972263705625,May-Aug
161,2000,-8093.576923076878,48171.904167008,-41846.31952080385,59.85527096663374,May-Aug
161,2001,53515.42307692312,33321.01954422,-35930.364271567334,61.03313287671242,May-Aug
161,2002,17844.42307692312,109732.630958088,4275.000161559907,0,May-Aug
161,2003,-5773.576923076878,54511.908397556,-42221.62150190622,49.84055791760351,May-Aug
161,2004,-55702.57692307688,51713.583802528,-19411.717714460727,61.00973977650347,May-Aug
161,2005,-18404.57692307688,25495.715695447998,-2598.7666409083104,57.42170455459435,May-Aug
161,2006,-44610.57692307688,61434.154482248,53261.90201551527,42.66503218016503,May-Aug
161,2007,-44864.57692307688,11222.025787476,-20290.52270762347,59.85527096663374,May-Aug
161,2008,-28732.57692307688,57073.989535092,8256.584177303885,45.71551202017311,May-Aug
161,2009,26312.42307692312,33320.583624828,-38255.98966868125,59.85527096663374,May-Aug
161,2010,-9955.576923076878,75836.2281314,-39138.17261495005,44.50340925288681,May-Aug
161,2011,29650.42307692312,44704.423993164,-20144.788389344307,59.853270966633744,May-Aug
161,2012,23591.42307692312,112941.440563856,-33230.30259833379,42.12762755903419,May-Aug
161,2013,25522.42307692312,29326.84264786,-39280.08118975565,61.03098661666733,May-Aug
161,2014,-34894.57692307688,24532.653898316,-22131.726951954202,55.229203543218865,May-Aug
161,2015,47465.42307692312,54818.02482,-48947.2507764453,57.34126280366738,May-Aug
162,1990,-6180.230769230751,43404.219727792,-3713.2566141815696,57.3820594071939,May-Aug
162,1991,18611.76923076925,178963.520785708,37788.6492845768,37.026027806426825,May-Aug
162,1992,-33467.23076923075,38846.953148964,-40131.96754041054,44.539638645979025,May-Aug
162,1993,-54668.23076923075,29413.506363852,-33877.386840459825,59.85577096663374,May-Aug
162,1994,32346.76923076925,72431.406829076,-35946.0319551641,58.416865321296555,May-Aug
162,1995,40593.76923076925,81812.476264356,-40638.78290311174,59.85527096663374,May-Aug
162,1996,-2106.2307692307513,82967.747485532,-36267.02270759578,59.84475987574132,May-Aug
162,1997,-29543.23076923075,54722.576256376,-12975.542603231792,59.85192721663376,May-Aug
162,1998,14897.769230769249,123290.488870092,-51760.78498167174,44.08245179363283,May-Aug
162,1999,21007.76923076925,35129.009601276,-29171.620282551172,51.53581502860256,May-Aug
162,2000,-4896.230769230751,84937.003576352,-3040.7165321789435,44.94689071817252,May-Aug
162,2001,53609.76923076925,53403.954135796,-16539.359014214566,61.03113287671243,May-Aug
162,2002,26534.76923076925,151951.886118396,23057.46179143758,0,May-Aug
162,2003,-26401.23076923075,147823.778710164,40647.26176374717,49.559648646072205,May-Aug
162,2004,-40577.23076923075,75757.944126896,2693.4002694465635,61.479833644973844,May-Aug
162,2005,-8224.230769230751,24360.431375504,-21222.079071460077,57.42170455459435,May-Aug
162,2006,-48161.23076923075,125523.238663428,56094.04170158709,36.78965595058991,May-Aug
162,2007,-43893.23076923075,6562.301293832,-24454.537599039424,59.85627096663374,May-Aug
162,2008,-41956.23076923075,91287.22193228,12150.094967023073,41.14239579327667,May-Aug
162,2009,20131.76923076925,7122.884391796,-46113.78678684973,59.85527096663374,May-Aug
162,2010,-1509.2307692307513,97348.949665212,-24605.966680524616,67.09102735692322,May-Aug
162,2011,47850.76923076925,6967.210694176,-32288.810276866305,73.89952847732563,May-Aug
162,2012,23590.76923076925,9341.825346764,-45398.65534968903,63.18056879811339,May-Aug
162,2013,29557.76923076925,22322.27466202,-37225.15535473082,63.251284805542255,May-Aug
162,2014,-21734.23076923075,51605.167692384,101.07111259174417,55.22820354321887,May-Aug
162,2015,34584.76923076925,45769.557188932,-46991.50280471811,49.3445201766309,May-Aug
163,1990,8210.346153846127,25636.340942156,-29287.478194710195,61.47883364497385,May-Aug
163,1991,35426.34615384613,125882.656673652,-24987.98758143305,38.940794182994125,May-Aug
163,1992,-33379.65384615387,56236.560386764,-13586.828310447432,49.705374188896975,May-Aug
163,1993,-30541.653846153873,53943.254584263996,-39492.190236091636,44.47471496653433,May-Aug
163,1994,21444.346153846127,28867.799179628,-22146.19680825285,59.195561357505724,May-Aug
163,1995,27711.346153846127,75943.495412,-30919.455945475118,66.51097774070418,May-Aug
163,1996,-17032.653846153873,115665.85720938399,-18313.531437379057,51.760981996300785,May-Aug
163,1997,-31594.653846153873,64473.164266184,-25702.015812320682,57.436739287875014,May-Aug
163,1998,69988.34615384613,118439.447939676,-14080.60303192872,48.59351250161687,May-Aug
163,1999,14216.346153846127,29614.317524272,-2670.0664419220993,61.0321025573537,May-Aug
163,2000,13604.346153846127,118736.639764728,-24681.775953205106,43.15733627646332,May-Aug
163,2001,31806.346153846127,39290.196361196,-27296.761778065546,49.704374188896985,May-Aug
163,2002,24263.346153846127,77858.736188416,-17985.962790865626,44.738527770007266,May-Aug
163,2003,-20085.653846153873,79799.530336244,-11424.197783685206,54.99914843122737,May-Aug
163,2004,-42660.65384615387,109193.128370908,3898.7409427030034,42.53636207339107,May-Aug
163,2005,17226.346153846127,23657.571126564,-30667.005063950433,60.81652624949001,May-Aug
163,2006,-63891.65384615387,46268.191806692,3273.6267421745833,43.762533317186715,May-Aug
163,2007,-48636.65384615387,4625.47131964,-24512.050010240644,61.027320596973276,May-Aug
163,2008,-33123.65384615387,68522.55895358,-35610.63887120744,51.663305365521516,May-Aug
163,2009,20033.346153846127,38652.467866896,-78214.17073736577,37.75545540364284,May-Aug
163,2010,140.34615384612698,66535.424913336,-76712.0382977985,39.96382424307104,May-Aug
163,2011,36169.34615384613,15256.986758332,-34310.29563687972,61.02963287671243,May-Aug
163,2012,14637.346153846127,37461.506927244,-25778.206210205884,59.85527096663374,May-Aug
163,2013,14883.346153846127,74440.872098556,-27915.599170497022,57.57368195883638,May-Aug
163,2014,-23975.653846153873,30063.954265088,-32894.0414963786,54.92901058904118,May-Aug
163,2015,-4838.653846153873,48516.015814184,-13738.024543061056,54.93826710232941,May-Aug
164,1990,19783.038461538497,23578.502976536,-39821.36562161247,130.45730870841487,May-Aug
164,1991,9265.038461538497,179241.887515392,-20450.28909068483,36.793405950589914,May-Aug
164,1992,-26317.961538461503,29149.420572456,-41241.756412778566,57.46277862002364,May-Aug
164,1993,-5008.961538461503,75537.229461204,-38367.84736123431,101.46679566210047,May-Aug
164,1994,4633.038461538497,10178.747749796,-41664.21793708915,78.58961872896938,May-Aug
164,1995,53309.0384615385,81381.385198804,-42727.699757745504,101.46679566210047,May-Aug
164,1996,-13086.961538461503,99009.95414953999,-53515.877904708505,46.87116744557714,May-Aug
164,1997,-20619.961538461503,43955.122439708,-38595.33528007063,101.46679566210047,May-Aug
164,1998,49566.0384615385,29872.41012806,-43677.264476464916,71.91894059369713,May-Aug
164,1999,19483.038461538497,12101.17126246,-36951.46815833598,101.46679566210047,May-Aug
164,2000,8963.038461538497,160627.986831176,-23581.01075487489,41.53037326647579,May-Aug
164,2001,5906.038461538497,4347.54822212,-43128.45171287509,101.46679566210047,May-Aug
164,2002,16020.038461538497,52946.699716152,-42511.37250856957,61.03413287671243,May-Aug
164,2003,-16345.961538461503,53800.705982076004,-27555.625518628403,61.41874567797992,May-Aug
164,2004,-17439.961538461503,70156.00102722,-39163.07501809514,59.88951358574084,May-Aug
164,2005,28612.038461538497,59631.958989032,-40880.84377004024,89.86793308994655,May-Aug
164,2006,-65571.9615384615,77283.276171848,-5898.108167831902,43.762533317186715,May-Aug
164,2007,-43244.9615384615,14722.051737096,-38718.13501661245,101.46679566210047,May-Aug
164,2008,-6811.961538461503,72067.066330252,-43538.607952839346,59.85527096663374,May-Aug
164,2009,7205.038461538497,10817.53504964,-80890.0158184582,59.85527096663374,May-Aug
164,2010,-509.96153846150264,55789.281468392,-75582.9087810736,55.81316570936473,May-Aug
164,2011,38415.0384615385,95872.850326832,-28200.482280774944,61.03013287671243,May-Aug
164,2012,28432.038461538497,46666.080194328,-39505.706550113944,201.6774955558116,May-Aug
164,2013,-11433.961538461503,106534.189623724,-45381.693731872125,47.72024363150684,May-Aug
164,2014,-39617.9615384615,10143.526383452001,-57549.754516305766,59.85527096663374,May-Aug
164,2015,-23581.961538461503,21643.012099672,-49680.767272670084,61.04475122481046,May-Aug
165,1990,17781.384615384624,19410.541472576002,-51280.77034240026,37.33579634043977,May-Aug
165,1991,27160.384615384624,184468.297408552,-84384,36.78965595058991,May-Aug
165,1992,-37164.615384615376,27716.44002674,-82303.91231483575,36.78965595058991,May-Aug
165,1993,10016.384615384624,50232.615736332,-72494.48486434923,37.00522188386829,May-Aug
165,1994,-19175.615384615376,18003.829406232,-84384,36.78965595058991,May-Aug
165,1995,46847.384615384624,60803.670057928,-66218.06912907484,37.00522188386829,May-Aug
165,1996,5070.384615384624,18180.774540816,-83562.94330663412,36.89750407255946,May-Aug
165,1997,-13176.615384615376,47312.021980544,-65311.10475917547,37.00522188386829,May-Aug
165,1998,38551.384615384624,76175.380289608,-84130.82333808871,37.00522188386829,May-Aug
165,1999,9396.384615384624,17063.934085692,-84384,36.78965595058991,May-Aug
165,2000,-27038.615384615376,161055.837479248,-82692.08315876822,36.78965595058991,May-Aug
165,2001,-7042.615384615376,7194.5872549919995,-84384,36.78965595058991,May-Aug
165,2002,13190.384615384624,66738.834772844,-81380.59667620354,37.00522188386829,May-Aug
165,2003,-17599.615384615376,33141.807183868,-19985.416719246696,39.38817098546804,May-Aug
165,2004,-10987.615384615376,42074.753190196,-84317.57664692913,36.78965595058991,May-Aug
165,2005,37984.384615384624,117580.712809092,-80741.33586188495,36.78965595058991,May-Aug
165,2006,-40989.615384615376,33818.423751772,-44655.54391897986,37.00522188386829,May-Aug
165,2007,-28475.615384615376,26993.581873439998,-72747.46578837454,36.78965595058991,May-Aug
165,2008,25568.384615384624,43100.32216994,-84384,37.00522188386829,May-Aug
165,2009,-24939.615384615376,14661.86180296,-84384,36.78965595058991,May-Aug
165,2010,4563.384615384624,24764.091979396,-84384,36.78965595058992,May-Aug
165,2011,-6151.615384615376,104730.78176436,-84384,36.78965595058992,May-Aug
165,2012,38794.384615384624,8979.252031288,-78206.48346503405,37.00522188386829,May-Aug
165,2013,13838.384615384624,125323.689975184,-83757.37956451192,36.78965595058992,May-Aug
165,2014,-53389.615384615376,4656.894309224,-83643.62620039622,36.78965595058992,May-Aug
165,2015,-2631.6153846153757,39997.62683954,-84384,36.89783477802305,May-Aug
166,1990,1060.6153846153757,5145.0342420160005,-43964.064827631446,36.78965595058991,May-Aug
166,1991,30051.615384615376,121596.72500706,-76406.61407719656,36.78965595058991,May-Aug
166,1992,-50852.384615384624,56803.26247038,-84384,36.78965595058991,May-Aug
166,1993,27411.615384615376,33830.38167722,-82524.25969536803,37.00522188386829,May-Aug
166,1994,-4451.384615384624,69201.57432384,-84384,36.78965595058991,May-Aug
166,1995,32576.615384615376,77697.992438056,-80088.92114922946,36.78965595058991,May-Aug
166,1996,9502.615384615376,9830.335336912,-84338.29962620405,36.78965595058991,May-Aug
166,1997,14749.615384615376,54962.692689664,-84094.19028410142,37.00522188386829,May-Aug
166,1998,20082.615384615376,59484.298638112,-84384,36.78965595058991,May-Aug
166,1999,-22764.384615384624,54920.748802044,-84384,36.78965595058991,May-Aug
166,2000,-15611.384615384624,56572.778083008,-84384,36.78965595058991,May-Aug
166,2001,-306.38461538462434,46942.08532004,-84384,36.78965595058991,May-Aug
166,2002,-14763.384615384624,68919.157942228,-84384,36.78965595058992,May-Aug
166,2003,-32598.384615384624,13331.438014203999,3483.2523288956436,36.945659746000345,May-Aug
166,2004,-34560.384615384624,93002.251706624,-83801.70496333271,36.78965595058991,May-Aug
166,2005,13712.615384615376,78285.487624248,-74274.45555114842,36.78965595058991,May-Aug
166,2006,-3495.3846153846243,26304.776953988,-62336.68529206519,36.78965595058991,May-Aug
166,2007,-5126.384615384624,101441.568335464,-82764.87001032637,36.78965595058991,May-Aug
166,2008,29477.615384615376,40272.521120408,-84277.14149131111,36.78965595058991,May-Aug
166,2009,-27031.384615384624,6368.220985596,-82125.4372662873,36.78965595058991,May-Aug
166,2010,9484.615384615376,51437.00275516,-84384,36.78965595058991,May-Aug
166,2011,-10255.384615384624,28015.03220476,-84384,36.78965595058991,May-Aug
166,2012,28959.615384615376,97165.839271232,-71251.04702801013,36.78965595058991,May-Aug
166,2013,23594.615384615376,107996.394198044,-84349.03245908025,36.78965595058991,May-Aug
166,2014,-36305.384615384624,23723.373218724,-84384,36.78965595058991,May-Aug
166,2015,17457.615384615376,28753.2830275,-84384,36.78965595058991,May-Aug
167,1990,-14658.076923076878,5398.326148344,-19400.072759606686,60.92260578106334,May-Aug
167,1991,45058.92307692312,58611.159581964,-67601.72206008992,45.84878943753952,May-Aug
167,1992,-50429.07692307688,52152.412631600004,-38846.0228413438,47.100405740519804,May-Aug
167,1993,16176.923076923122,43891.897926612,-50200.0856050049,54.028551206547654,May-Aug
167,1994,16730.92307692312,126592.072657436,17127.548735896162,37.331353569746696,May-Aug
167,1995,21204.92307692312,100919.090973344,-9583.448595065416,53.86717575021983,May-Aug
167,1996,376.9230769231217,12201.300533747999,-47834.95789810145,54.94265599121829,May-Aug
167,1997,14947.923076923122,5482.39034206,-70679.77312724946,59.85527096663374,May-Aug
167,1998,22638.92307692312,48240.761305584005,-35359.64883667362,100.00001,May-Aug
167,1999,-32354.07692307688,15190.000845679999,8030.569163642529,48.31263107559449,May-Aug
167,2000,-2434.0769230768783,24482.6025922,-67969.56714225918,48.62726924131858,May-Aug
167,2001,2019.9230769231217,73910.00871042,-37911.82550565127,44.40775915896781,May-Aug
167,2002,-9224.076923076878,96199.415930692,-28501.77644559284,43.762305192186716,May-Aug
167,2003,-33769.07692307688,10056.276812856,-28122.055388358214,61.028860415540564,May-Aug
167,2004,-51561.07692307688,92917.810430692,-35347.12936979496,37.00522188386829,May-Aug
167,2005,9232.923076923122,111779.35886464,-10191.209549693282,48.19576070307966,May-Aug
167,2006,-10478.076923076878,14956.845340128,-43077.51428469003,61.02745489822371,May-Aug
167,2007,-2784.0769230768783,117630.950894016,-4791.414111876864,53.04862603299121,May-Aug
167,2008,26615.92307692312,20710.07809928,-46265.010752884395,65.40812874582173,May-Aug
167,2009,-15799.076923076878,11901.207060608,-35633.54499029687,61.03313287671242,May-Aug
167,2010,18279.92307692312,45472.583351552,-66216.92686425711,42.799854947612396,May-Aug
167,2011,-23433.07692307688,53451.928285192,-15580.770159384541,60.05432799103656,May-Aug
167,2012,24052.92307692312,172760.642672992,15496.046498059735,37.01608726010425,May-Aug
167,2013,29503.92307692312,149060.08365838,-54961.88967684204,37.00522188386829,May-Aug
167,2014,-19055.07692307688,32546.308856776,-64948.49761463432,59.85527096663374,May-Aug
167,2015,19137.92307692312,19068.526301808,-63964.75952267791,59.855270966633725,May-Aug
168,1990,-21653.92307692312,9877.665410708,-5486.728374032162,60.16891611098879,May-Aug
168,1991,50558.07692307688,57785.743402052,-57768.76515363836,53.869734869970365,May-Aug
168,1992,-39869.92307692312,82599.790945324,-40631.033216276235,41.14424383204468,May-Aug
168,1993,7511.076923076878,64134.67687886,-41758.776614205926,101.44377758255476,May-Aug
168,1994,8187.076923076878,66760.19005757199,-36094.302874787434,43.01257630618211,May-Aug
168,1995,19730.07692307688,43378.670082284,-40522.170860075574,53.87067575021982,May-Aug
168,1996,-8872.923076923122,23883.945993152,-17613.14311335058,61.047737632647085,May-Aug
168,1997,14775.076923076878,14374.998986776,-44860.41435798755,48.78662686753051,May-Aug
168,1998,28326.07692307688,37685.357211456,-42276.940659042724,46.628952927719205,May-Aug
168,1999,-33735.92307692312,69681.75428204,52949.89467135194,37.38146048030147,May-Aug
168,2000,-2506.9230769231217,34952.137940712004,-45580.25642876973,43.76453331718672,May-Aug
168,2001,19387.07692307688,69008.112433776,-20382.496014836757,49.33804448218647,May-Aug
168,2002,-21430.92307692312,87075.633568056,1964.6521497489666,48.62121986166542,May-Aug
168,2003,-38129.92307692312,11031.597536496,-10056.764115527887,61.029496646126496,May-Aug
168,2004,-33122.92307692312,40064.405554036,-69684.44795812095,39.11598656377476,May-Aug
168,2005,-16370.923076923122,82944.775218548,2661.8171235121226,48.196763303943236,May-Aug
168,2006,-23109.92307692312,3072.779524736,-22025.7433176743,61.02745489822371,May-Aug
168,2007,7298.076923076878,60617.13793802,-35112.841116602365,53.050626032991204,May-Aug
168,2008,32525.07692307688,12232.642646524,-31315.446598902785,65.40812874582173,May-Aug
168,2009,-9356.923076923122,26081.724000516,-23902.383936711274,44.402259158967816,May-Aug
168,2010,13851.076923076878,39360.830711264,-53485.16648963705,40.5844958001543,May-Aug
168,2011,14639.076923076878,50457.852751288,-28991.351995263747,45.43362897347679,May-Aug
168,2012,22911.07692307688,161755.761513656,-16398.170329380926,40.87329438954436,May-Aug
168,2013,20059.07692307688,43303.6367245,-72767.54123025565,100.00001,May-Aug
168,2014,-3663.9230769231217,51350.886263992,-43454.5172329301,56.862502918302056,May-Aug
168,2015,-7932.923076923122,29014.008770016,-31111.323709691867,59.85433775265803,May-Aug
169,1990,-20295.57692307688,22639.876742736,-9235.639600213311,50.98103088796938,May-Aug
169,1991,50319.42307692312,45666.218799768,-39223.03525239785,75.66628262677213,May-Aug
169,1992,-5428.576923076878,75312.306882904,-60541.755097950365,47.737949166719325,May-Aug
169,1993,5035.423076923122,54731.252413348,-51812.55990978755,46.7728438788387,May-Aug
169,1994,3058.4230769231217,44043.491429675996,-14200.54162292158,61.03000093226798,May-Aug
169,1995,20664.42307692312,109982.720381936,-44701.55534111586,44.40425915896782,May-Aug
169,1996,-17701.57692307688,58547.938965144,-8595.941635122294,49.98295358803175,May-Aug
169,1997,8480.423076923122,14732.406088404,-38872.98346399119,59.84444479919367,May-Aug
169,1998,32530.42307692312,23791.206466224,-54568.40321854286,59.85527096663374,May-Aug
169,1999,-3621.5769230768783,46082.47621416,8172.181603488218,44.940461847239455,May-Aug
169,2000,-8212.576923076878,100226.246957764,8302.67511033111,45.539529963207414,May-Aug
169,2001,38568.42307692312,93797.365588312,-13088.165674879416,55.33184128047646,May-Aug
169,2002,-37285.57692307688,146843.839143412,47422.85867657726,0,May-Aug
169,2003,-28359.57692307688,18733.757163039998,-36184.26291860252,60.316798445391946,May-Aug
169,2004,-23968.57692307688,122352.25257531999,-30934.892563023204,39.98371292959654,May-Aug
169,2005,-44649.57692307688,35073.694873164,-35198.89063838729,53.04206462968814,May-Aug
169,2006,-46188.57692307688,14989.221335412,-23472.831422933978,61.03113287671243,May-Aug
169,2007,-3308.5769230768783,14394.331680195999,-48415.46872938594,59.85527096663374,May-Aug
169,2008,26799.42307692312,78375.71529692,-2205.8080196376904,60.222536933295665,May-Aug
169,2009,-1675.5769230768783,143607.040009524,-11002.173772894253,40.661461637141045,May-Aug
169,2010,4144.423076923122,40701.915734208,-48449.86151195058,46.95649791977479,May-Aug
169,2011,35035.42307692312,85921.45930926,-74046.4003655957,38.12028333147275,May-Aug
169,2012,23343.42307692312,64870.255512079995,-59819.23110470908,49.44613139209646,May-Aug
169,2013,10445.423076923122,34606.900006548,-49856.2599537419,55.97854060172416,May-Aug
169,2014,-7234.576923076878,42983.89889008,-29480.016128885964,61.03094703100696,May-Aug
169,2015,-10494.576923076878,124584.12396676799,-17244.88392911331,37.016587260104245,May-Aug
170,1990,2021.2692307692487,81052.73937286,43190.44230058923,45.83307361702885,May-Aug
170,1991,66042.26923076925,74094.1110766,-5264.519821666523,57.68209623120298,May-Aug
170,1992,5552.269230769249,102333.166796504,17633.385899899848,47.73606027783046,May-Aug
170,1993,-81.73076923075132,113757.426476816,16702.169338069434,43.75954503593672,May-Aug
170,1994,1519.2692307692487,159197.51036268,10310.349316168322,36.811039320685225,May-Aug
170,1995,6239.269230769249,83095.324365644,-3857.6748719650604,38.726314273191896,May-Aug
