h,n,id,Demand,rl,pump_in,pump_out,pump_net,rl_w_pumping,rrl,rrlwp
2016-05-28T19:00:00Z,LT,1998,1190,1187.9956328064357,0,0,0,1187.9956328064357,5123,4935
2016-12-29T05:00:00Z,LT,2008,1206,1182.21443,0,0,0,1182.21443,5123,5155
2016-06-13T07:00:00Z,LT,1998,1195,1188.0174906033449,0,0,0,1188.0174906033449,5124,4936
2016-01-10T14:00:00Z,LT,2008,1398,1182.349903905864,0,0,0,1182.349903905864,5124,5156
2016-06-16T09:00:00Z,LT,1998,1454,1188.021663071095,0,336.79267847621713,336.79267847621713,851.2289845948778,5125,1625
2016-11-10T14:00:00Z,LT,2008,1570,1182.5356638790488,0,5.305502654183172,5.305502654183172,1177.2301612248657,5125,5104
2016-06-01T19:00:00Z,LT,1998,1219,1188.2657963184986,0,0,0,1188.2657963184986,5126,4939
2016-07-24T10:00:00Z,LT,2008,1373,1182.632025691595,0,326.1325137778167,326.1325137778167,856.4995119137782,5126,1451
2016-06-12T18:00:00Z,LT,1998,1227,1188.3527481851042,0,4.030442433193771,4.030442433193771,1184.3223057519106,5127,4892
2016-07-31T18:00:00Z,LT,2008,1186,1182.636553462529,0,3.4152552118352375,3.4152552118352375,1179.2212982506937,5127,5127
2016-07-22T17:00:00Z,LT,1998,1249,1188.4617902875086,0,418.2420074074049,418.2420074074049,770.2197828801037,5128,1187
2016-03-08T09:00:00Z,LT,2008,1264,1182.6529239233646,0,0,0,1182.6529239233646,5128,5159
2016-03-12T21:00:00Z,LT,1998,1236,1188.48994,0,45.35822838754507,45.35822838754507,1143.1317116124549,5129,4427
2016-08-27T19:00:00Z,LT,2008,1368,1182.72909,0,106.42566012738996,106.42566012738996,1076.3034298726102,5129,3670
2016-11-22T09:00:00Z,LT,1998,1335,1188.5355618227366,0,0,0,1188.5355618227366,5130,4944
2016-05-06T20:00:00Z,LT,2008,1229,1182.75226,0,16.634380019650962,16.634380019650962,1166.117879980349,5130,4961
2016-05-20T20:00:00Z,LT,1998,1258,1188.58767,0,0,0,1188.58767,5131,4945
2016-10-26T12:00:00Z,LT,2008,1562,1182.826206205288,0,0,0,1182.826206205288,5131,5160
2016-06-25T19:00:00Z,LT,1998,1209,1188.773422817785,0,454.92676850637633,454.92676850637633,733.8466543114088,5132,1038
2016-12-20T13:00:00Z,LT,2008,1388,1182.8303598799484,0,0,0,1182.8303598799484,5132,5161
2016-06-05T13:00:00Z,LT,1998,1340,1188.8356212093452,0,44.42412939867063,44.42412939867063,1144.4114918106745,5133,4439
2016-06-18T15:00:00Z,LT,2008,1321,1182.8421251640675,0,23.753005499487983,23.753005499487983,1159.0891196645796,5133,4857
2016-08-28T20:00:00Z,LT,1998,1241,1188.97002,0,0.6466829819975746,0.6466829819975746,1188.3233370180023,5134,4940
2016-02-16T08:00:00Z,LT,2008,1273,1182.938368190274,0,732.2299115521905,732.2299115521905,450.7084566380836,5134,80
2016-03-28T21:00:00Z,LT,1998,1195,1189.04979,0,0.2899460392639721,0.2899460392639721,1188.7598439607361,5135,4948
2016-05-18T05:00:00Z,LT,2008,1212,1182.9590778535642,0,385.64685995074797,385.64685995074797,797.3122179028162,5135,1106
2016-09-20T08:00:00Z,LT,1998,1208,1189.0659915996048,0,109.71518333747014,109.71518333747014,1079.3508082621347,5136,3664
2016-09-19T14:00:00Z,LT,2008,1224,1183.1400478613014,0,0,0,1183.1400478613014,5136,5164
2016-01-30T19:00:00Z,LT,1998,1506,1189.10678,0,2.7004404858161144,2.7004404858161144,1186.4063395141839,5137,4923
2016-06-01T20:00:00Z,LT,2008,1197,1183.23155,0,0,0,1183.23155,5137,5166
2016-01-27T15:00:00Z,LT,1998,1575,1189.1611420516078,0,0,0,1189.1611420516078,5138,4957
2016-11-20T06:00:00Z,LT,2008,1529,1183.31774,0,0,0,1183.31774,5138,5168
2016-07-29T20:00:00Z,LT,1998,1206,1189.26917,0,1.1540226452052593,1.1540226452052593,1188.1151473547948,5139,4937
2016-11-26T05:00:00Z,LT,2008,1314,1183.3397,0,0,0,1183.3397,5139,5169
2016-05-11T19:00:00Z,LT,1998,1207,1189.3080603778844,0,0,0,1189.3080603778844,5140,4958
2016-04-25T20:00:00Z,LT,2008,1184,1183.36375,0,2.9318696656187686e-5,2.9318696656187686e-5,1183.3637206813032,5140,5170
2016-08-14T19:00:00Z,LT,1998,1236,1189.51303,0,16.194550174585032,16.194550174585032,1173.3184798254151,5141,4776
2016-05-08T19:00:00Z,LT,2008,1229,1183.4445,0,0,0,1183.4445,5141,5171
2016-10-07T14:00:00Z,LT,1998,1426,1189.5154342363091,0,0,0,1189.5154342363091,5142,4959
2016-08-06T15:00:00Z,LT,2008,1220,1183.4979564542275,0,0,0,1183.4979564542275,5142,5172
2016-04-16T08:00:00Z,LT,1998,1561,1189.571451501598,0,226.32580968189882,226.32580968189882,963.2456418196991,5143,2489
2016-10-01T09:00:00Z,LT,2008,1511,1183.5221463058358,0,0,0,1183.5221463058358,5143,5173
2016-08-19T08:00:00Z,LT,1998,1411,1189.588052200201,0,456.5418428472984,456.5418428472984,733.0462093529026,5144,1032
2016-11-11T18:00:00Z,LT,2008,1580,1183.6926,0,0.04144923948580603,0.04144923948580603,1183.6511507605144,5144,5174
2016-10-29T17:00:00Z,LT,1998,1568,1189.6755699999999,0,488.2221755403656,488.2221755403656,701.4533944596343,5145,920
2016-03-07T12:00:00Z,LT,2008,1358,1183.7823142723544,0,0,0,1183.7823142723544,5145,5175
2016-06-11T17:00:00Z,LT,1998,1255,1189.7129623547307,0,32.43901595053501,32.43901595053501,1157.2739464041956,5146,4600
2016-06-15T20:00:00Z,LT,2008,1185,1183.91583,0,0,0,1183.91583,5146,5176
2016-10-30T12:00:00Z,LT,1998,1535,1189.7424859896973,0,478.1192032099626,478.1192032099626,711.6232827797347,5147,954
2016-12-25T12:00:00Z,LT,2008,1220,1184.0439655072419,0,3.17822450158213e-5,3.17822450158213e-5,1184.0439337249968,5147,5180
2016-12-30T22:00:00Z,LT,1998,1253,1189.79747,0,0,0,1189.79747,5148,4963
2016-07-09T14:00:00Z,LT,2008,1334,1184.4252615941007,0,51.78847493375122,51.78847493375122,1132.6367866603496,5148,4520
2016-07-07T12:00:00Z,LT,1998,1400,1189.8794568377402,0,252.49788413624253,252.49788413624253,937.3815727014977,5149,2291
2016-10-21T12:00:00Z,LT,2008,1511,1184.60137029189,0,0,0,1184.60137029189,5149,5183
2016-08-18T18:00:00Z,LT,1998,1254,1189.9176024270223,0,210.89622117061933,210.89622117061933,979.021381256403,5150,2646
2016-04-09T06:00:00Z,LT,2008,1433,1184.7028327319172,0,0,0,1184.7028327319172,5150,5184
2016-07-10T16:00:00Z,LT,1998,1213,1190.0050113465666,0,86.88829594998191,86.88829594998191,1103.1167153965846,5151,3954
2016-10-24T08:00:00Z,LT,2008,1357,1184.7053923435185,0,0,0,1184.7053923435185,5151,5185
2016-03-02T07:00:00Z,LT,1998,1536,1190.0416807430668,0,649.7309824720014,649.7309824720014,540.3106982710653,5152,377
2016-03-08T12:00:00Z,LT,2008,1254,1184.7102518608426,0,0,0,1184.7102518608426,5152,5186
2016-03-29T20:00:00Z,LT,1998,1193,1190.0987,0,0,0,1190.0987,5153,4965
2016-10-12T19:00:00Z,LT,2008,1348,1184.86041,0,208.5390965022454,208.5390965022454,976.3213134977545,5153,2488
2016-01-30T07:00:00Z,LT,1998,1588,1190.1248799999998,0,255.85739346673313,255.85739346673313,934.2674865332667,5154,2267
2016-10-05T18:00:00Z,LT,2008,1503,1184.93608,0,297.7464017094046,297.7464017094046,887.1896782905953,5154,1653
2016-08-20T16:00:00Z,LT,1998,1285,1190.1412553771788,0,0,0,1190.1412553771788,5155,4966
2016-05-19T05:00:00Z,LT,2008,1198,1185.0334942639192,0,0,0,1185.0334942639192,5155,5188
2016-04-24T17:00:00Z,LT,1998,1195,1190.196812736373,0,0,0,1190.196812736373,5156,4967
2016-10-25T13:00:00Z,LT,2008,1240,1185.0701510775527,0,0,0,1185.0701510775527,5156,5190
2016-09-22T20:00:00Z,LT,1998,1209,1190.40114,0,218.64397482674727,218.64397482674727,971.7571651732527,5157,2570
2016-08-26T12:00:00Z,LT,2008,1427,1185.293245729047,0,833.9246457290469,833.9246457290469,351.3686,5157,15
2016-11-07T14:00:00Z,LT,1998,1328,1190.472676734377,0,0,0,1190.472676734377,5158,4971
2016-06-06T09:00:00Z,LT,2008,1229,1185.3539944441015,0,557.2456929336745,557.2456929336745,628.108301510427,5158,418
2016-08-26T15:00:00Z,LT,1998,1363,1190.4898909995898,0,0,0,1190.4898909995898,5159,4972
2016-08-03T17:00:00Z,LT,2008,1248,1185.4802239732553,0,10.100359790578636,10.100359790578636,1175.3798641826766,5159,5080
2016-10-16T07:00:00Z,LT,1998,1531,1190.5440064574757,0,577.4747489279771,577.4747489279771,613.0692575294986,5160,589
2016-08-18T08:00:00Z,LT,2008,1439,1185.5713367592407,0,200.1737359888997,200.1737359888997,985.397600770341,5160,2570
2016-04-23T20:00:00Z,LT,1998,1193,1190.56698,0,0,0,1190.56698,5161,4973
2016-01-16T15:00:00Z,LT,2008,1578,1185.726745937478,0,175.50617300334932,175.50617300334932,1010.2205729341287,5161,2809
2016-09-27T08:00:00Z,LT,1998,1206,1190.6067283759792,0,135.53429766587362,135.53429766587362,1055.0724307101054,5162,3376
2016-12-25T19:00:00Z,LT,2008,1241,1185.80913,0,9.931951567444156e-7,9.931951567444156e-7,1185.809129006805,5162,5196
2016-06-05T17:00:00Z,LT,1998,1214,1190.689006801953,0,2.776508087416005,2.776508087416005,1187.912498714537,5163,4934
2016-02-26T17:00:00Z,LT,2008,1539,1185.83035,0,2.426151993957916e-4,2.426151993957916e-4,1185.8301073848006,5163,5197
2016-07-14T18:00:00Z,LT,1998,1224,1190.7052551840782,0,8.657041845473419,8.657041845473419,1182.0482133386047,5164,4868
2016-12-20T14:00:00Z,LT,2008,1406,1185.838494124268,0,0,0,1185.838494124268,5164,5198
2016-03-02T21:00:00Z,LT,1998,1274,1190.7785,0,73.34552399629331,73.34552399629331,1117.4329760037067,5165,4126
2016-04-19T07:00:00Z,LT,2008,1194,1185.9415254533908,0,0,0,1185.9415254533908,5165,5199
2016-08-18T15:00:00Z,LT,1998,1305,1191.0228970487217,0,0,0,1191.0228970487217,5166,4974
2016-09-19T16:00:00Z,LT,2008,1217,1185.9941601153494,0,0,0,1185.9941601153494,5166,5200
2016-06-27T09:00:00Z,LT,1998,1213,1191.1236604315966,0,459.675889736949,459.675889736949,731.4477706946476,5167,1022
2016-03-03T15:00:00Z,LT,2008,1496,1186.0843941475869,0,0,0,1186.0843941475869,5167,5201
2016-05-19T20:00:00Z,LT,1998,1228,1191.17385,0,0,0,1191.17385,5168,4976
2016-01-16T18:00:00Z,LT,2008,1572,1186.25944,0,24.861601032648224,24.861601032648224,1161.3978389673518,5168,4894
2016-05-13T14:00:00Z,LT,1998,1375,1191.2413926507186,0,193.53700919217283,193.53700919217283,997.7043834585457,5169,2810
2016-06-26T05:00:00Z,LT,2008,1188,1186.280419329264,0,17.44165217126067,17.44165217126067,1168.8387671580035,5169,4997
2016-10-16T09:00:00Z,LT,1998,1537,1191.255747375097,0,663.33139534574,663.33139534574,527.9243520293569,5170,328
2016-07-07T17:00:00Z,LT,2008,1228,1186.3857600751535,0,0,0,1186.3857600751535,5170,5203
2016-09-24T15:00:00Z,LT,1998,1377,1191.5538166210335,0,0,0,1191.5538166210335,5171,4981
2016-05-05T14:00:00Z,LT,2008,1335,1186.5798439463024,0,0,0,1186.5798439463024,5171,5204
2016-05-30T08:00:00Z,LT,1998,1243,1191.8677971412073,0,0,0,1191.8677971412073,5172,4985
2016-03-25T05:00:00Z,LT,2008,1233,1186.77771,0,0,0,1186.77771,5172,5206
2016-11-07T13:00:00Z,LT,1998,1336,1191.9955181114601,0,0,0,1191.9955181114601,5173,4986
2016-02-25T11:00:00Z,LT,2008,1514,1186.8341924214947,0,127.20023766082079,127.20023766082079,1059.633954760674,5173,3426
2016-09-08T16:00:00Z,LT,1998,1293,1192.3581089589654,0,0,0,1192.3581089589654,5174,4988
2016-04-12T09:00:00Z,LT,2008,1282,1187.276649307741,324.79502794016,0,-324.79502794016,1512.071677247901,5174,7905
2016-05-18T17:00:00Z,LT,1998,1199,1192.4995489520852,0,0,0,1192.4995489520852,5175,4989
2016-07-01T18:00:00Z,LT,2008,1233,1187.3580603951732,0,3.331390970394864,3.331390970394864,1184.0266694247784,5175,5179
2016-05-22T15:00:00Z,LT,1998,1325,1192.516847493772,0,70.26181136783725,70.26181136783725,1122.2550361259348,5176,4184
2016-01-05T07:00:00Z,LT,2008,1584,1187.41265,0,0,0,1187.41265,5176,5212
2016-08-05T07:00:00Z,LT,1998,1398,1192.5357627886738,0,737.3611509950248,737.3611509950248,455.174611793649,5177,152
2016-12-30T22:00:00Z,LT,2008,1250,1187.44899,0,19.15169106423855,19.15169106423855,1168.2972989357615,5177,4991
2016-03-27T06:00:00Z,LT,1998,1392,1192.5890104442171,0,177.757317843027,177.757317843027,1014.8316926011901,5178,2954
2016-03-07T10:00:00Z,LT,2008,1370,1187.6159966449052,0,0,0,1187.6159966449052,5178,5213
2016-09-08T17:00:00Z,LT,1998,1298,1192.665352887901,0,0,0,1192.665352887901,5179,4993
2016-03-08T10:00:00Z,LT,2008,1274,1187.61778076955,0,0,0,1187.61778076955,5179,5214
2016-05-14T18:00:00Z,LT,1998,1279,1192.8873776945875,0,0,0,1192.8873776945875,5180,4994
2016-12-31T05:00:00Z,LT,2008,1235,1187.64773,359.3862559400262,0,-359.3862559400262,1547.033985940026,5180,8193
2016-03-18T11:00:00Z,LT,1998,1469,1192.9010403655175,0,0,0,1192.9010403655175,5181,4995
2016-10-29T05:00:00Z,LT,2008,1193,1187.66059,0,0,0,1187.66059,5181,5215
2016-06-01T14:00:00Z,LT,1998,1334,1192.9229597193212,0,590.6589426272944,590.6589426272944,602.2640170920267,5182,551
2016-06-26T13:00:00Z,LT,2008,1333,1187.8770382461694,0,361.3334780423952,361.3334780423952,826.5435602037742,5182,1247
2016-05-11T18:00:00Z,LT,1998,1203,1192.9398273173801,0,0,0,1192.9398273173801,5183,4996
2016-06-13T09:00:00Z,LT,2008,1229,1187.886568139042,0,0,0,1187.886568139042,5183,5216
2016-06-04T16:00:00Z,LT,1998,1242,1193.0535845172983,0,9.073591986505534,9.073591986505534,1183.9799925307927,5184,4889
2016-08-26T10:00:00Z,LT,2008,1425,1187.9238641531795,0,97.36161428056948,97.36161428056948,1090.56224987261,5184,3866
2016-08-10T19:00:00Z,LT,1998,1331,1193.077715605109,0,0,0,1193.077715605109,5185,5000
2016-09-02T15:00:00Z,LT,2008,1325,1187.9708380758238,0,96.03986351856292,96.03986351856292,1091.930974557261,5185,3884
2016-12-19T21:00:00Z,LT,1998,1262,1193.25446,0,0,0,1193.25446,5186,5001
2016-04-04T12:00:00Z,LT,2008,1264,1188.1304333744972,0,3.085581200083881e-6,3.085581200083881e-6,1188.130430288916,5186,5218
2016-09-03T04:00:00Z,LT,1998,1194,1193.29758,0,0,0,1193.29758,5187,5002
2016-03-07T11:00:00Z,LT,2008,1371,1188.180338271167,0,0,0,1188.180338271167,5187,5220
2016-12-28T10:00:00Z,LT,1998,1526,1193.4115271244796,0,819.2929271244795,819.2929271244795,374.1186,5188,49
2016-07-03T18:00:00Z,LT,2008,1212,1188.2837551581574,0,0,0,1188.2837551581574,5188,5222
2016-07-03T05:00:00Z,LT,1998,1252,1193.4652768858937,0,615.7762143931436,615.7762143931436,577.68906249275,5189,468
2016-01-10T13:00:00Z,LT,2008,1395,1188.2840390565239,0,0,0,1188.2840390565239,5189,5223
2016-04-19T17:00:00Z,LT,1998,1202,1193.5416386658367,0,0,0,1193.5416386658367,5190,5005
2016-09-11T15:00:00Z,LT,2008,1306,1188.4100831338649,0,60.86814911079534,60.86814911079534,1127.5419340230696,5190,4449
2016-11-30T22:00:00Z,LT,1998,1210,1193.62038,743.1110000000001,0,-743.1110000000001,1936.7313800000002,5191,8763
2016-04-30T07:00:00Z,LT,2008,1382,1188.4808292470539,0,40.6488218184553,40.6488218184553,1147.8320074285984,5191,4722
2016-01-10T19:00:00Z,LT,1998,1463,1193.6372000000001,0,0,0,1193.6372000000001,5192,5006
2016-09-19T06:00:00Z,LT,2008,1207,1188.4971430308376,0,0,0,1188.4971430308376,5192,5225
2016-08-13T10:00:00Z,LT,1998,1427,1193.7713414833581,0,355.93240001313893,355.93240001313893,837.8389414702192,5193,1542
2016-09-15T04:00:00Z,LT,2008,1214,1188.74342,0,0,0,1188.74342,5193,5228
2016-11-21T20:00:00Z,LT,1998,1314,1193.79456,0,0,0,1193.79456,5194,5010
2016-07-21T20:00:00Z,LT,2008,1203,1188.78363,0,0,0,1188.78363,5194,5229
2016-11-15T09:00:00Z,LT,1998,1327,1193.9144367422905,0,0,0,1193.9144367422905,5195,5013
2016-08-18T10:00:00Z,LT,2008,1457,1188.9628181684611,0,749.7227754165453,749.7227754165453,439.2400427519158,5195,72
2016-05-18T05:00:00Z,LT,1998,1197,1194.000705012898,0,0,0,1194.000705012898,5196,5015
2016-08-31T20:00:00Z,LT,2008,1251,1189.02416,0,0,0,1189.02416,5196,5231
2016-08-31T05:00:00Z,LT,1998,1196,1194.016868280667,0,0,0,1194.016868280667,5197,5016
2016-02-03T10:00:00Z,LT,2008,1577,1189.0398466817705,0,64.92762818102028,64.92762818102028,1124.1122185007503,5197,4398
2016-01-28T20:00:00Z,LT,1998,1443,1194.01756,0,334.2711710845425,334.2711710845425,859.7463889154575,5198,1692
2016-10-19T06:00:00Z,LT,2008,1546,1189.121648022987,0,4.214094019026447,4.214094019026447,1184.9075540039607,5198,5187
2016-10-08T05:00:00Z,LT,1998,1444,1194.11154,0,17.00746484951469,17.00746484951469,1177.1040751504854,5199,4819
2016-04-10T16:00:00Z,LT,2008,1293,1189.1653250029403,0,0,0,1189.1653250029403,5199,5232
2016-08-18T17:00:00Z,LT,1998,1267,1194.1677211686479,0,421.79244234123865,421.79244234123865,772.3752788274091,5200,1203
2016-07-22T20:00:00Z,LT,2008,1203,1189.17047,0,3.594148152117832,3.594148152117832,1185.5763218478821,5200,5194
2016-08-29T12:00:00Z,LT,1998,1208,1194.2095543811745,0,0,0,1194.2095543811745,5201,5017
2016-07-16T16:00:00Z,LT,2008,1250,1189.3035956509773,0,3.883296042981897,3.883296042981897,1185.4202996079953,5201,5192
2016-08-20T13:00:00Z,LT,1998,1388,1194.2568449986886,0,34.45535164788191,34.45535164788191,1159.8014933508066,5202,4621
2016-04-23T20:00:00Z,LT,2008,1243,1189.43793,0,0,0,1189.43793,5202,5234
2016-06-27T08:00:00Z,LT,1998,1210,1194.295250778955,0,363.9569336280449,363.9569336280449,830.3383171509101,5203,1497
2016-11-10T05:00:00Z,LT,2008,1343,1189.52632,0,0,0,1189.52632,5203,5236
2016-01-02T20:00:00Z,LT,1998,1353,1194.31416,0,0,0,1194.31416,5204,5019
2016-09-29T05:00:00Z,LT,2008,1316,1189.5491299999999,0,0,0,1189.5491299999999,5204,5237
2016-05-04T05:00:00Z,LT,1998,1196,1194.4702089690213,0,0,0,1194.4702089690213,5205,5023
2016-03-10T17:00:00Z,LT,2008,1426,1189.61022,0,0.027408025277912307,0.027408025277912307,1189.582811974722,5205,5238
2016-10-04T13:00:00Z,LT,1998,1288,1194.4730714210555,0,0,0,1194.4730714210555,5206,5024
2016-07-23T19:00:00Z,LT,2008,1212,1189.626345183826,0,25.006435734297668,25.006435734297668,1164.6199094495284,5206,4943
2016-02-17T16:00:00Z,LT,1998,1500,1194.4910263550562,0,559.3788078543062,559.3788078543062,635.11221850075,5207,693
2016-03-21T13:00:00Z,LT,2008,1331,1189.644861816562,0,590.0270392688872,590.0270392688872,599.6178225476749,5207,326
2016-10-22T19:00:00Z,LT,1998,1374,1194.85745,0,0,0,1194.85745,5208,5026
2016-10-19T18:00:00Z,LT,2008,1492,1189.654,0,269.9896423207705,269.9896423207705,919.6643576792295,5208,1950
2016-06-08T16:00:00Z,LT,1998,1278,1194.9708608128244,0,0,0,1194.9708608128244,5209,5028
2016-07-07T18:00:00Z,LT,2008,1218,1189.7209536228918,0,0,0,1189.7209536228918,5209,5239
2016-08-13T20:00:00Z,LT,1998,1254,1195.01199,0,0,0,1195.01199,5210,5030
2016-10-05T12:00:00Z,LT,2008,1503,1189.8340332943335,0,0,0,1189.8340332943335,5210,5241
2016-03-22T09:00:00Z,LT,1998,1235,1195.0771696588545,0,0,0,1195.0771696588545,5211,5033
2016-03-08T11:00:00Z,LT,2008,1268,1189.9924577110296,0,0,0,1189.9924577110296,5211,5242
2016-04-29T09:00:00Z,LT,1998,1424,1195.184030838678,0,651.4909966402364,651.4909966402364,543.6930341984415,5212,389
2016-05-16T07:00:00Z,LT,2008,1210,1190.0212294388186,0,119.7371485891091,119.7371485891091,1070.2840808497094,5212,3581
2016-10-24T13:00:00Z,LT,1998,1220,1195.2004341577663,0,184.24099802469425,184.24099802469425,1010.959436133072,5213,2928
2016-08-26T16:00:00Z,LT,2008,1300,1190.0324662333537,0,82.19181636074393,82.19181636074393,1107.84064987261,5213,4144
2016-07-01T19:00:00Z,LT,1998,1208,1195.3644144177958,0,12.26616331843298,12.26616331843298,1183.0982510993629,5214,4879
2016-05-09T10:00:00Z,LT,2008,1239,1190.1427064024315,0,8.18070642208238,8.18070642208238,1181.961999980349,5214,5153
2016-04-14T20:00:00Z,LT,1998,1236,1195.56504,0,0,0,1195.56504,5215,5036
2016-10-19T11:00:00Z,LT,2008,1535,1190.1462161448999,0,0,0,1190.1462161448999,5215,5243
2016-01-03T10:00:00Z,LT,1998,1353,1195.5882569729729,0,0,0,1195.5882569729729,5216,5037
2016-10-20T19:00:00Z,LT,2008,1389,1190.16424,0,0,0,1190.16424,5216,5244
2016-06-29T09:00:00Z,LT,1998,1413,1195.6047657724064,0,74.01451835608145,74.01451835608145,1121.590247416325,5217,4172
2016-10-14T15:00:00Z,LT,2008,1365,1190.2710753386493,0,0,0,1190.2710753386493,5217,5246
2016-10-23T12:00:00Z,LT,1998,1490,1195.6188798673347,0,0,0,1195.6188798673347,5218,5038
2016-04-10T17:00:00Z,LT,2008,1285,1190.3275538103169,0,0,0,1190.3275538103169,5218,5247
2016-05-25T10:00:00Z,LT,1998,1453,1195.8081584190527,0,791.470375624105,791.470375624105,404.33778279494766,5219,83
2016-10-17T09:00:00Z,LT,2008,1322,1190.3536425639431,0,0,0,1190.3536425639431,5219,5248
2016-01-27T14:00:00Z,LT,1998,1580,1195.8465692900995,0,0,0,1195.8465692900995,5220,5042
2016-06-12T06:00:00Z,LT,2008,1360,1190.4781892516799,0,784.2643526214268,784.2643526214268,406.213836630253,5220,48
2016-08-17T15:00:00Z,LT,1998,1289,1195.9137389477742,0,361.409912722153,361.409912722153,834.5038262256212,5221,1523
2016-06-12T18:00:00Z,LT,2008,1234,1190.510999953426,0,233.17169133374227,233.17169133374227,957.3393086196838,5221,2291
2016-10-16T08:00:00Z,LT,1998,1533,1195.9613609642934,0,534.4755233001688,534.4755233001688,661.4858376641246,5222,793
2016-06-12T10:00:00Z,LT,2008,1413,1190.6179668892232,0,874.5420050995319,874.5420050995319,316.0759617896913,5222,5
2016-03-18T20:00:00Z,LT,1998,1323,1195.97396,0,2.5156586204396847e-5,2.5156586204396847e-5,1195.9739348434139,5223,5043
2016-05-21T19:00:00Z,LT,2008,1264,1190.6972774109097,0,28.394177430560376,28.394177430560376,1162.3030999803493,5223,4910
2016-07-17T16:00:00Z,LT,1998,1218,1196.015724470162,0,5.969114998660228,5.969114998660228,1190.0466094715018,5224,4964
2016-06-05T18:00:00Z,LT,2008,1198,1190.9748539976008,0,0,0,1190.9748539976008,5224,5253
2016-11-23T05:00:00Z,LT,1998,1295,1196.1369300000001,34.75586665777064,0,-34.75586665777064,1230.8927966577708,5225,5377
2016-01-02T08:00:00Z,LT,2008,1339,1191.102922242582,0,0,0,1191.102922242582,5225,5255
2016-08-11T12:00:00Z,LT,1998,1335,1196.1971876008813,0,0,0,1196.1971876008813,5226,5044
2016-09-27T09:00:00Z,LT,2008,1220,1191.1175373184917,0,0,0,1191.1175373184917,5226,5256
2016-11-10T21:00:00Z,LT,1998,1358,1196.24489,0,0,0,1196.24489,5227,5045
2016-02-02T09:00:00Z,LT,2008,1565,1191.1466034170332,0,556.0343849162832,556.0343849162832,635.11221850075,5227,447
2016-03-18T14:00:00Z,LT,1998,1439,1196.3482338450826,0,0,0,1196.3482338450826,5228,5048
2016-10-25T19:00:00Z,LT,2008,1348,1191.29926,0,0,0,1191.29926,5228,5258
2016-01-31T17:00:00Z,LT,1998,1509,1196.43328,0,82.97881887851008,82.97881887851008,1113.4544611214899,5229,4079
2016-10-12T15:00:00Z,LT,2008,1342,1191.3279338653274,0,543.1079139589098,543.1079139589098,648.2200199064176,5229,511
2016-05-20T17:00:00Z,LT,1998,1312,1196.436546505178,0,0,0,1196.436546505178,5230,5049
2016-09-29T16:00:00Z,LT,2008,1341,1191.4469369255876,0,0,0,1191.4469369255876,5230,5260
2016-09-26T06:00:00Z,LT,1998,1232,1196.53842737358,31.467613576728468,0,-31.467613576728468,1228.0060409503085,5231,5348
2016-03-01T20:00:00Z,LT,2008,1308,1191.45427,0,0,0,1191.45427,5231,5261
2016-06-10T17:00:00Z,LT,1998,1253,1196.6940178443172,0,0,0,1196.6940178443172,5232,5050
2016-05-30T09:00:00Z,LT,2008,1238,1191.5120286043402,0,0,0,1191.5120286043402,5232,5262
2016-04-18T11:00:00Z,LT,1998,1259,1196.7122386213796,0,58.05941103201209,58.05941103201209,1138.6528275893675,5233,4379
2016-11-23T18:00:00Z,LT,2008,1596,1191.56896,0,0,0,1191.56896,5233,5263
2016-08-27T05:00:00Z,LT,1998,1262,1196.721183127161,0,76.30345618653882,76.30345618653882,1120.4177269406223,5234,4164
2016-10-14T05:00:00Z,LT,2008,1375,1191.64802,0,0,0,1191.64802,5234,5264
2016-11-15T20:00:00Z,LT,1998,1339,1196.83121,0,0,0,1196.83121,5235,5054
2016-12-04T21:00:00Z,LT,2008,1296,1191.71608,0,0,0,1191.71608,5235,5265
2016-09-11T16:00:00Z,LT,1998,1271,1197.0817507628255,0,15.481386285616148,15.481386285616148,1181.6003644772095,5236,4863
2016-08-21T09:00:00Z,LT,2008,1452,1191.7242532109842,0,685.41714276274,685.41714276274,506.3071104482442,5236,130
2016-04-24T16:00:00Z,LT,1998,1214,1197.1172548074237,0,0,0,1197.1172548074237,5237,5058
2016-02-17T13:00:00Z,LT,2008,1553,1191.7575947291416,0,0,0,1191.7575947291416,5237,5266
2016-09-20T16:00:00Z,LT,1998,1231,1197.164420013196,0,0,0,1197.164420013196,5238,5059
2016-05-25T16:00:00Z,LT,2008,1321,1191.8383159520954,0,693.7685497471192,693.7685497471192,498.0697662049762,5238,118
2016-01-07T22:00:00Z,LT,1998,1245,1197.3576,743.1110000000001,0,-743.1110000000001,1940.4686000000002,5239,8766
2016-07-29T20:00:00Z,LT,2008,1199,1191.91981,0,3.0211605752217565,3.0211605752217565,1188.8986494247783,5239,5230
2016-11-13T22:00:00Z,LT,1998,1199,1197.91074,0,0,0,1197.91074,5240,5063
2016-05-30T07:00:00Z,LT,2008,1219,1191.9761162966622,0,0,0,1191.9761162966622,5240,5267
2016-01-15T20:00:00Z,LT,1998,1420,1198.08618,0,0,0,1198.08618,5241,5064
2016-03-22T20:00:00Z,LT,2008,1271,1191.99811,0,0,0,1191.99811,5241,5268
2016-07-23T19:00:00Z,LT,1998,1200,1198.2679811571165,0,0,0,1198.2679811571165,5242,5066
