h,cvres,avg,sd,smoothed_cv
2016-04-08T19:00:00Z,0.17717486797206236,25700.68467510533,4553.515414103394,0.2079684795483294
2016-04-08T20:00:00Z,0.15710909460013858,27695.43594153846,4351.204865331245,0.2079089322847935
2016-04-09T18:00:00Z,0.24111389388356239,21895.65837147158,5279.347449089733,0.20852832272642421
2016-04-09T19:00:00Z,0.18406774024195874,24755.77648582696,4556.739835681186,0.20869772880287774
2016-04-09T20:00:00Z,0.16210969070714995,26698.841603076922,4328.140954513988,0.20870825038623664
2016-04-10T18:00:00Z,0.3290095174395758,18834.698762288466,6196.795150900304,0.20999100698617537
2016-04-10T19:00:00Z,0.24415630979446357,21973.65243157186,5365.005890398727,0.21062868543513125
2016-04-10T20:00:00Z,0.2094142899800536,24631.707272307693,5158.231489426839,0.2110434320031277
2016-04-11T18:00:00Z,0.3434062936540046,16244.53007131324,5578.473863940702,0.21308918292859858
2016-04-11T19:00:00Z,0.2323694175335531,19678.551207483473,4572.693481987133,0.21417018515962585
2016-04-11T20:00:00Z,0.19551231229954671,22475.041593846152,4394.147351041351,0.2148826932227793
2016-04-12T18:00:00Z,0.28822215789358274,15468.099468061318,4458.249007197212,0.21650222600709954
2016-04-12T19:00:00Z,0.19432775836010885,19097.40845993987,3711.1565765074943,0.21730366864860243
2016-04-12T20:00:00Z,0.15635848285537168,22578.896638461538,3530.402022938097,0.21771227379901223
2016-04-13T18:00:00Z,0.24126663660492736,20857.588200098875,5032.240152728477,0.21852000315115155
2016-04-13T19:00:00Z,0.1927759113080126,24132.304819789202,4652.127053597608,0.21903883262685295
2016-04-13T20:00:00Z,0.17215377135804483,26744.720284615385,4604.2044609125405,0.21940970440854254
2016-04-14T18:00:00Z,0.24058934818317967,21739.949371739895,5230.400248882228,0.21957780794426693
2016-04-14T19:00:00Z,0.18265643987460825,25173.413920113235,4598.08616613779,0.2196053655915313
2016-04-14T20:00:00Z,0.16253586355258104,27265.321663076924,4431.592601547102,0.21957800053023951
2016-04-15T18:00:00Z,0.24823508510665704,22357.603806052983,5549.941683576481,0.22030821890098282
2016-04-15T19:00:00Z,0.17683801759911527,25637.810703128438,4533.7396203226135,0.22045024536537358
2016-04-15T20:00:00Z,0.1584790843373636,27455.16342,4351.06915913428,0.22046573607714193
2016-04-16T18:00:00Z,0.3177955378072279,20841.676552097124,6623.391808677997,0.22250357829064366
2016-04-16T19:00:00Z,0.24919964753978213,24023.833411280517,5986.730818645548,0.22391400537591646
2016-04-16T20:00:00Z,0.21397309061376582,26660.986916923077,5704.7337694272055,0.2249454859753302
2016-04-17T18:00:00Z,0.2789481301121455,20307.9763148114,5664.872019378378,0.2266857593858168
2016-04-17T19:00:00Z,0.18774453158877527,23552.713322674175,4421.89313041017,0.22763233949917325
2016-04-17T20:00:00Z,0.1537534355974199,26152.55806153846,4021.0456516225395,0.22822259600877587
2016-04-18T18:00:00Z,0.40488683740486353,17183.789657970206,6957.490249245957,0.2306244917357431
2016-04-18T19:00:00Z,0.3008374065577406,19970.772259515034,6007.955333507773,0.2321546906705086
2016-04-18T20:00:00Z,0.2404909474061417,22912.333006153847,5510.208671934949,0.23311279423911738
2016-04-19T18:00:00Z,0.4331729664515946,14871.82379247674,6442.072028732553,0.23625045509621118
2016-04-19T19:00:00Z,0.2915195224508718,18372.67974734193,5355.994826087922,0.23802935838869643
2016-04-19T20:00:00Z,0.22357558609305683,22170.93196923077,4956.879109250059,0.2390582948264396
2016-04-20T18:00:00Z,0.20924933058522432,20993.86103307638,4392.951367570458,0.23858702795776682
2016-04-20T19:00:00Z,0.14757406826416516,24334.110431474917,3591.0836739622127,0.23790316297821346
2016-04-20T20:00:00Z,0.12256350309266038,27336.591747692306,3350.46844721108,0.23709513279957342
2016-04-21T18:00:00Z,0.2068384387893964,22299.83857371749,4612.463795843285,0.23652556161504737
2016-04-21T19:00:00Z,0.13297787483692092,25624.96444928269,3407.5533152372614,0.23581493186151292
2016-04-21T20:00:00Z,0.1003652771105888,28320.720104615386,2842.4169212711467,0.23500693741642179
2016-04-22T18:00:00Z,0.22483462827164838,21801.713630651822,4901.780179832532,0.23505329402559028
2016-04-22T19:00:00Z,0.17092213577572607,24817.403941192424,4241.8436860375305,0.2348275830380703
2016-04-22T20:00:00Z,0.15257404777465086,27080.30640923077,4131.75196383416,0.23447799185388365
2016-04-23T18:00:00Z,0.23644600294209966,21913.059358806207,5181.255297622697,0.2346789874942975
2016-04-23T19:00:00Z,0.1674565166021611,25031.472167550106,4191.683134601888,0.23454673863384642
2016-04-23T20:00:00Z,0.12946881479950073,28155.422466153846,3645.2491768721748,0.234131793031669
2016-04-24T18:00:00Z,0.2334881598017902,21735.080936566024,5074.8840510217715,0.2337801789160961
2016-04-24T19:00:00Z,0.172446550802688,24347.51376335014,4198.644769110705,0.23324200570708156
2016-04-24T20:00:00Z,0.13666076506183256,26511.256841538463,3623.0486427153896,0.2325249716860631
2016-04-25T18:00:00Z,0.28589336632845996,17761.311366843758,5077.841097074902,0.23307750305895095
2016-04-25T19:00:00Z,0.19373791504961402,20923.56360196492,4053.687587652676,0.233024023588963
2016-04-25T20:00:00Z,0.1517088833775681,23718.19551846154,3598.26095783664,0.23273987069421842
2016-04-26T18:00:00Z,0.22802560397178742,17369.339149247502,3960.6540500979745,0.23236756269566328
2016-04-26T19:00:00Z,0.15996491626457712,20697.847017976772,3310.9293650876816,0.23179269133959432
2016-04-26T20:00:00Z,0.12759435912695485,23704.309735384617,3024.536209233237,0.23109843990769538
2016-04-27T18:00:00Z,0.20412845128840965,22464.117017236673,4585.56541629013,0.2308068957100198
2016-04-27T19:00:00Z,0.14169955197904271,25070.473651315617,3552.474884293818,0.23036465623525165
2016-04-27T20:00:00Z,0.11600400677064258,27719.823247692308,3215.610563706314,0.22974810386487002
2016-04-28T18:00:00Z,0.2279101683802048,22134.278260119692,5044.627085238186,0.2279898292228624
2016-04-28T19:00:00Z,0.16628873025412516,24624.097581207803,4094.7099204327205,0.22660627707912084
2016-04-28T20:00:00Z,0.13820754628512882,27386.275185779385,3784.989895315879,0.225384001422327
2016-04-29T18:00:00Z,0.21094130061524477,22814.07626716923,4812.430920132067,0.22486241609438729
2016-04-29T19:00:00Z,0.16437020168129626,25343.86291929856,4165.775859428231,0.22433704718673428
2016-04-29T20:00:00Z,0.13757755936139784,27808.873019442963,3825.876878605989,0.22371204377555387
2016-04-30T18:00:00Z,0.1495395829126151,23079.484398991724,3451.2964708634295,0.22269778180536592
2016-04-30T19:00:00Z,0.104734981803313,25400.565118862534,2660.3277255179346,0.22156438117127758
2016-04-30T20:00:00Z,0.08227573591075356,28016.293411901246,2305.0611579557717,0.2202758007552281
2016-05-01T18:00:00Z,0.3243192257151934,15635.669109961504,5070.948099281682,0.2208089763537272
2016-05-01T19:00:00Z,0.25843902677317027,18466.399453357975,4772.438302730438,0.22109969789283673
2016-05-01T20:00:00Z,0.2128505675529031,22039.031740927832,4691.020414372935,0.22116894919576507
2016-05-02T18:00:00Z,0.36676289250636623,16505.82482037371,6053.724054323635,0.22052898039090474
2016-05-02T19:00:00Z,0.28114757935397966,19167.66996606419,5388.944012814924,0.21984436301755186
2016-05-02T20:00:00Z,0.20749274180008598,22110.811289728033,4587.832857929966,0.21877967114383476
2016-05-03T18:00:00Z,0.3916302035037694,14719.597085572987,5764.638802116439,0.21782185096537557
2016-05-03T19:00:00Z,0.28139318535701396,17916.51182372636,5041.584332564964,0.2166772157622138
2016-05-03T20:00:00Z,0.2008394833931683,21510.5635497289,4320.170470823468,0.2152624097280023
2016-05-04T18:00:00Z,0.2525719689332058,21313.297934643244,5383.141623812873,0.2136186958936411
2016-05-04T19:00:00Z,0.21516316131873844,23684.824580615536,5096.101732045001,0.21284210263924944
2016-05-04T20:00:00Z,0.1819853823839513,26079.733929171965,4746.130351572068,0.21225073750711476
2016-05-05T18:00:00Z,0.25241968641917334,22247.30085371654,5615.656705168136,0.2116083399355957
2016-05-05T19:00:00Z,0.2090005478153265,24503.895258518885,5121.32753263983,0.21178872489236106
2016-05-05T20:00:00Z,0.1850996571162853,26462.09027531578,4898.123836541138,0.2120829962351459
2016-05-06T18:00:00Z,0.2217739109102491,23235.21096331664,5152.963606159427,0.21184031200431
2016-05-06T19:00:00Z,0.17375523649698751,25309.457875796063,4397.650838819488,0.21171430077800638
2016-05-06T20:00:00Z,0.14877395020018466,27468.2662445595,4086.562474353509,0.2114988966187806
2016-05-07T18:00:00Z,0.18778427379000548,23225.34780494353,4361.355071071618,0.2104423544904012
2016-05-07T19:00:00Z,0.15736489665967246,25098.350924141992,3949.5993995058,0.20965656316738818
2016-05-07T20:00:00Z,0.12644239113027475,27340.773711782607,3457.0328034695503,0.20879979025201514
2016-05-08T18:00:00Z,0.13832817699030406,25268.48745636125,3495.3438051408166,0.2077287416306134
2016-05-08T19:00:00Z,0.10389959981152161,26651.2330145208,2769.052444692323,0.20691457198438515
2016-05-08T20:00:00Z,0.07937460457647842,28815.475396328377,2287.2169652668076,0.20605085542856674
2016-05-09T18:00:00Z,0.18732449229919573,19764.855572445966,3702.44153547537,0.20545319541096266
2016-05-09T19:00:00Z,0.13374715014802147,21896.89325858655,2928.6470704313747,0.20489407774325222
2016-05-09T20:00:00Z,0.09910802889745489,24352.47618841264,2413.525913805782,0.20419405927870007
2016-05-10T18:00:00Z,0.14618211609218712,17324.317117987983,2532.5053361595837,0.20216264370817352
2016-05-10T19:00:00Z,0.10706669446578428,20131.392288853625,2155.4016273615366,0.20063942576007707
2016-05-10T20:00:00Z,0.0896500673885851,23494.25195036181,2106.261270594333,0.19930871217572743
2016-05-11T18:00:00Z,0.15812464568598614,24663.59812308112,3899.922714553755,0.197250027198305
2016-05-11T19:00:00Z,0.1298975361492311,26601.59659309147,3455.481855078362,0.19611145073847921
2016-05-11T20:00:00Z,0.10832629053989752,28780.89601664863,3117.727703898059,0.195142717163372
2016-05-12T18:00:00Z,0.20250465772412823,24154.92639959695,4891.485102901889,0.1941903004948225
2016-05-12T19:00:00Z,0.16935964506507628,25973.185320194556,4398.8094470376,0.19391287701376655
2016-05-12T20:00:00Z,0.14365188019788996,27908.204605796873,4009.0660645701337,0.19377169253979457
2016-05-13T18:00:00Z,0.1528956781767146,24090.033601544776,3683.262024808031,0.19278979300170332
2016-05-13T19:00:00Z,0.10934690702071018,26415.78436709298,2888.4843170676454,0.19186280406517772
2016-05-13T20:00:00Z,0.0903235172158021,28268.484021469234,2553.308903177803,0.1909535790191528
2016-05-14T18:00:00Z,0.1856316050636776,24697.927863222907,4584.715990996993,0.1903429374289361
2016-05-14T19:00:00Z,0.15055116604597873,26260.528751508955,3953.553224523623,0.18998621216417355
2016-05-14T20:00:00Z,0.12561638445258339,28008.008249677074,3518.2647320425626,0.18957599572972914
2016-05-15T18:00:00Z,0.19532461575948296,22360.55447738593,4367.566711464392,0.18898810162587165
2016-05-15T19:00:00Z,0.15068709040296954,23892.681205080567,3600.318612719306,0.1886975357681367
2016-05-15T20:00:00Z,0.12246610180217883,25413.222778904,3112.2583279627074,0.18829739151774577
2016-05-16T18:00:00Z,0.22275630013631365,18073.46683709548,4025.9786032677516,0.18724139998806896
2016-05-16T19:00:00Z,0.17882275888181146,20145.379150236684,3602.4522783654465,0.18645943455853595
2016-05-16T20:00:00Z,0.13727120159339629,22515.455681427957,3090.7236558124764,0.1856071913471985
2016-05-17T18:00:00Z,0.27063753526221274,16604.227546060218,4493.727217998676,0.18551485140442148
2016-05-17T19:00:00Z,0.19778061547130543,19062.198606762762,3770.1333726817998,0.1856263634475607
2016-05-17T20:00:00Z,0.13853947035799646,22198.25692369426,3075.3347570793308,0.18545731938934484
2016-05-18T18:00:00Z,0.15041500931184135,23520.113732493417,3537.778126088565,0.18262985463275574
2016-05-18T19:00:00Z,0.11318523167783812,25416.135706544643,2876.731208300629,0.18054483046742348
2016-05-18T20:00:00Z,0.09132098244539462,27248.45906535494,2488.356051971332,0.1788873864123041
2016-05-19T18:00:00Z,0.22150206771147485,22892.715347917558,5070.783785093955,0.17653548753741385
2016-05-19T19:00:00Z,0.18025122088607695,24391.39748671338,4396.579176097675,0.1752991730755828
2016-05-19T20:00:00Z,0.1510866323588529,25680.403494881586,3879.965681658175,0.17449374025631387
2016-05-20T18:00:00Z,0.19312002715934276,23000.53670589349,4441.86427332161,0.17431452577380407
2016-05-20T19:00:00Z,0.1624321257368578,24688.236580401554,4010.1627484490773,0.17447961530127845
2016-05-20T20:00:00Z,0.13860122100448627,26207.0161957897,3632.3244436207992,0.17465781216696538
2016-05-21T18:00:00Z,0.24664512560735774,22485.08424769471,5545.836428564683,0.17510010868716494
2016-05-21T19:00:00Z,0.18819808434954483,24067.682956438657,4529.491827133945,0.17571366657063855
2016-05-21T20:00:00Z,0.14625473156342847,25770.95347893197,3769.1238831947985,0.17622354939789234
2016-05-22T18:00:00Z,0.14862998693450546,23019.605106625386,3421.403606235206,0.17537683116081296
2016-05-22T19:00:00Z,0.11883081694298962,24134.903046636005,2867.9702458716056,0.1747980387293381
2016-05-22T20:00:00Z,0.08744951678156514,25458.95850730031,2226.373619225329,0.17407443282941493
2016-05-23T18:00:00Z,0.183485133992277,19488.702823085907,3575.8872488295847,0.17348597872997246
2016-05-23T19:00:00Z,0.14282172713254948,21163.34612196574,3022.58564504309,0.1732122588469768
2016-05-23T20:00:00Z,0.10460851439767538,23088.960959058764,2415.3019049130635,0.1729360332869565
2016-05-24T18:00:00Z,0.20209187520215874,17713.247708224062,3579.7034452753405,0.1725871856802939
2016-05-24T19:00:00Z,0.16884350737104786,19983.696582702105,3374.1174212622464,0.17254715186438682
2016-05-24T20:00:00Z,0.13770530757849478,22495.860786260775,3097.7994288150394,0.17255875789234973
2016-05-25T18:00:00Z,0.1430233037982841,23976.07111063444,3429.136902345532,0.17097131275312555
2016-05-25T19:00:00Z,0.11183842839943323,25495.457552493583,2851.371903995343,0.17006131845701244
2016-05-25T20:00:00Z,0.09064981634903112,27016.584175707663,2449.048393906039,0.16938288437891758
2016-05-26T18:00:00Z,0.13858609903167635,24375.282931109305,3378.0753742158436,0.16838911210180524
2016-05-26T19:00:00Z,0.11571762828092651,25722.42170208708,2976.537633007349,0.16789747556865356
2016-05-26T20:00:00Z,0.09139349643854679,27132.304355587763,2479.716161491978,0.16749524376100458
2016-05-27T18:00:00Z,0.19393814027569456,23216.465420394725,4502.558127406325,0.16738201808308553
2016-05-27T19:00:00Z,0.16029603638526266,24984.173624962063,4004.8640044426384,0.1675886456875991
2016-05-27T20:00:00Z,0.13208357404543683,26452.695429041785,3493.966555403229,0.16776730754620792
2016-05-28T18:00:00Z,0.16453850761219438,24572.4395178383,4043.112526656023,0.1670631779821189
2016-05-28T19:00:00Z,0.12173379210511052,26073.32440969669,3174.004653179121,0.1665681231137965
2016-05-28T20:00:00Z,0.08669710819449317,27392.835672651763,2374.8796380658623,0.16599578491278943
2016-05-29T18:00:00Z,0.15875280134104877,24201.135811899723,3841.998105774258,0.1654159126986317
2016-05-29T19:00:00Z,0.12427269634839701,25563.158158076938,3176.802591484743,0.1649703848615995
2016-05-29T20:00:00Z,0.10158697336983061,26691.318167307196,2711.4902278679124,0.1645704894616932
2016-05-30T18:00:00Z,0.18039377640836043,20599.5439512195,3716.029525650484,0.16491331383386815
2016-05-30T19:00:00Z,0.15249102242716442,22114.97665160502,3372.3354005561177,0.1654439365074665
2016-05-30T20:00:00Z,0.12273691819064589,23723.37162542687,2911.7335223963073,0.1658935051994653
2016-05-31T18:00:00Z,0.268159713433578,17636.506406059343,4729.400503818336,0.16526951061855846
2016-05-31T19:00:00Z,0.2092955162128872,19748.670040636196,4133.308090672933,0.16472347161233308
2016-05-31T20:00:00Z,0.1475873228757666,22339.877855287734,3297.082766033539,0.1639983244492538
2016-06-01T18:00:00Z,0.19429443466181964,23508.003239279395,4567.474199404015,0.16208200825098107
2016-06-01T19:00:00Z,0.15689515785653896,24871.053736640246,3902.1479020686347,0.16070142578989838
2016-06-01T20:00:00Z,0.12024121036356165,26599.939997028832,3198.408980840861,0.15973196432949258
2016-06-02T18:00:00Z,0.10952223189070416,26242.728070468107,2874.1621491784995,0.1565974313115696
2016-06-02T19:00:00Z,0.09434041435178961,27183.530124478428,2564.50549548765,0.15451906718928934
2016-06-02T20:00:00Z,0.07279084157844051,28179.283262986195,2051.1937437900283,0.15309630450245904
2016-06-03T18:00:00Z,0.09449616771562175,26648.11473276535,2518.144719092525,0.15133990671115255
2016-06-03T19:00:00Z,0.07634684542497579,27311.30948112159,2085.1323233088656,0.14979750320122184
2016-06-03T20:00:00Z,0.05972094852567466,28166.18546849308,1682.1113125284808,0.14843900949168545
2016-06-04T18:00:00Z,0.12964461370560637,25124.723157990717,3257.285028278009,0.14707484201709026
2016-06-04T19:00:00Z,0.12626732485431721,25796.767642049766,3257.2888400500365,0.14615558398419015
2016-06-04T20:00:00Z,0.11499588584885603,26725.40245203652,3073.311329639129,0.1453766531923298
2016-06-05T18:00:00Z,0.20226939837014188,23651.56466716486,4783.987755739941,0.14515993638632865
2016-06-05T19:00:00Z,0.16910562633122478,24556.473024528994,4152.637751298801,0.14510827405115348
2016-06-05T20:00:00Z,0.13256653077367378,25444.15305664037,3373.0430991931817,0.14492819161308115
2016-06-06T18:00:00Z,0.1868505784215247,20422.227822841025,3815.9050813540002,0.14491781722009803
2016-06-06T19:00:00Z,0.1534662436339155,21977.994046497926,3372.880188924595,0.14487449885314518
2016-06-06T20:00:00Z,0.1276618176812718,23255.86173302023,2968.885580581694,0.14488804803704514
2016-06-07T18:00:00Z,0.27816630392947483,18406.39034370807,5120.037570592449,0.14644180500303594
2016-06-07T19:00:00Z,0.22019959359137117,20421.48544884945,4496.802796368749,0.14773402715614536
2016-06-07T20:00:00Z,0.14988146610183753,22968.137411255382,3442.4981088274208,0.14851743672864937
2016-06-08T18:00:00Z,0.18178150138978263,25698.012573962616,4671.423308428437,0.148455847940767
2016-06-08T19:00:00Z,0.1513593899719777,26618.323777243306,4028.933249000136,0.1486515394943665
2016-06-08T20:00:00Z,0.11455572041161147,27849.383265816356,3190.3061630346697,0.14882318051119045
2016-06-09T18:00:00Z,0.13977505628196013,25767.81395185715,3601.697645383911,0.1487519909577435
2016-06-09T19:00:00Z,0.13443917425819196,26668.546502937283,3585.297370521081,0.14905612962210357
2016-06-09T20:00:00Z,0.12276405886655734,27729.703049368545,3404.210897504834,0.14942406286074772
2016-06-10T18:00:00Z,0.22240985168972713,25054.108697316038,5572.280599588362,0.15013834292745595
2016-06-10T19:00:00Z,0.19437541144969286,25851.38379916195,5024.873362506028,0.15085476376412776
2016-06-10T20:00:00Z,0.15031514271364688,27022.230646220014,4061.8504560276438,0.1513213065660583
2016-06-11T18:00:00Z,0.18454659390333333,25281.304071603205,4665.578555848843,0.15112177252360504
2016-06-11T19:00:00Z,0.16331285153692024,26045.48207074554,4253.561946627184,0.15105458592884774
2016-06-11T20:00:00Z,0.1317869753740468,26875.94608281899,3541.899644570676,0.15092275365302724
2016-06-12T18:00:00Z,0.12155617286949659,25071.33455661306,3047.5754774326406,0.1505745369273915
2016-06-12T19:00:00Z,0.1156736209104818,25508.59166006381,2950.671161646499,0.15064483374838897
2016-06-12T20:00:00Z,0.10254237401880567,26080.453985798715,2674.3516671920233,0.1507805988239779
2016-06-13T18:00:00Z,0.1569566125327527,20501.894474295983,3217.9079071894585,0.1504619877958565
2016-06-13T19:00:00Z,0.14022286606225934,21244.437341797493,2978.955891946931,0.15034722890714852
2016-06-13T20:00:00Z,0.11500146244772502,22595.031122494587,2598.4616231387395,0.15022928532931676
2016-06-14T18:00:00Z,0.2642656380090696,17826.265895441637,4710.869530178203,0.1509952966876455
2016-06-14T19:00:00Z,0.21244710327338867,19548.28826300595,4152.977215428797,0.15168151905287236
2016-06-14T20:00:00Z,0.16835235068885973,21604.61691799867,3637.188043877384,0.15219136626272436
2016-06-15T18:00:00Z,0.1580977391983745,24851.36667192163,3928.9448868206428,0.1514729378078584
2016-06-15T19:00:00Z,0.122393728279839,25947.299423608103,3175.7867152487133,0.1508459485789476
2016-06-15T20:00:00Z,0.0907620857653977,26687.355420370415,2422.2000415153107,0.15032918062530315
2016-06-16T18:00:00Z,0.1400052318651296,24613.22818073013,3445.980718392463,0.14887771058755778
2016-06-16T19:00:00Z,0.12112861540005092,25631.412486618232,3104.6975052516427,0.14802602169787718
2016-06-16T20:00:00Z,0.09502754113649388,26370.56452927437,2505.929905598186,0.14754255581763825
2016-06-17T18:00:00Z,0.12419270654007421,25006.598243638193,3105.6371172376926,0.14725119689795196
2016-06-17T19:00:00Z,0.10069502821086115,26188.507107291356,2637.0524619690414,0.14711241685943
2016-06-17T20:00:00Z,0.08240979991675357,26360.739555388205,2172.383272417193,0.14701340372022287
2016-06-18T18:00:00Z,0.11560712908112265,25305.70394915878,2925.5197829390745,0.14583679329099675
2016-06-18T19:00:00Z,0.10096027675889015,25933.16377655314,2618.21939211443,0.14495578280069465
2016-06-18T20:00:00Z,0.08784836736573008,26516.196739385246,2329.4045923034896,0.14425313541188217
2016-06-19T18:00:00Z,0.14043037281070564,25490.564526665625,3579.649479635002,0.14366769480800845
2016-06-19T19:00:00Z,0.11695098439085705,25943.6126354896,3034.131036375586,0.14316234879305287
2016-06-19T20:00:00Z,0.09276085204535299,26189.539844445782,2429.364030646512,0.14265301136017364
2016-06-20T18:00:00Z,0.14662152289040312,22250.26776913107,3262.3681450292497,0.1415416379966519
2016-06-20T19:00:00Z,0.1325080742546866,23493.42379654832,3113.0683449298463,0.140922860106709
2016-06-20T20:00:00Z,0.10796090914962007,24422.343761884626,2636.6584360976167,0.14049737319100006
2016-06-21T18:00:00Z,0.21891278226819996,20003.381907764408,4378.99598820208,0.14127829313915222
2016-06-21T19:00:00Z,0.1798339068491118,21540.580565393495,3873.726758872762,0.14195610524922023
2016-06-21T20:00:00Z,0.12827905916857227,23577.318903802352,3024.476286697159,0.1424097668312981
2016-06-22T18:00:00Z,0.13217402111445545,26910.825785819296,3556.912055622312,0.14183964335487784
2016-06-22T19:00:00Z,0.11275062336474403,27130.69979607519,3059.0033143292117,0.14150551997968003
2016-06-22T20:00:00Z,0.09298828783794866,27591.36525063377,2565.6738137679076,0.1413764063512386
2016-06-23T18:00:00Z,0.12591569775148417,26087.912132987,3284.877659104468,0.14053000437956445
2016-06-23T19:00:00Z,0.12305251047128428,25850.38147318253,3180.954336915486,0.14002121552512262
2016-06-23T20:00:00Z,0.10769825900124645,25779.047293203428,2776.3585121888045,0.1396878038742643
2016-06-24T18:00:00Z,0.1562358547673413,24145.691012298146,3772.4226742545106,0.13983460999614272
2016-06-24T19:00:00Z,0.15219016748249367,24441.293031335437,3719.7244799276455,0.1402829626526212
2016-06-24T20:00:00Z,0.13450032930618375,25174.01130533361,3385.9128105249633,0.1407701905743673
2016-06-25T18:00:00Z,0.1492002403859756,26655.612162932546,3977.023742344871,0.14088812547830395
2016-06-25T19:00:00Z,0.13215353054951107,26992.759212118253,3567.188429154266,0.14107074661462157
2016-06-25T20:00:00Z,0.10538437872418002,27230.38831886505,2869.6575554017622,0.14122620086223975
2016-06-26T18:00:00Z,0.13664515563577032,27032.991893737773,3693.927384620315,0.14058961214401833
2016-06-26T19:00:00Z,0.13303765348426197,27286.672755457064,3630.1549147789488,0.1402867412228961
2016-06-26T20:00:00Z,0.1193751729873779,27344.04958166182,3264.2006489863184,0.14014553676669547
2016-06-27T18:00:00Z,0.13287090051663086,22805.309076866815,3030.1619536033895,0.13979367446563365
2016-06-27T19:00:00Z,0.11103293037697075,24078.803098986325,2673.5400680505363,0.13967477600198766
2016-06-27T20:00:00Z,0.09166549355186492,25031.100929672066,2294.4882208649346,0.1397299802837362
2016-06-28T18:00:00Z,0.18059184231579134,20177.14925519376,3643.828556676138,0.1399726362945667
2016-06-28T19:00:00Z,0.1505876945159414,21862.407075170664,3292.2094780189555,0.14026502516309497
2016-06-28T20:00:00Z,0.11886123653293541,23682.851666700808,2814.973033730149,0.1404569614204628
2016-06-29T18:00:00Z,0.11974484383265951,28498.459408746166,3412.5435713716956,0.1397830843918439
2016-06-29T19:00:00Z,0.10000246425708978,28982.283046224613,2898.299724418936,0.1391998781899542
2016-06-29T20:00:00Z,0.07858275013332411,29580.81827314716,2324.5420510979907,0.13870927632265062
2016-06-30T18:00:00Z,0.14005832448757866,28692.584629609362,4018.6353284411407,0.13728592755658395
2016-06-30T19:00:00Z,0.1286723687110003,28957.935199553674,3726.0861151062245,0.13639011480656296
2016-06-30T20:00:00Z,0.1048895345600742,29489.9411933855,3093.1862059781643,0.1359156949363886
2016-07-01T18:00:00Z,0.11115254945209613,28914.364688015397,3213.9053508605734,0.13499189621183613
2016-07-01T19:00:00Z,0.09171849020694241,29539.08181152173,2709.279985852126,0.1342677110157295
2016-07-01T20:00:00Z,0.07188614499236404,29869.8193361046,2147.2261636909343,0.13373043251160507
2016-07-02T18:00:00Z,0.11389228715064095,28367.048583348023,3230.7880428708563,0.13377898868115995
2016-07-02T19:00:00Z,0.0961466243904531,28770.996709243278,2766.234213942576,0.13379905768158953
2016-07-02T20:00:00Z,0.0694933211593786,29398.904540271746,2043.0275149510178,0.1337624185658222
2016-07-03T18:00:00Z,0.11315470120257141,27355.00227318187,3095.347108617556,0.13396973560456607
2016-07-03T19:00:00Z,0.10037233728101161,27672.29999371546,2777.533428310543,0.13423668551407758
2016-07-03T20:00:00Z,0.07529172352804421,28178.8216718068,2121.632050659738,0.13440969412521503
2016-07-04T18:00:00Z,0.12328740655383147,22676.649462695004,2795.745301586003,0.13433905849019528
2016-07-04T19:00:00Z,0.10220483564515329,24195.65353359761,2472.912792728416,0.13407169749898237
2016-07-04T20:00:00Z,0.08178604404024577,25612.014689934884,2094.7053613904363,0.13370269925666448
2016-07-05T18:00:00Z,0.14771371993069682,20541.916983020397,3034.3229720695,0.13309652505178174
2016-07-05T19:00:00Z,0.11873335338012457,22276.521642643533,2644.966116275988,0.13253683313010284
2016-07-05T20:00:00Z,0.08401746574234725,24583.994258157934,2065.484895394846,0.13199739907419922
2016-07-06T18:00:00Z,0.11892654793048672,27312.220749833967,3248.148130093163,0.1312426876242988
2016-07-06T19:00:00Z,0.10606523472887742,27764.333286777604,2944.8305271528516,0.13071600974757616
2016-07-06T20:00:00Z,0.09314766838411825,28554.324309746262,2659.768731736811,0.13033251919983002
2016-07-07T18:00:00Z,0.15243341347165731,28956.040307729407,4413.868064730092,0.12893548708363203
2016-07-07T19:00:00Z,0.13485667392038608,29243.178854223144,3943.6378351395006,0.1279872324206211
2016-07-07T20:00:00Z,0.10938582188174767,29698.565050176116,3248.6019467220613,0.12753728081817564
2016-07-08T18:00:00Z,0.06995991146768947,30572.298516146424,2138.8352975533785,0.12629481870793016
2016-07-08T19:00:00Z,0.06503746799405918,30400.691310390222,1977.183988096777,0.12533568624150887
2016-07-08T20:00:00Z,0.05615836511104408,30460.506929425854,1710.6122696101854,0.12468682673816921
2016-07-09T18:00:00Z,0.10499326834582982,29763.19644472983,3124.9352711511674,0.12430036242776778
2016-07-09T19:00:00Z,0.10003383995300125,29712.679762332493,2972.273451919948,0.12391808093548787
2016-07-09T20:00:00Z,0.08440101650690014,29831.379176466293,2517.7987262965285,0.12349182490926945
2016-07-10T18:00:00Z,0.17151031006677223,28241.34969886281,4843.682643556106,0.12292627444679219
2016-07-10T19:00:00Z,0.1566829737864485,28133.330743864102,4408.013923466345,0.12250746958386725
2016-07-10T20:00:00Z,0.11882375560940628,28281.822162659853,3360.5523248445847,0.12215756528270902
2016-07-11T18:00:00Z,0.11102365042506855,24649.595372019743,2736.6880597025074,0.12134064368850607
2016-07-11T19:00:00Z,0.10077258852750581,25418.013869971823,2561.439052905106,0.12064575187729035
